ruc,razon_social,nombre_limpio,fob_usd,peso_kg,operaciones,partidas,semanas_activo,paises,toneladas,fob_anualizado
20612195197,SHUMAN FARMS PERU S.A.C.,SHUMAN FARMS PERU,200000.0,540000.0,20,1,2,1,540.0,1040000.0
20602809910,HATUN WAYU PERU SOCIEDAD ANONIMA CERRADA,HATUN WAYU PERU,199880.79,140736.0,7,2,2,3,140.736,1039380.1080000001
20545428521,ELITE FOOD PERU S.A.C.,ELITE FOOD PERU,197291.7,70470.0,7,1,3,2,70.47,1025916.8400000001
20613804448,,,196981.34,129563.5,15,1,3,3,129.5635,1024302.9679999999
20607805530,TRADING AGROSUR SSAMY SOCIEDAD ANONIMA C,TRADING AGROSUR SSAMY SOCIEDAD ANONIMA C,196570.0,71000.0,5,1,3,3,71.0,1022164.0
20610460241,,,196440.0,165000.0,5,1,3,1,165.0,1021488.0
20604069654,CALLE & PALACIOS EMPRESA INDIVIDUAL DE R,CALLE & PALACIOS EMPRESA INDIVIDUAL DE R,196416.0,84480.0,4,1,4,1,84.48,1021363.2
20615326861,,,196334.87,20412.0,2,1,1,1,20.412,1020941.324
20604853576,AGRICOLA MULTI EXPORT IMPORT S.A.C.,AGRICOLA MULTI EXPORT IMPORT,195994.6,565500.0,21,1,4,2,565.5,1019171.9199999999
20605862030,PECANAS DEL SUR S.A.C.,PECANAS DEL SUR,195000.0,25000.0,1,1,1,1,25.0,1014000.0
20537374471,ANDE S VALLEY E.I.R.L.,ANDE S VALLEY,194974.06,499836.0,15,1,7,1,499.836,1013865.112
20608266659,SAMA FOOD PERÚ E.I.R.L.,SAMA FOOD PERÚ,194791.42,57223.041,78,16,7,1,57.223040999999995,1012915.384
20613603299,,,193043.02,134640.0,10,1,3,3,134.64,1003823.704
20602504621,O-BLUE BERRY E.I.R.L - OBBEIRL,O-BLUE BERRY E.I.R.L - OBB,193012.49,56273.12,5,2,2,1,56.273120000000006,1003664.948
20607342424,OLLADEBARROFOODSOCIEDADCOMERCIALDERESPON,OLLADEBARROFOODSOCIEDADCOMERCIALDERESPON,192702.296,50705.52,461,20,10,1,50.70552,1002051.9391999999
20563120135,IFF PERU S.A.,IFF PERU,192468.921,17056.441,13,2,4,3,17.056441,1000838.3892000001
20484163902,COOPERATIVA AGRARIA APPROCAP LTDA,COOPERATIVA AGRARIA APPROCAP LTDA,190000.0,19000.0,4,1,3,2,19.0,988000.0
20607653560,EXPORTAFRUT MONTALVO S.A.C.,EXPORTAFRUT MONTALVO,189389.5,161800.0,23,2,7,1,161.8,984825.4
20602562906,,,189109.7,50228.34,1,1,1,1,50.228339999999996,983370.4400000001
20505912803,ESPARRAGOS DEL PERU S.A.C.,ESPARRAGOS DEL PERU,188483.68,69008.0,5,1,2,2,69.008,980115.1359999999
20600930584,ALGAS E & E REPRESENTACIONES SOCIEDAD AN,ALGAS E & E REPRESENTACIONES SOCIEDAD AN,188185.90000000002,229130.0,3,1,1,1,229.13,978566.6800000002
20612053562,,,186188.989,177944.0,10,1,6,1,177.944,968182.7428
20601944295,CORPORACION COSTA VERDE E.I.R.L. -  CORP,CORPORACION COSTA VERDE E.I.R.L. - CORP,183984.0,75600.0,5,1,1,1,75.6,956716.8
20601888875,EL MEJOR CACAO DEL MUNDO S.A.C.,EL MEJOR CACAO DEL MUNDO,183982.02,16227.426,18,3,2,1,16.227426,956706.5039999998
20503484316,INSPECTION & QUALITY TOTAL SERVICES S.A.,INSPECTION & QUALITY TOTAL SERVICES,182341.45,33307.894,20,2,5,3,33.307894,948175.54
20609668785,,,181956.73,63347.59,88,7,9,1,63.34759,946174.9960000002
20608325396,,,180399.28999999998,27060.0,4,1,2,1,27.06,938076.3079999998
20600960084,BUSINESS BEANS PERU S.R.L.,BUSINESS BEANS PERU,180236.0,97000.0,3,1,2,1,97.0,937227.2
20612929930,,,179933.2,107440.0,5,2,3,2,107.44,935652.64
20471735150,EURALT S.A.C.,EURALT,179060.02000000002,96000.0,2,1,2,1,96.0,931112.104
20607943673,VM GLOBAL BROKERS S.A.C.,VM GLOBAL BROKERS,178184.8,147587.6,8,1,5,1,147.5876,926560.96
20601521734,AGRIFRESH S.A.C.,AGRIFRESH,177943.11,75392.0,5,1,1,1,75.392,925304.1719999999
20606525185,CORVAR EXPORT IMPORT SOCIEDAD ANONIMA CE,CORVAR EXPORT IMPORT SOCIEDAD ANONIMA CE,177261.34,108500.0,9,2,5,1,108.5,921758.9679999999
20605615679,BALU SEEDS S.A.C.,BALU SEEDS,176826.76,889.85,7,1,2,2,0.88985,919499.152
20607947423,,,176279.44,74969.593,31,7,3,2,74.96959299999999,916653.088
20547976216,TRANSPORTES Y LOGISTICA EAGLE S.A.C.,TRANSPORTES Y LOGISTICA EAGLE,175781.76,114800.0,5,1,4,3,114.8,914065.152
20603115679,,,175488.88,110800.0,7,2,3,2,110.8,912542.176
20480662165,,,175450.0,302500.0,11,1,3,1,302.5,912340.0
20519777348,SABOR PERUANO DE EXPORTACION S.A.C.,SABOR PERUANO DE EXPORTACION,175070.68,65900.0,5,1,3,1,65.9,910367.536
20450130908,INDUSTRIAS SISA S.A.C.,INDUSTRIAS SI,173931.875,43220.428,28,3,3,3,43.220428,904445.75
20609483041,,,173333.0,26460.0,4,2,3,3,26.46,901331.6
20613512889,,,172752.19,96000.0,4,1,3,1,96.0,898311.388
20552276915,GRUPO HO CONSULTING EMPRESARIAL S.A.C.,GRUPO HO CONSULTING EMPRESARIAL,171462.61,122880.0,7,1,4,2,122.88,891605.5719999999
20605520881,,,170926.8,113234.0,5,1,4,2,113.234,888819.36
20613928881,,,170402.68,188248.4,8,2,6,3,188.2484,886093.936
20516378876,ALGARROBOS ORGANICOS DEL PERU SOCIEDAD A,ALGARROBOS ORGANICOS DEL PERU SOCIEDAD A,170246.5,15395.0,19,8,7,7,15.395,885281.8
20531960808,AGROINVERSIONES LAS MERCEDES S.A.C.,AGROINVERSIONES LAS MERCEDES,170047.318,152584.0,8,1,1,3,152.584,884246.0536000001
20533187031,HACIENDA BUENA FORTUNA AGRO SOCIEDAD COM,HACIENDA BUENA FORTUNA AGRO SOCIEDAD COM,169710.0,81480.0,5,2,4,2,81.48,882492.0
20601790085,CAMPO FRUIT S.A.C.,CAMPO FRUIT,169176.0,86016.0,4,1,4,2,86.016,879715.2
20612314587,,,168710.0,100000.0,4,1,3,1,100.0,877292.0
20612245429,,,168688.8,114800.0,6,1,4,3,114.8,877181.7599999999
20605376127,,,168000.0,108800.0,10,1,3,1,108.8,873600.0
20527491232,RECOLECTORES ORGANICOS DE LA NUEZ AMAZON,RECOLECTORES ORGANICOS DE LA NUEZ AMAZON,166800.0,16000.0,1,1,1,1,16.0,867360.0
20612218391,NATURAL SPICE WORLD E.I.R.L.,NATURAL SPICE WORLD,166508.7,42005.0,5,2,2,3,42.005,865845.2400000001
20102154046,INDUSTRIAS ALIMENTARIAS S.A.C.,INDUSTRIAS ALIMENTARIAS,164545.0,70100.0,7,1,3,2,70.1,855634.0
20610423281,AROMA Y PAZ S.A.C.,AROMA Y PAZ,163256.26499999998,14442.708999999999,17,1,8,6,14.442708999999999,848932.578
20611896019,AGROTEX PERU S.A.C.,AGROTEX PERU,162671.64,114800.0,5,1,4,4,114.8,845892.528
20600716281,,,161478.08000000002,110976.0,5,1,2,1,110.976,839686.0160000001
20605164502,,,161039.1,42493.6,3,1,1,1,42.4936,837403.32
20610617345,TROPICAL COFFEE,TROPICAL COFFEE,161038.08,19665.0,1,1,1,1,19.665,837398.016
20536670824,ECOMPAL S.A.C.,ECOMPAL,160862.5,45265.0,4,1,3,3,45.265,836485.0
20604488274,SUTRIMEX PERU S.A.C.,SUTRIMEX PERU,160752.4,168300.0,9,1,4,1,168.3,835912.48
20606609443,SCS EXPORT S.A.C.,SCS EXPORT,160709.89,24840.0,1,1,1,1,24.84,835691.4280000001
20608177168,ENCINAS TRADING GROUP SOCIEDAD ANONIMA C,ENCINAS TRADING GROUP SOCIEDAD ANONIMA C,160275.64,74880.0,3,1,2,1,74.88,833433.3280000001
20602607420,INVERSIONES DAVICITO E.I.R.L.,INVERSIONES DAVICITO,160225.055,116065.6,7,1,5,2,116.0656,833170.286
20610542906,PERUVIAN FOOD GROUPS SOCIEDAD ANONIMA CE,PERUVIAN FOOD GROUPS SOCIEDAD ANONIMA CE,160192.0,46402.0,4,1,2,2,46.402,832998.4
20608018175,,,160011.32,20000.0,1,1,1,1,20.0,832058.8640000001
20605162836,HORTIS SEEDS S.R.L.  -  HORTIS S.R.L.,HORTIS SEEDS S.R.L. - HORTIS,159825.78,83561.65,7,4,3,1,83.56165,831094.056
20612484580,UNION AGRICOLA PERU E.I.R.L.,UNION AGRICOLA PERU,159310.0,92000.0,3,1,2,1,92.0,828412.0
20530070078,EXPORTACIONES TAMBO S.A.C,EXPORTACIONES TAMBO,158400.0,63360.0,3,1,1,1,63.36,823680.0
20616194659,,,158215.17,33000.0,1,1,1,1,33.0,822718.8840000001
20611599995,EXPORTACIONES LAGUNAS S.A.C.,EXPORTACIONES LAGUNAS,157887.0,29980.0,12,1,5,1,29.98,821012.4
20533052453,IMPORTACION EXPORTACION ALBA SOCIEDAD AN,IMPORTACION EXPORTACION ALBA SOCIEDAD AN,157601.487,59862.144,256,8,10,1,59.862144,819527.7324
20448277781,COOPERATIVA AGRO INDUSTRIAL CABANA LTDA,COOPERATIVA AGRO INDUSTRIAL CABANA LTDA,155802.0,49990.0,6,1,2,1,49.99,810170.4
20554463003,ANDINA FOODS EXPORT EMPRESA INDIVIDUAL D,ANDINA FOODS EXPORT EMPRESA INDIVIDUAL D,155727.0,43000.0,4,2,1,1,43.0,809780.4
20604288941,,,155398.98,33000.0,1,1,1,1,33.0,808074.696
20607773361,ASOCIACION DE PRODUCTORES ECOLOGICOS - S,ASOCIACION DE PRODUCTORES ECOLOGICOS - S,154969.2,94320.0,10,1,4,1,94.32,805839.8400000001
20602801641,COOPERATIVA AGRARIA CAFETALERA INDUSTRIA,COOPERATIVA AGRARIA CAFETALERA INDUSTRIA,154827.72,18699.0,1,1,1,1,18.699,805104.1440000001
20603351755,NOVAL COMPANY S.A.C.,NOVAL COMPANY,153916.25,34562.913,162,11,10,4,34.562913,800364.5
20609923106,PERUCAL ORGANICS S.A.C.,PERUCAL ORGANICS,153900.02,23269.53,1,1,1,1,23.26953,800280.1039999999
20609647290,,,153296.0,91600.0,4,1,1,1,91.6,797139.2000000001
20534286148,,,151231.88,31795.9,7,1,4,4,31.795900000000003,786405.776
20610539794,SUMAQ SPICE E.I.R.L.,SUMAQ SPICE,150321.9,72000.0,5,2,4,1,72.0,781673.8799999999
20602970541,,,149940.0,17640.0,1,1,1,1,17.64,779688.0
20605767754,,,149554.929,28461.15,21,1,3,2,28.46115,777685.6308
20602657371,AGROINDUSTRIAL R & M SOCIEDAD ANONIMA CE,AGROINDUSTRIAL R & M SOCIEDAD ANONIMA CE,149069.1,84000.0,7,2,5,2,84.0,775159.32
20526317930,COSTA MIRA SOCIEDAD ANONIMA CERRADA,COSTA MIRA,148866.0,51000.0,2,1,2,1,51.0,774103.2000000001
20603424299,,,148858.0,33000.0,1,1,1,1,33.0,774061.6
20480239912,EMPRESA AGRO INDUSTRIAL EL MILAGRO SAC,EMPRESA AGRO INDUSTRIAL EL MILAGRO,146988.0,96000.0,4,1,1,2,96.0,764337.6
20539782151,NEGOCIOS AGRICOLAS SAN MARTIN S.A.C.,NEGOCIOS AGRICOLAS SAN MARTIN,146040.99,146643.0,22,2,6,1,146.643,759413.1479999999
20616079108,,,145316.19,91840.0,7,1,2,1,91.84,755644.1880000001
20568660278,,,144931.88,20000.0,1,1,1,1,20.0,753645.776
20606953829,,,143295.21,58924.0,3,1,3,1,58.924,745135.092
20451585356,COMERCIAL FOODS CORPORATION S.A.C,COMERCIAL FOODS CORPORATION,143264.0,16000.0,1,1,1,1,16.0,744972.7999999999
20614044765,,,143010.59,43252.8,4,1,2,2,43.2528,743655.068
20609737621,,,142881.42,20000.0,1,1,1,1,20.0,742983.3840000001
20605862111,ASOCIACION DE PRODUCTORES AGROPECUARIOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS,142687.58,21000.0,1,1,1,1,21.0,741975.4159999999
20527565376,COOPERATIVA AGRARIA CAFETALERA VALLE DE,COOPERATIVA AGRARIA CAFETALERA VALLE DE,142182.72,21239.96,2,1,2,2,21.23996,739350.1440000001
20610269843,INTERAMSA COMERCIAL S.A.C.,INTERAMSA COMERCIAL,141510.15,37500.0,9,2,2,2,37.5,735852.78
20613508024,AGROINDUSTRIAS FUNDO LA NORIA S.A.C.,AGROINDUSTRIAS FUNDO LA NORIA,140760.0,97200.0,6,1,3,1,97.2,731952.0
20600717902,COOPERATIVA AGRARIA AGROPIA LTDA,COOPERATIVA AGRARIA AGROPIA LTDA,140453.34,11838.92,17,1,4,3,11.83892,730357.3679999999
20602054480,COOPERATIVA ECOLOGICA DE MUJERES CAFETAL,COOPERATIVA ECOLOGICA DE MUJERES CAFETAL,140327.66,18975.0,1,1,1,1,18.975,729703.8319999999
20506985057,AGROPECUARIA SAN PEDRO S.A.,AGROPECUARIA SAN PEDRO,138880.0,51180.0,2,1,1,1,51.18,722176.0
20392854445,LAMAS IMPORT EXPORT S.A.C.,LAMAS IMPORT EXPORT,138707.79,72460.36,59,14,3,1,72.46036,721280.508
20143692010,COOP AGRARIA CAFETALERA EL QUINACHO L 78,COOP AGRARIA CAFETALERA EL QUINACHO L 78,138653.75,25325.0,3,1,1,1,25.325,720999.5
20612856801,CAMPOSIMPORTEXPORTPERUSAC,CAMPOSIMPORTEXPORTPERU,138565.6,172800.0,7,1,5,1,172.8,720541.1200000001
20604010382,MANGOS Y HORTALIZAS DEL PERU S.A.C.,MANGOS Y HORTALIZAS DEL PERU,137760.0,91840.0,4,1,2,1,91.84,716352.0
20601886741,BLUE MARKET S.A.C,BLUE MARKET,136920.0,126000.0,6,1,3,1,126.0,711984.0
20136201132,COOPERATIVA AGRARIA CAFETALERA ALTO URUB,COOPERATIVA AGRARIA CAFETALERA ALTO URUB,136250.0,25000.0,2,1,1,1,25.0,708500.0
20603179341,NATUR FOODS EXPORT E.I.R.L,NATUR FOODS EXPORT,136239.48,12000.0,1,1,1,1,12.0,708445.296
20603351593,ISAMAT TRADING S.A.C.,ISAMAT TRADING,135784.41999999998,21296.0,3,1,1,1,21.296,706078.9839999999
20468862086,COMERCIAL ISABELITA S.A.C.,COMERCIAL ISABELITA,135238.0,46000.0,2,1,1,1,46.0,703237.6
20609128772,,,135000.0,15000.0,1,1,1,1,15.0,702000.0
20487255387,INKA MOSS S.A.C.,INKA MOSS,134402.5,18060.0,11,1,3,2,18.06,698893.0
20606051604,,,134240.0,75000.0,3,1,3,1,75.0,698048.0
20498944907,TIANSHI PERU S.A.C.,TIANSHI PERU,133786.638,13605.948,11,2,6,4,13.605948,695690.5176
20480274157,FOOD EXPORT NORTE SAC,FOOD EXPORT NORTE,133300.02000000002,130000.0,4,1,3,2,130.0,693160.1040000002
20609391503,AGROCITRUS S.A.C.,AGROCITRUS,133273.28,128400.0,5,1,3,3,128.4,693021.056
20615544940,,,132710.0,74880.0,3,1,3,1,74.88,690092.0
20614827085,,,132686.75,91840.0,8,1,3,1,91.84,689971.1
20602302521,MACROALGAS TRADING SOCIEDAD ANONIMA CERR,MACROALGAS TRADING SOCIEDAD ANONIMA CERR,132477.3,140070.0,3,1,2,1,140.07,688881.96
20607453960,AGR COMPANY SOCIEDAD ANONIMA CERRADA,AGR COMPANY,131270.4,91024.0,4,1,4,2,91.024,682606.08
20554945920,REDESIGN CONSULTING BY PROMER S.A.C.,REDESIGN CONSULTING BY PROMER,130665.58,35341.88,24,1,9,1,35.341879999999996,679461.0160000001
20603912706,KUTIVA CACAO S.A.C.,KUTIVA CACAO,130498.019,8896.42,47,4,1,1,8.89642,678589.6988
20600560701,COTRINA EXPORTS EMPRESA INDIVIDUAL DE RE,COTRINA EXPORTS EMPRESA INDIVIDUAL DE RE,129866.1,40854.0,12,5,3,2,40.854,675303.72
20602934471,ASOCIACION DE PRODUCTORES CHIRINOS COFFE,ASOCIACION DE PRODUCTORES CHIRINOS COFFE,129654.0,20680.0,1,1,1,1,20.68,674200.7999999999
20609962331,,,129519.8,12951.98,2,1,1,1,12.951979999999999,673502.96
20607405078,,,129155.0,18099.378,35,2,4,1,18.099378,671606.0
20512030972,DISTRIBUIDORA LATINOANDINA SOCIEDAD ANON,DISTRIBUIDORA LATINOANDINA SOCIEDAD ANON,128878.9,18244.86,34,10,3,1,18.24486,670170.28
20611787996,,,128850.0,112180.0,6,1,3,2,112.18,670020.0
20606988240,,,128685.0,514740.0,15,1,6,1,514.74,669162.0
20107975609,PRODUCTOS ALIMENTICIOS TRESA S.A.,PRODUCTOS ALIMENTICIOS TRE,127801.7,42662.8,33,2,3,2,42.662800000000004,664568.84
20608924982,,,126415.91,50184.0,3,1,2,1,50.184,657362.7320000001
20612901555,,,126392.0,88970.0,5,1,3,1,88.97,657238.4
20604210365,ASOCIACION DE PRODUCTORES AGROPECUARIOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS,126356.44,18975.0,1,1,1,1,18.975,657053.488
20608502425,,,126122.0,18593.335,16,5,1,1,18.593335,655834.4
20477600540,A & V AGROINVEST S.A.C.,A & V AGROINVEST,125904.4,48939.812000000005,12,1,3,1,48.939812,654702.8799999999
20603162944,AGROINDUSTRIAS OLIVDRE SOCIEDAD ANONIMA,AGROINDUSTRIAS OLIVDRE,125872.5,31050.0,3,1,1,1,31.05,654537.0
20605500430,,,125771.956,20620.0,1,1,1,1,20.62,654014.1712000001
20610966013,,,125306.38,11332.8,14,1,5,2,11.332799999999999,651593.1760000001
20533282297,LA PASCALA E.I.R.L.,LA PASCALA,124711.20999999999,31305.0,3,1,1,1,31.305,648498.2919999999
20607958239,ALL COFFEE PERU S.A.C,ALL COFFEE PERU,123750.01,18975.0,1,1,1,1,18.975,643500.052
20533016066,BASCONT AGROEXPORT SOCIEDAD ANONIMA CERR,BASCONT AGROEXPORT SOCIEDAD ANONIMA CERR,123444.0,113400.0,4,2,2,1,113.4,641908.7999999999
20612802620,,,122679.0,11500.0,2,1,2,1,11.5,637930.7999999999
20553292906,JM LUDAFA SOCIEDAD ANONIMA CERRADA,JM LUDAFA,122144.616,5500.0,3,1,1,1,5.5,635152.0031999999
20330070278,EXPORTACIONES AMAZONICAS NATIVAS SRLTDA.,EXPORTACIONES AMAZONICAS NATIVAS SRLTDA,121951.875,10400.0,5,2,4,2,10.4,634149.75
20513203871,OLIVEZA SOCIEDAD ANONIMA CERRADA,OLIVEZA,121736.13,67055.688,22,3,4,4,67.05568799999999,633027.876
20504729908,FROZEN PRODUCTS CORPORATION SOCIEDAD ANO,FROZEN PRODUCTS CORPORATION SOCIEDAD ANO,120177.478,36036.0,14,3,5,2,36.036,624922.8856
20601043174,ALGAEX S.A.,ALGAEX,119746.75,93364.0,5,1,2,2,93.364,622683.1
20605725466,ASOCIACION DE PRODUCTORES CAFETALEROS VA,ASOCIACION DE PRODUCTORES CAFETALEROS VA,119549.05,20010.0,1,1,1,1,20.01,621655.06
20605643672,3I SOLUTIONS S.A.C.,3I SOLUTIONS,119463.94,3959.6,5,1,2,1,3.9596,621212.488
20610153551,SEED FOOD SOCIEDAD ANONIMA CERRADA,SEED FOOD,119230.65,14683.52,40,2,5,5,14.68352,619999.3799999999
20613880896,,,118700.0,25000.0,1,1,1,1,25.0,617240.0
20614480786,,,118400.0,153600.0,6,1,4,1,153.6,615680.0
20611577479,EXPORT IMPORT MARIA AURORA S.A.C,EXPORT IMPORT MARIA AURORA,118368.0,156729.6,9,1,9,1,156.7296,615513.6
20606270993,,,118320.0,110600.0,8,1,5,2,110.6,615264.0
20613395521,MASOJO PERU S.A.C.,MASOJO PERU,117612.1,45480.0,6,2,3,2,45.48,611582.92
20333387752,LAPACHO S.A.,LAPACHO,117043.2,44800.0,2,1,1,1,44.8,608624.64
20604744262,MEIDE TRADING SOCIEDAD ANONIMA CERRADA -,MEIDE TRADING,116742.0,68880.0,3,1,3,1,68.88,607058.4
20610674675,TIERRA SOLIDA S.A.C.,TIERRA SOLIDA,116637.0,135240.0,6,2,4,3,135.24,606512.4
20615298868,VERIDIAN GROUP S.A.C.,VERIDIAN GROUP,116020.0,208000.0,8,1,5,1,208.0,603304.0
20603862369,,,115123.627,18975.0,1,1,1,1,18.975,598642.8604
20605800778,AGROINDUSTRIAS ACEITUNAS DE MI TIERRA S.,AGROINDUSTRIAS ACEITUNAS DE MI TIERRA S,114942.0,81480.0,5,2,3,2,81.48,597698.4
20612478130,,,114300.0,9000.0,2,1,1,1,9.0,594360.0
20615806359,,,114276.62,68880.0,3,1,3,1,68.88,594238.424
20612314439,,,114058.94,20071.8,1,1,1,1,20.0718,593106.488
20609281481,,,113805.68,12541.477,8,2,5,1,12.541477,591789.536
20511470146,JP EXPORT S.A.C.,JP EXPORT,113044.2,43200.0,3,1,2,2,43.2,587829.84
20607947385,GLOBAL FRUIT PERU E.I.R.L.,GLOBAL FRUIT PERU,111721.0,68880.0,5,1,3,1,68.88,580949.2000000001
20607168823,ALIMENTOSPROCESADOSAGRICOLASSAC,ALIMENTOSPROCESADOSAGRICOLAS,111594.79999999999,68880.0,4,1,3,1,68.88,580292.96
20616050851,,,111265.85,20089.5,1,1,1,1,20.0895,578582.42
20557314386,RMC SEED PRODUCERS S.A.C.,RMC SEED PRODUCERS,110440.0,127.0,6,1,1,1,0.127,574288.0
20615761924,GRUPO AGRO TRADING EXPORT S.A.C.,GRUPO AGRO TRADING EXPORT,110198.655,9803.46,19,1,7,9,9.80346,573033.006
20393333171,AGROINDUSTRIAS OSHO S.A.C.,AGROINDUSTRIAS OSHO,110154.5,15605.0,3,1,2,1,15.605,572803.4
20604301808,ASOCIACION DE PRODUCTORES CAFETALEROS CU,ASOCIACION DE PRODUCTORES CAFETALEROS CU,109402.83499999999,16008.0,5,1,1,1,16.008,568894.742
20605938311,LITERAS FRESH PRODUCE S.A.C. - LITERAS F,LITERAS FRESH PRODUCE S.A.C. - LITERAS F,109374.0,51436.8,3,1,2,1,51.436800000000005,568744.7999999999
20610029354,,,109230.15,19665.0,1,1,1,1,19.665,567996.78
20613708872,,,109200.0,273000.0,6,1,2,1,273.0,567840.0
20559547477,SOL Y PAMPA S.A.C.,SOL Y PAMPA,108200.24,24044.5,2,1,2,1,24.0445,562641.248
20553594236,SUPRA ALIMENTOS S.A.C.,SUPRA ALIMENTOS,107126.0,48000.0,3,1,1,1,48.0,557055.2000000001
20454439903,AGROMEL S.A.C.,AGROMEL,107080.75,95500.0,4,1,2,2,95.5,556819.9
20554921079,AGROMAX INTERNATIONAL S.A.C.,AGROMAX INTERNATIONAL,107058.0,41000.0,2,1,1,2,41.0,556701.6
20604250324,EXPORTACIONES PACHACUTEC SAC,EXPORTACIONES PACHACUTEC,106890.0,16560.0,1,1,1,1,16.56,555828.0
20605677364,ASOCIACION DE PRODUCTORES AGROPECUARIOS,ASOCIACION DE PRODUCTORES AGROPECUARIOS,106760.0,20000.0,1,1,1,1,20.0,555152.0
20605660241,LA MOLINA EXPORT S.A.C.,LA MOLINA EXPORT,106269.53,10581.0,4,1,3,3,10.581,552601.556
20521322587,AGROPECUARIA SAN ISIDRO LABRADOR DE BELL,AGROPECUARIA SAN ISIDRO LABRADOR DE BELL,105435.0,78462.0,3,1,3,1,78.462,548262.0
20610167633,MULTISERVICES AGROINDUSTRIAL ALLPA EIRL,MULTISERVICES AGROINDUSTRIAL ALLPA,105350.0,229824.0,6,1,5,1,229.824,547820.0
20611696575,,,104942.0,68880.0,3,1,2,1,68.88,545698.4
20611122561,AGROPACKING EXPORT S.A.-ASOCIADAS,AGROPACKING EXPORT S.A.-ASOCIADAS,103320.0,68880.0,3,1,2,1,68.88,537264.0
20615121666,,,103106.0,20230.0,1,1,1,1,20.23,536151.2000000001
20614245850,,,103088.0,64320.0,3,1,3,1,64.32,536057.6
20100211115,FAB DE CHOCOLATES LA IBERICA S A,FAB DE CHOCOLATES LA IBERICA S A,102595.59,11374.082,114,1,3,1,11.374082,533497.068
20574602450,COOPERATIVA AGRARIA FRUTOS DEL ANDE,COOPERATIVA AGRARIA FRUTOS DEL ANDE,102240.0,12820.0,2,1,1,1,12.82,531648.0
20600542177,PERUVIAN GOLDEN PARADISE E.I.R.L.,PERUVIAN GOLDEN PARADISE,102178.8,51672.0,3,1,2,1,51.672,531329.76
20610423192,JALHUCA AMAZONIA S.A.C.,JALHUCA AMAZONIA,101887.76,86760.0,8,1,3,2,86.76,529816.352
20611406861,ARVEC GROUP S.A.C.,ARVEC GROUP,101548.58,34486.0,6,2,4,3,34.486,528052.616
20433958404,NORTEVERDE S.A.,NORTEVERDE,101507.2,63448.0,10,1,2,1,63.448,527837.44
20607798576,MN PERU FOODS E.I.R.L.,MN PERU FOODS,101420.56,48725.0,2,2,2,2,48.725,527386.912
20608284223,,,100663.72,40935.82,23,6,2,1,40.93582,523451.344
20609116707,COOPERATIVA DE SERVICIOS MULTIPLES CAFE,COOPERATIVA DE SERVICIOS MULTIPLES CAFE,100398.382,18975.0,1,1,1,1,18.975,522071.58640000003
20606600098,,,100033.6,127030.0,4,1,3,1,127.03,520174.72000000003
20484002488,ASOCIACION DE PRODUCTORES DE BANANO ORGA,ASOCIACION DE PRODUCTORES DE BANANO ORGA,98448.0,121900.80000000002,7,1,7,1,121.90080000000002,511929.6
20601464072,INVERSIONES VITA SANA PERU S.A.C.,INVERSIONES VITA SANA PERU,98214.5,23745.0,21,1,9,1,23.745,510715.4
20611935243,,,98094.08,25000.0,1,1,1,1,25.0,510089.21599999996
20604772011,INVERSIONES OLEA TACNA SOCIEDAD ANONIMA,INVERSIONES OLEA TACNA,97698.0,32400.0,5,1,2,1,32.4,508029.6
20610998322,,,97389.52,25081.0,1,1,1,1,25.081,506425.5040000001
20615922294,,,95768.8,68880.0,3,1,2,2,68.88,497997.76000000007
20103429456,,,95700.0,165000.0,6,1,1,1,165.0,497640.0
20615998355,,,95365.76,68880.0,4,1,2,1,68.88,495901.95199999993
20525795544,COOPERATIVA AGRARIA PUEBLO NUEVO HUANGAL,COOPERATIVA AGRARIA PUEBLO NUEVO HUANGAL,95202.0,124077.6,7,1,5,2,124.0776,495050.4
20611063297,CHACRA COFFEE E.I.R.L.,CHACRA COFFEE,95139.51,8220.0,1,1,1,1,8.22,494725.45199999993
20603237189,SERVICIOS INTEGRALES PARA EL AGRO S.A.C.,SERVICIOS INTEGRALES PARA EL AGRO,94636.79999999999,47700.0,2,1,2,1,47.7,492111.3599999999
20609976196,GAVILAN ORGANIC SOCIEDAD ANÓNIMA CERRADA,GAVILAN ORGANIC SOCIEDAD ANÓNIMA CERRADA,94574.4,58057.6,6,1,3,3,58.0576,491786.87999999995
20526541066,AGROSOL PERU EXPORT & CIA  S.A.C.,AGROSOL PERU EXPORT & CIA,94247.23999999999,88080.0,4,1,2,1,88.08,490085.6479999999
20601422400,AGROEXPORT FRUITS PERU  S.A.C.,AGROEXPORT FRUITS PERU,93683.23,105984.0,5,1,2,2,105.984,487152.79600000003
20615872645,,,93504.266,35225.952,73,15,1,1,35.225952,486222.1832
20456383751,INVERSIONES 2A S.A.C.,INVERSIONES 2A,93272.35,3680.0,2,1,1,1,3.68,485016.22000000003
20612135950,,,93244.51999999999,66240.0,3,1,3,1,66.24,484871.50399999996
20560159731,ARPUSA INVERSIONES S.A.C.,ARPUSA INVERSIONES,93240.0,29970.0,1,1,1,1,29.97,484848.0
20477645306,NEGOCIOS E INVERSIONES MACOVIJ E.I.R.L.,NEGOCIOS E INVERSIONES MACOVIJ,93107.26000000001,10162.0,11,1,5,2,10.162,484157.75200000004
