cod_se,dep,prov,dist,sector,region_nat,lat,lon,ha_agricola,s_ha_cosechada,s_clientes_sam,s_sam_usd,km_capital,km_via_capital,horas_capital,accesible,km_puerto_maritimo,puerto_maritimo,horas_puerto,costo_viaje_usd,costo_pct_venta
1011102,AMAZONAS,CHACHAPOYAS,LEVANTO,CACHUC,SIERRA,-6.306454821999978,-77.81931064599996,532.503898430545,275.93739834968164,5.4341652569687655,19008.998129482323,19.518699979722204,34.157724964513854,1.2199187487326377,1-2 h,236.50924649440384,Eten,14.78182790590024,43.91707495437496,1.2554719679550876
1011103,AMAZONAS,CHACHAPOYAS,LEVANTO,QUIPACHACHA,SIERRA,-6.3368231749999495,-77.91331482699997,65.22569838418612,33.799207049412566,0.6656237166817641,2328.3870451154835,20.73569247085858,36.28746182400252,1.2959807794286615,1-2 h,225.5806378205468,Eten,14.098789863784175,46.65530805943182,1.3337507446882144
1011201,AMAZONAS,CHACHAPOYAS,MAGDALENA,MAGDALENA,SELVA ALTA,-6.413631977999955,-77.85896451499997,1847.118302169152,957.1554691840744,18.84971383823202,65937.29821387524,10.39037309770147,16.624596956322353,0.5195186548850735,<1 h,229.06958696146876,Eten,11.453479348073438,18.70267157586265,0.5346594670469248
1011202,AMAZONAS,CHACHAPOYAS,MAGDALENA,SEÑOR DE LOS MILAGROS,SELVA ALTA,-6.422165419999942,-77.79568164499995,1609.3784180808657,833.9613943751872,16.423594851843315,57450.60539292678,6.517674910963601,10.428279857541762,0.32588374554818006,<1 h,235.6269000453101,Eten,11.781345002265505,11.731814839734483,0.3353812766407585
1011301,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,TACTA,SIERRA,-6.567048273999944,-77.78826004399997,1853.5039409745991,960.464433801928,18.914878838229928,66165.24883821068,9.526969553489943,16.6721967186074,0.5954355970931214,<1 h,225.42612495769603,Salaverry,14.089132809856002,21.435681495352373,0.6127889268442177
1011302,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,SHUEMBE,SIERRA,-6.585376378999968,-77.74570060599996,54.12410889059828,28.04649100088144,0.5523327678248834,1932.0893005546204,12.692152632557093,22.211267106974912,0.7932595395348183,<1 h,226.57008032482375,Salaverry,14.160630020301484,28.55734342325346,0.8163782352173636
1011303,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,DURAZNOPAMPA,SIERRA,-6.599233590999972,-77.80074188599997,580.6027865867597,300.86168923366535,5.9250110661500495,20726.00278932881,13.092416200602894,22.911728351055064,0.8182760125376809,<1 h,221.729947546725,Salaverry,13.858121721670312,29.457936451356513,0.842123786406595
1011401,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,MOLINOPAMPA,SIERRA,-6.17647945799996,-77.68183988899995,1831.8063874766708,949.2210110205788,18.693456813476352,65390.702858224286,35.87974697319749,62.78955720309561,2.242484185824843,2-4 h,255.4301045505692,Eten,15.964381534410576,80.72943068969435,2.3078389743665686
1011402,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,SANTA CRUZ DEL TINGO,SIERRA,-6.206184715999939,-77.62111621499997,1343.2875113722876,696.0761455759247,13.708155650942004,47951.85512498793,35.889699091117386,62.80697340945542,2.2431061931948366,2-4 h,260.7595672142031,Eten,16.297472950887695,80.75182295501412,2.308479109472042
1011403,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,SAN JOSE DE DALLAVOZ,SIERRA,-6.2123247069999366,-77.57913765199999,1346.6279276289863,697.8071108777658,13.742244366572942,48071.09925927958,38.02692691092549,66.5471220941196,2.376682931932843,2-4 h,264.97840127841283,Eten,16.561150079900802,85.56058554958236,2.445948798523588
1011404,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,IZCUCHACA,SIERRA,-6.221007257999929,-77.52918554599995,895.8117936961819,464.1993729849232,9.141697066320353,31978.14093178882,41.02023985163525,71.78541974036169,2.5637649907272033,2-4 h,269.9743551882092,Eten,16.873397199263074,92.29553966617932,2.638483162609439
1011405,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,HUASCAZALA,SIERRA,-6.247398313999952,-77.66654934199994,1962.353614998956,1016.8690835143836,20.02568219302017,70050.89785603403,29.414082659156225,51.47464465352339,1.838380166197264,1-2 h,254.58759298990262,Eten,15.911724561868914,66.1816859831015,1.8919577779283054
1011501,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,MONTEVIDEO,SIERRA,-6.611375783999961,-77.71783648399997,1028.6619606708318,533.0408022276935,10.49742378284561,36720.54485214607,16.66769985103754,29.168474739315695,1.0417312406898462,1-2 h,226.15426306024213,Salaverry,14.134641441265133,37.50232466483446,1.0720913767313638
1011502,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,SAMANGA,SIERRA,-6.640477985999951,-77.71524144399996,521.6891910118806,270.3333412942975,5.323801919738751,18622.941325582506,19.642202078839652,34.37385363796939,1.2276376299274783,1-2 h,223.8012077086935,Salaverry,13.987575481793344,44.19495467738922,1.2634158076363504
1011601,AMAZONAS,CHACHAPOYAS,OLLEROS,SAN MIGUEL - SIRICHA,SIERRA,-5.982745918999967,-77.70731229999996,994.7565832857902,515.4714254526748,10.15142176416886,35510.21144953397,55.92802932010893,97.87405131019062,3.495501832506808,2-4 h,260.6353304340356,Eten,16.289708152127226,125.83806597024508,3.5973744720352197
1011602,AMAZONAS,CHACHAPOYAS,OLLEROS,OLLEROS,SIERRA,-6.02641171199997,-77.64550042499997,695.7287702247131,360.5186504336374,7.099863724137341,24835.69966493602,52.880947747671165,92.54165855842454,3.305059234229448,2-4 h,265.0508978099573,Eten,16.56568111312233,118.98213243226012,3.401381629159288
1011701,AMAZONAS,CHACHAPOYAS,QUINJALCA,QUINJALCA,SIERRA,-6.094981845999939,-77.67492652399994,2421.7692978817818,1254.9330088102545,24.713987292356567,86450.83761668827,44.66823215931725,78.16940627880518,2.791764509957328,2-4 h,259.2337804590159,Eten,16.202111278688495,100.50352235846381,2.8731274824856916
1011702,AMAZONAS,CHACHAPOYAS,QUINJALCA,CHONTAPAMPA,SIERRA,-6.147336265999968,-77.71702832999995,444.4823741689046,230.3256563979025,4.535911722266376,15866.85964941645,37.86509482885819,66.26391595050183,2.3665684268036364,2-4 h,252.84099715926257,Eten,15.80256232245391,85.1964633649309,2.435539517026235
1011801,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,PIPUS,SIERRA,-6.232236738999973,-77.73357597799998,1289.867324967954,668.3944191149315,13.163006363143712,46044.89401835667,28.306139421935402,49.535743988386955,1.7691337138709626,1-2 h,248.033774913795,Eten,15.502110932112188,63.688813699354654,1.8206932122624957
1011901,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,MAINO,SIERRA,-6.336243249999939,-77.84080871899994,1418.532240614653,735.0670992344031,14.476022880879691,50637.89539931672,16.846915852030673,29.482102741053676,1.052932240751917,1-2 h,233.28437295389463,Eten,14.580273309618415,37.90556066706901,1.0836188178872623
1011902,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,TOLPIN,SIERRA,-6.376240115999963,-77.79495468599998,818.0576222287109,423.90805521466007,8.348221152964134,29202.520125366907,11.593257550528001,20.288200713424004,0.7245785969080002,<1 h,236.97074129939512,Eten,14.810671331212195,26.08482948868801,0.7456956604227042
1011903,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,CALPILON,SIERRA,-6.35557188699994,-77.87544971299997,243.5356877613005,126.1973936420274,2.485264759873053,8693.587871865253,16.57318046420865,29.00306581236514,1.0358237790130407,1-2 h,229.00625135550018,Eten,14.312890709718761,37.28965604446947,1.0660117484407887
1012001,AMAZONAS,CHACHAPOYAS,SOLOCO,SOLOCO,SIERRA,-6.278331014999935,-77.75446833099994,604.995593900061,313.5017615567328,6.17393796868082,21596.76228979065,22.83304634969639,39.95783111196868,1.4270653968560243,1-2 h,244.28166760061185,Eten,15.26760422503824,51.374354286816875,1.4686556822351984
1012002,AMAZONAS,CHACHAPOYAS,SOLOCO,LOLTO,SIERRA,-6.27207348099995,-77.73125290299998,698.5796246168445,361.9959304054029,7.128956494981005,24937.467719530872,24.11779609625993,42.20614316845488,1.5073622560162456,1-2 h,246.94035837507442,Eten,15.43377239844215,54.26504121658484,1.551292706951169
1012003,AMAZONAS,CHACHAPOYAS,SOLOCO,OQUISH,SIERRA,-6.332284295999955,-77.72261532999994,105.68191712634427,54.7631545053443,1.078476615909204,3772.5683716037775,18.2291524449802,31.901016778715352,1.1393220278112626,1-2 h,245.97511809571589,Eten,15.373444880982243,41.01559300120545,1.1725263423296044
1012004,AMAZONAS,CHACHAPOYAS,SOLOCO,QUITACHI,SIERRA,-6.337534483999946,-77.73862687599996,1.7570515940602836,0.9104839364746796,0.0179305893445761,62.72215201303777,16.996090602192453,29.743158553836793,1.0622556626370283,1-2 h,244.11260729789115,Eten,15.257037956118197,38.24120385493302,1.0932139608706246
1012005,AMAZONAS,CHACHAPOYAS,SOLOCO,MITO,SIERRA,-6.307774783999946,-77.77636429699999,129.20610518642707,66.95311831728914,1.3185393193584538,4612.320433794604,19.257818250532683,33.70118193843219,1.2036136406582927,1-2 h,241.01577606979507,Eten,15.063486004362192,43.33009106369854,1.2386916650512387
1012101,AMAZONAS,CHACHAPOYAS,SONCHE,CARRIZAL,SIERRA,-6.149920061999978,-77.83824603899996,0.0,0.0,0.0,0.0,36.952727373621414,64.66727290383747,2.3095454608513384,2-4 h,240.17971297847694,Eten,15.011232061154809,83.14363659064819,
1012102,AMAZONAS,CHACHAPOYAS,SONCHE,OLMAL,SIERRA,-6.150457722999931,-77.79173711099997,260.40321197864955,134.9379507775779,2.6573966716640287,9295.714423880358,36.56148982074973,63.98260718631202,2.285093113796858,2-4 h,244.96849049831073,Eten,15.31053065614442,82.26335209668689,2.3516896936944396
1012103,AMAZONAS,CHACHAPOYAS,SONCHE,SONCHE,SIERRA,-6.196994270999937,-77.75883468799998,511.9534452873935,265.288389784784,5.22444931157453,18275.40063562448,31.648631478994997,55.38510508824125,1.9780394674371873,1-2 h,246.63620277096172,Eten,15.414762673185107,71.20942082773874,2.035687299220667
1012104,AMAZONAS,CHACHAPOYAS,SONCHE,PANA,SIERRA,-6.192399511999952,-77.81290204799996,82.97632556498148,42.99737798821683,0.846767632810042,2962.038066021366,31.994391532979673,55.99018518271443,1.9996494708112296,1-2 h,241.1663081194941,Eten,15.07289425746838,71.98738094920427,2.0579271028893222
1020101,AMAZONAS,BAGUA,BAGUA,ESPITAL,SELVA BAJA,-5.5206172849999575,-78.52385627399997,2451.733231883176,1270.459974935827,25.019767155363,87520.4717866224,46.89089169322047,86.74814963245787,3.9430977105662666,2-4 h,215.09193948709853,Eten,18.087276729596923,141.9515175803856,4.058015050319381
1020102,AMAZONAS,BAGUA,BAGUA,CASUAL,SELVA BAJA,-5.596890347999931,-78.53215139499997,1431.5290577126138,741.8019004394421,14.60865449565862,51101.8478185056,55.328979280920585,102.35861166970308,4.652664166804685,4-8 h,208.41350589300194,Eten,17.52568117736607,167.49591000496866,4.7882610573866975
1020103,AMAZONAS,BAGUA,BAGUA,TOMAQUE,SELVA BAJA,-5.64842828899998,-78.50435201399995,1812.024474554944,938.9702511630652,18.49158376760296,64684.540242635965,60.42686751088023,111.78970489512842,5.081350222505837,4-8 h,206.65592934608318,Eten,17.377884967738815,182.92860801021016,5.229440706888081
1020201,AMAZONAS,BAGUA,ARAMANGO,C.N. TUTUMBEROS,SELVA ALTA,-5.313165795999964,-78.51111403499993,8495.611122226544,4402.328015563957,86.6971207782481,303271.12422497565,24.481424182583563,39.17027869213371,1.2240712091291783,1-2 h,233.14937669219674,Eten,11.657468834609837,44.06656352865042,1.2597454473415768
1020202,AMAZONAS,BAGUA,ARAMANGO,ARAMANGO,SELVA ALTA,-5.36953535899994,-78.40615452399999,8712.072764484386,4514.495950077058,88.90609678629397,310998.2393971112,29.15681885017927,46.650910160286834,1.4578409425089636,1-2 h,236.19548105675185,Eten,11.809774052837593,52.48227393032269,1.500328148049768
1020203,AMAZONAS,BAGUA,ARAMANGO,EL PORVENIR,SELVA ALTA,-5.49830690899995,-78.41505827499998,10135.98733871782,5252.352112715867,103.43704600750428,361828.27004650433,43.304898129704675,69.28783700752749,2.165244906485234,2-4 h,225.30130426178394,Eten,11.265065213089198,77.94881663346843,2.228348639344933
1020301,AMAZONAS,BAGUA,COPALLIN,CHONZA LAGUNA,SELVA ALTA,-5.62249197899996,-78.38602246499994,1816.3688940869413,941.2214794198576,18.535918266847112,64839.62467112715,57.21738432159934,91.54781491455896,2.8608692160799674,2-4 h,218.27568372508685,Eten,10.913784186254343,102.99129177887883,2.944246170907261
1020302,AMAZONAS,BAGUA,COPALLIN,LLUHUANA,SELVA ALTA,-5.6090972089999696,-78.35347197699997,707.0132400866817,366.3661329866184,7.215020954437355,25238.525760914992,56.17676258024139,89.88282012838623,2.8088381290120696,2-4 h,221.96244814658144,Eten,11.098122407329072,101.11817264443451,2.890698693795495
1020303,AMAZONAS,BAGUA,COPALLIN,COPALLIN,SELVA ALTA,-5.681337638999935,-78.42906131199999,581.064186145348,301.1007811805446,5.929719616563015,20742.47354826973,63.51120145447535,101.61792232716056,3.1755600727237674,2-4 h,210.4007794177972,Eten,10.52003897088986,114.32016261805563,3.2681083539407747
1020304,AMAZONAS,BAGUA,COPALLIN,ALENYA,SELVA ALTA,-5.697706838999977,-78.45312564499994,1174.975487923653,608.858789987974,11.990543154863763,41943.555564488495,65.36878083573673,104.59004933717877,3.2684390417868365,2-4 h,207.20166262361084,Eten,10.360083131180543,117.66380550432612,3.36369418061357
1020401,AMAZONAS,BAGUA,EL PARCO,SAN JOSE,SELVA ALTA,-5.610698781999929,-78.47618106699997,525.4246732502878,272.2690252460686,5.361922256242962,18756.288283401744,55.92785499570312,89.484567993125,2.796392749785156,2-4 h,211.7901367708039,Eten,10.589506838540196,100.67013899226562,2.877890607383024
1020402,AMAZONAS,BAGUA,EL PARCO,EL PARCO,SELVA ALTA,-5.632107520999966,-78.47221561599997,463.09592068834166,239.97098221762351,4.7258616702442495,16531.314636532683,58.249615798498425,93.19938527759749,2.9124807899249214,2-4 h,210.4883618833763,Eten,10.524418094168816,104.84930843729717,2.997361908534624
1020501,AMAZONAS,BAGUA,IMAZA,KUN CHIN,SELVA BAJA,-4.831778896999936,-78.51057780299999,8905.803324895121,4614.884899300003,90.88310368464708,317913.9143270508,31.701927606719284,58.648566072430675,2.6658439123832127,2-4 h,276.10886984621084,Eten,23.218245873431368,95.97038084579566,2.743537064593768
1020502,AMAZONAS,BAGUA,IMAZA,MESONES MURO,SELVA BAJA,-4.83976759799998,-78.24579393399995,12288.302687165404,6367.657182648944,125.40127448178656,438660.30555512814,35.965442333622704,66.53606831720201,3.0243667416910003,2-4 h,292.3817590066121,Eten,24.58664791646511,108.87720270087601,3.112508655968598
1020503,AMAZONAS,BAGUA,IMAZA,VILLA RICA,SELVA BAJA,-5.10543064999996,-78.21429088499997,3988.703779591119,2066.900443305341,40.7044447247764,142386.30535621537,23.986867724064517,44.37570528951936,2.017077513159971,2-4 h,272.09087303598477,Eten,22.880368868935083,72.61479047375896,2.075863066778647
1020504,AMAZONAS,BAGUA,IMAZA,PUERTO PACUI,SELVA BAJA,-5.237204150999958,-78.17914615299998,3649.712684616751,1891.239155028148,37.24506417158073,130285.2088022351,31.377920501254103,58.049152927320094,2.6385978603327316,2-4 h,264.20292720177923,Eten,22.21706433287689,94.98952297197833,2.715496955674742
1020505,AMAZONAS,BAGUA,IMAZA,CHIRIACO,SELVA BAJA,-5.309673997999937,-78.29163016499996,8162.151556992115,4229.533102405953,83.29418910142546,291367.48883285647,27.19665396776943,50.313809840373445,2.2869913563806112,2-4 h,249.7457321577318,Eten,21.001345658718357,82.331688829702,2.3536432585156675
1020506,AMAZONAS,BAGUA,IMAZA,SAN RAMON,SELVA BAJA,-5.141538210999954,-78.52711778199995,6455.563409897253,3345.1987440065445,65.87857572426405,230446.7500522855,11.360596809565665,21.017104097696482,0.9553229135316582,<1 h,246.92906962165233,Eten,20.76448994545713,34.3916248871397,0.9831647718589497
1020601,AMAZONAS,BAGUA,LA PECA,SAN ISIDRO,SELVA ALTA,-5.543315284999949,-78.49364488999998,740.6826680351113,383.8132434761269,7.558615125519716,26440.436385003908,48.75096393653946,78.00154229846315,2.4375481968269734,2-4 h,215.6225655464432,Eten,10.78112827732216,87.75173508577105,2.508587916068202
1020602,AMAZONAS,BAGUA,LA PECA,ARRAYAN,SELVA ALTA,-5.581016859999977,-78.44363715799994,3230.6073881555235,1674.0636085562244,32.9681237627806,115324.24453517867,52.43686420547609,83.89898272876175,2.6218432102738047,2-4 h,216.6649952623413,Eten,10.833249763117067,94.38635556985697,2.6982540093689065
1020603,AMAZONAS,BAGUA,LA PECA,SAN FRANCISCO,SELVA ALTA,-5.623499759999959,-78.42013388299995,2695.797168489705,1396.9311010565525,27.51042265797096,96232.91676233316,57.126777110632084,91.40284337701134,2.8563388555316043,2-4 h,215.38362532991272,Eten,10.769181266495636,102.82819879913775,2.9395837778756695
1020604,AMAZONAS,BAGUA,LA PECA,LIMONYACO ALTO,SELVA ALTA,-5.566385922999928,-78.49600809299994,588.5027834477468,304.9553767864068,6.005629984807107,21008.0120403334,51.313518845199454,82.10163015231913,2.565675942259973,2-4 h,213.63098338170553,Eten,10.681549169085278,92.36433392135902,2.6404498067683257
1030101,AMAZONAS,BONGARA,JUMBILLA,CEBADA - LAS PALMAS,SELVA ALTA,-5.88973882199997,-77.84537896899997,962.3576470987596,498.6826691879868,9.820792873170658,34353.65406245823,27.612638223346046,44.18022115735368,1.3806319111673024,1-2 h,251.26575281140836,Eten,12.563287640570419,49.70274880202289,1.4208689425714316
1030102,AMAZONAS,BONGARA,JUMBILLA,JUMBILLA,SELVA ALTA,-5.908665443999951,-77.80093414399994,765.632427321629,396.7419219088361,7.813225684210701,27331.0776160001,30.969336217594687,49.5509379481515,1.5484668108797344,1-2 h,254.7131301143758,Eten,12.73565650571879,55.74480519167044,1.5935952098350656
1030103,AMAZONAS,BONGARA,JUMBILLA,JUMPAMPA,SELVA ALTA,-5.980345874999955,-77.79285837099997,1940.2041636316512,1005.3914924522704,19.79964858193136,69260.2203025906,38.77419606933477,62.03871371093564,1.9387098034667387,1-2 h,252.10530400677231,Eten,12.605265200338616,69.7935529248026,1.9952114145149942
1030201,AMAZONAS,BONGARA,CHISQUILLA,CHILAC,SIERRA,-5.863097111999934,-77.73783967299994,634.1479905722973,328.6081983680006,6.471436149671698,22637.426697029256,29.77083042934709,52.09895325135741,1.860676901834193,1-2 h,263.2150029619027,Eten,16.45093768511892,66.98436846603096,1.9149043279326823
1030202,AMAZONAS,BONGARA,CHISQUILLA,CHISQUILLA,SIERRA,-5.919015085999945,-77.71663345799999,402.4796170898346,208.56031055522985,4.107276506845974,14367.470944277644,36.19639759856078,63.34369579748136,2.2622748499100487,2-4 h,262.618942579946,Eten,16.413683911246626,81.44189459676176,2.328206416060538
1030301,AMAZONAS,BONGARA,CHURUJA,CHURUJA,SELVA ALTA,-6.007796053999925,-77.93036500999995,1050.179005037024,544.1906872521618,10.717003724461131,37488.64712766825,40.284815797022766,64.45570527523643,2.0142407898511383,2-4 h,237.03014960815344,Eten,11.851507480407673,72.51266843464097,2.0729436702214716
1030401,AMAZONAS,BONGARA,COROSHA,GOQUETE,SIERRA,-5.799130128999934,-77.83102270599994,396.8687307729737,205.65281377018545,4.050017802123338,14167.176959921286,18.469170726638474,32.32104877161733,1.1543231704149046,1-2 h,257.40239968663116,Eten,16.087649980414447,41.55563413493657,1.1879646770922558
1030402,AMAZONAS,BONGARA,COROSHA,BEIRUT,SIERRA,-5.819960153999944,-77.79137936999996,294.11248734087394,152.4057097388176,3.001397482833462,10499.047496549509,22.516681198938493,39.40419209814236,1.4072925749336558,1-2 h,260.1507790473281,Eten,16.259423690458007,50.66253269761161,1.448306602694703
1030403,AMAZONAS,BONGARA,COROSHA,COROSHA,SIERRA,-5.842513526999937,-77.82428476099994,550.505010036897,285.2653674381689,5.617865349242954,19651.590790047383,23.2104855504063,40.618349713211025,1.4506553469003938,1-2 h,255.76103107921725,Eten,15.985064442451078,52.22359248841418,1.4929331359893396
1030501,AMAZONAS,BONGARA,CUISPES,FANRE,SELVA ALTA,-5.8894693179999535,-77.91826749699999,344.4508403610334,178.4904655697692,3.515096875234921,12295.995201949712,27.131532381743252,43.410451810789205,1.3565766190871626,1-2 h,244.1344500043492,Eten,12.20672250021746,48.836758287137854,1.3961125848886249
1030502,AMAZONAS,BONGARA,CUISPES,CUISPES,SELVA ALTA,-5.920308836999936,-77.91765416899995,846.015438919594,438.3954744128236,8.633528728307857,30200.54114783783,30.52350306202031,48.8376048992325,1.5261751531010157,1-2 h,242.6041494392716,Eten,12.13020747196358,54.94230551163656,1.570653885677613
1030503,AMAZONAS,BONGARA,CUISPES,CHINATA,SELVA ALTA,-5.944025791999934,-77.90744021599994,497.1801329860611,257.6330291884546,5.073688686769976,17748.031978362123,33.07460627969475,52.9193700475116,1.6537303139847375,1-2 h,242.41610233393888,Eten,12.120805116696944,59.53429130345055,1.7019265044679093
1030601,AMAZONAS,BONGARA,FLORIDA,SAN JOSE,SIERRA,-5.785494098999948,-77.94452750499994,845.23710447632,437.9921504522743,8.62558587943406,30172.756641433443,16.4348624402758,28.761009270482653,1.0271789025172375,1-2 h,247.26339884744115,Eten,15.453962427965072,36.97844049062055,1.0571149263219464
1030602,AMAZONAS,BONGARA,FLORIDA,SAN LORENZO,SIERRA,-5.814050475999977,-77.96605407299995,648.4421240777928,336.0152540211037,6.617306788183404,23147.6899230251,20.238231503013377,35.41690513027341,1.264889468938336,1-2 h,243.60263058453125,Eten,15.225164411533203,45.5360208817801,1.3017533114098554
1030603,AMAZONAS,BONGARA,FLORIDA,POMACOCHAS,SIERRA,-5.807939455999929,-77.92255966299996,2531.547367277454,1311.8187423310276,25.83426485735712,90369.62792404732,18.244724246513048,31.928267431397835,1.1402952654070655,1-2 h,248.1041471932554,Eten,15.506509199578462,41.05062955465436,1.173527943887872
1030604,AMAZONAS,BONGARA,FLORIDA,NUEVO GALULO,SIERRA,-5.827235941999959,-77.87439139099996,1304.0523677734402,675.7449452214278,13.307763738647212,46551.262991336655,20.270728159264497,35.47377427871287,1.266920509954031,1-2 h,251.69423395658745,Eten,15.730889622286716,45.60913835834512,1.3038435449304249
1030605,AMAZONAS,BONGARA,FLORIDA,MIRAFLORES,SIERRA,-5.854752674999929,-77.92213914499996,1228.4587170332634,636.5731844540846,12.536335789085864,43852.76713101351,23.361441655313982,40.88252289679947,1.460090103457124,1-2 h,245.59411924071142,Eten,15.349632452544464,52.56324372445647,1.502642858373524
1030606,AMAZONAS,BONGARA,FLORIDA,EL CHIDO,SIERRA,-5.857763863999935,-77.97361815899995,1467.584318070095,760.4853218551099,14.97659592058162,52388.92642715686,25.04545861189024,43.82955257080792,1.56534116324314,1-2 h,240.4587254632422,Eten,15.028670341452637,56.35228187675304,1.6109613470402373
1030607,AMAZONAS,BONGARA,FLORIDA,CARRERA,SIERRA,-5.820074611999928,-78.03601623699996,1954.7463412104785,1012.9270816925886,19.948050492964207,69779.33805404605,24.815985006275895,43.427973760982816,1.5509990628922434,1-2 h,236.60989625701816,Eten,14.788118516063635,55.83596626412076,1.5962012616076169
1030701,AMAZONAS,BONGARA,JAZAN,CHOSGON,SELVA ALTA,-5.931841727999938,-78.02358583099993,733.7437351312892,380.2175682173224,7.487803797720009,26192.734606710612,34.72404180378272,55.55846688605235,1.736202090189136,1-2 h,231.64517666886582,Eten,11.58225883344329,62.5032752468089,1.7868018318449626
1030702,AMAZONAS,BONGARA,JAZAN,SUYOBAMBA,SELVA ALTA,-5.943565890999935,-77.97109183099997,178.32815092276985,92.40759769678318,1.8198263805018784,6365.849146486791,34.039395268168775,54.46303242907004,1.7019697634084388,1-2 h,236.16802448962764,Eten,11.808401224481383,61.270911482703795,1.75157184073638
1030703,AMAZONAS,BONGARA,JAZAN,CUCHULIA,SELVA ALTA,-5.960143148999975,-77.99032287899996,235.92501752577505,122.25363182041858,2.407598399311125,8421.906825590098,36.37516410051864,58.20026256082983,1.818758205025932,1-2 h,233.43325633714622,Eten,11.671662816857312,65.47529538093356,1.8717639558131005
1030704,AMAZONAS,BONGARA,JAZAN,SAN JERONIMO,SELVA ALTA,-5.955282083999975,-78.05299111699998,1275.710835244758,661.0586888874237,13.01854036985961,45539.54431582606,38.46712122501772,61.54739396002836,1.9233560612508862,1-2 h,227.54835385344802,Eten,11.377417692672402,69.2408182050319,1.9794102040038537
1030801,AMAZONAS,BONGARA,RECTA,CHUELTA,SIERRA,-5.940128476999973,-77.78297226299998,1003.2834121686532,519.8899301529123,10.238437460023745,35814.59696626442,34.92366019687369,61.11640534452896,2.1827287623046057,2-4 h,254.98118587497282,Eten,15.936324117185801,78.5782354429658,2.246342043328432
1030802,AMAZONAS,BONGARA,RECTA,TEATA,SIERRA,-5.937506346999953,-77.76097839199997,739.0693711781922,382.9772515917933,7.54215154327199,26382.845901580484,35.602850162070034,62.30498778362256,2.225178135129377,2-4 h,257.30567516739785,Eten,16.081604697962366,80.10641286465757,2.290028557445983
1030901,AMAZONAS,BONGARA,SAN CARLOS,SAN CARLOS,SELVA ALTA,-5.968077413999936,-77.94664582399997,579.1236405746979,300.0952127749003,5.9099164839462,20673.20114062843,36.1524939214982,57.84399027439712,1.80762469607491,1-2 h,237.34284342264294,Eten,11.867142171132148,65.07448905869676,1.8603059727240572
1030902,AMAZONAS,BONGARA,SAN CARLOS,TACALA,SELVA ALTA,-5.99616982699996,-77.87376437299997,949.5431839856648,492.0423617215119,9.690022168127696,33896.211204171035,38.89083452317218,62.22533523707549,1.944541726158609,1-2 h,243.24398077253883,Eten,12.162199038626943,70.00350214170993,2.001213302318203
1031001,AMAZONAS,BONGARA,SHIPASBAMBA,COMBOCA,SIERRA,-5.882886705999965,-78.09800597299994,855.444262812727,443.2813825577905,8.72974922052426,30537.125530179517,34.54543422996475,60.45450990243831,2.1590896393727967,2-4 h,227.14918489612356,Eten,14.196824056007722,77.72722701742069,2.222013983595959
1031002,AMAZONAS,BONGARA,SHIPASBAMBA,LA UNION,SIERRA,-5.842153857999961,-78.05446333099997,43.01850311318597,22.29169376024481,0.4390008330708375,1535.6481851528458,27.9990570791416,48.9983498884978,1.74994106744635,1-2 h,233.5985802986288,Eten,14.5999112686643,62.9978784280686,1.8009412168103331
1031003,AMAZONAS,BONGARA,SHIPASBAMBA,SHIPASBAMBA,SIERRA,-5.886316835999935,-78.03012021599994,2875.3178450315845,1489.956651819543,29.342418679496145,102641.33595822207,30.54438187964901,53.45266828938577,1.9090238674780633,1-2 h,233.45872586087663,Eten,14.59117036630479,68.72485922921028,1.964660313865865
1031101,AMAZONAS,BONGARA,VALERA,NUEVO HORIZONTE,SELVA ALTA,-6.04123468399996,-77.92983241399997,159.90761710866914,82.86228884203823,1.6318461137612386,5708.284208749575,43.962086317345324,70.33933810775252,2.1981043158672664,2-4 h,235.51436619994442,Eten,11.775718309997222,79.13175537122159,2.262165700854612
1031102,AMAZONAS,BONGARA,VALERA,SAN PABLO,SELVA ALTA,-6.038266631999932,-77.91020246299996,256.0931176370604,132.70450943984292,2.613412458601265,9141.855315020057,43.50043531427599,69.60069650284159,2.1750217657137996,2-4 h,237.62661628761177,Eten,11.88133081438059,78.30078356569679,2.2384104346151994
1031103,AMAZONAS,BONGARA,VALERA,LA COCA,SELVA ALTA,-6.087802127999964,-77.86063454399994,657.9929240604741,340.9643687734026,6.714772037912303,23488.62853312906,49.10188132348876,78.56301011758202,2.4550940661744383,2-4 h,240.4504700341599,Eten,12.022523501707996,88.38338638227978,2.526645140897339
