ubigeo,dep,prov,dist,cod_se,sector,ha_se,ha_agricola,intensidad,lat,lon
010507,AMAZONAS,LUYA,LONGUITA,1050701,MEZA PATA,1251.7314391469813,349.52049607213684,0.2792296215794699,-6.377715027999955,-78.01416911699994
010507,AMAZONAS,LUYA,LONGUITA,1050702,LONGUITA,1949.6245074041326,1000.4051981772462,0.5131271146715611,-6.418107214999964,-77.98062264999999
010507,AMAZONAS,LUYA,LONGUITA,1050703,CHOCTAMAL,2674.8561582051525,434.1355595187667,0.1623023945370112,-6.413278741999932,-78.01805709099995
010508,AMAZONAS,LUYA,LONYA CHICO,1050801,SAN PABLO,2396.8243745085338,542.9565692699276,0.2265316453906892,-6.198646209999936,-78.07318088199997
010508,AMAZONAS,LUYA,LONYA CHICO,1050802,CAMELIN,1319.351184891388,924.6838653966291,0.7008625724414317,-6.1979343039999435,-78.01557553999999
010508,AMAZONAS,LUYA,LONYA CHICO,1050803,LONYA CHICO,3243.672942671164,1160.3059074833022,0.3577135944315614,-6.217807559999926,-77.96613603399999
010509,AMAZONAS,LUYA,LUYA,1050901,CHOCTA,1489.6246725659166,1065.6421258095554,0.7153762591579257,-6.17818609699998,-78.03906627899994
010509,AMAZONAS,LUYA,LUYA,1050902,COROBAMBA,1253.4804874381095,1040.7737355981353,0.8303070897619564,-6.156646639999963,-77.98044685499997
010509,AMAZONAS,LUYA,LUYA,1050903,LUYA,4075.737827093549,872.4389433628766,0.21405668872107553,-6.185969436999926,-77.93128885499993
010509,AMAZONAS,LUYA,LUYA,1050904,EL MOLINO,491.1327040148454,237.4328527407334,0.4834393042853782,-6.182072716999926,-77.95775700499996
010509,AMAZONAS,LUYA,LUYA,1050905,SHIPATA,1002.8772263631627,888.4963789997412,0.8859473080486506,-6.178356299999962,-77.98813494699993
010510,AMAZONAS,LUYA,LUYA VIEJO,1051001,LUYA VIEJO,5825.82138240418,1126.3439089967153,0.1933364988495235,-6.116753250999977,-78.10083673399998
010510,AMAZONAS,LUYA,LUYA VIEJO,1051002,QUIRILITA,964.0894308817336,385.2105309072419,0.39955891908797025,-6.158290590999968,-78.07459857699996
010511,AMAZONAS,LUYA,MARIA,1051101,MARIA,2218.9082613425976,439.70798591558355,0.19816411231419226,-6.453400942999963,-77.97712091499994
010511,AMAZONAS,LUYA,MARIA,1051102,QUIZANGO,3549.870512670694,737.2676593850906,0.20768860631776057,-6.494743200999949,-77.96581049399998
010511,AMAZONAS,LUYA,MARIA,1051103,MANGALPA,3015.506088918454,393.32177203010576,0.130433088321561,-6.533065182999962,-77.94994065499998
010512,AMAZONAS,LUYA,OCALLI,1051201,QUISPE,3925.346625264261,1177.9201322378317,0.30008053929722245,-6.187979129999974,-78.26082010199997
010512,AMAZONAS,LUYA,OCALLI,1051202,OCALLI,6398.314445227782,2118.040459448347,0.33103100474033426,-6.2284590069999695,-78.24110331799994
010512,AMAZONAS,LUYA,OCALLI,1051203,TACTAMAL,6890.603511410513,1047.3903123224752,0.1520026962207369,-6.234897668999963,-78.16929083699995
010513,AMAZONAS,LUYA,OCUMAL,1051301,CHUQUIMAL,9928.025258597912,1939.883384812202,0.19539468668577525,-6.310475796999981,-78.10072124999994
010513,AMAZONAS,LUYA,OCUMAL,1051302,SAN JUAN,5387.733664212475,3049.277163474657,0.5659665739843823,-6.363800237999953,-78.12266694099998
010513,AMAZONAS,LUYA,OCUMAL,1051303,LA CALDERA,14193.55279733111,3034.549351224805,0.2137977287684735,-6.3828256269999315,-78.20749488899997
010513,AMAZONAS,LUYA,OCUMAL,1051304,COLLONCE,6926.835814832857,3512.5017161113724,0.5070860361075453,-6.306494759999964,-78.19764896899994
010514,AMAZONAS,LUYA,PISUQUIA,1051401,PIRCAPAMPA,6267.2496185273585,2016.4509221001767,0.32174415331074535,-6.418931270999963,-78.07285089499999
010514,AMAZONAS,LUYA,PISUQUIA,1051402,PUEBLO NUEVO,6507.442217370379,448.0788798141766,0.06885637472402219,-6.485270453999931,-78.03122251999997
010514,AMAZONAS,LUYA,PISUQUIA,1051403,YOMBLON,4088.3991402248466,1300.807172332049,0.3181702978884076,-6.523228308999933,-78.06148443499995
010514,AMAZONAS,LUYA,PISUQUIA,1051404,DANJAMAL,7036.523732325332,1202.6476963824966,0.17091503448750003,-6.503464219999955,-78.11381050599994
010514,AMAZONAS,LUYA,PISUQUIA,1051405,SAN MIGUEL DE PORO PORO,5207.878222266916,355.9512424454662,0.06834861094169857,-6.451799110999957,-78.15336903799994
010515,AMAZONAS,LUYA,PROVIDENCIA,1051501,LA PLAYA JUMETH,4405.754472064359,265.8365866073918,0.06033849328031924,-6.287197206999963,-78.31325861599998
010515,AMAZONAS,LUYA,PROVIDENCIA,1051502,PROVIDENCIA,2345.3817376288766,1420.9869674599474,0.6058659640185186,-6.289354508999963,-78.25091316299995
010515,AMAZONAS,LUYA,PROVIDENCIA,1051503,LAS PALMAS,4905.034198756996,1351.2518275302161,0.27548265165462904,-6.334565221999981,-78.29218421999997
010516,AMAZONAS,LUYA,SAN CRISTOBAL,1051601,SANTA ROSA - OLTO,3557.1790892459244,993.9823531878492,0.27942994385434794,-6.089251164999951,-77.95586685999996
010517,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,1051701,SAN FRANCISCO DEL YESO,2644.6867396264056,886.3586951797919,0.3351469502603552,-6.614399889999959,-77.88622239799997
010517,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,1051702,SAN CRISTOBAL,8109.936190367293,3519.352446212088,0.433955627220872,-6.638896959999954,-77.82976687099995
010517,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,1051703,CHALLUAPUNTA,7449.692692926453,1155.9397061874595,0.15516609259399844,-6.68392917999995,-77.88147092799994
010518,AMAZONAS,LUYA,SAN JERONIMO,1051801,DUNIA CHICO,10088.422320812706,2208.257942941282,0.2188903153256761,-5.967986960999951,-78.09708433099996
010518,AMAZONAS,LUYA,SAN JERONIMO,1051802,CHONIA,6008.010807418405,2151.090672146767,0.3580370843359174,-6.017848916999981,-78.00367215599994
010518,AMAZONAS,LUYA,SAN JERONIMO,1051803,PACLAS,4727.224727612236,611.807465706456,0.12942212417633156,-6.071815536999964,-77.98852913299999
010519,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,1051901,LOPECANCHA,2790.126711331923,595.5523119367814,0.2134499159188661,-6.45785561699995,-77.89058528099997
010519,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,1051902,EL TRIUNFO,3499.218686045318,1890.8946834357641,0.5403762534123812,-6.502395763999971,-77.87731449599994
010519,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,1051903,EL MANGO,2354.928685956369,1343.646665872139,0.5705678791400283,-6.4824269279999385,-77.91980528899995
010520,AMAZONAS,LUYA,SANTA CATALINA,1052001,EL INGENIO,4196.256369295961,1348.487088858066,0.321354791076388,-6.018508491999967,-78.11256623599996
010520,AMAZONAS,LUYA,SANTA CATALINA,1052002,SALAZAR,4175.819986824996,76.46546822523877,0.01831148576004058,-6.054665179999972,-78.05437123099995
010520,AMAZONAS,LUYA,SANTA CATALINA,1052003,SANTA CATALINA,1567.0268311793225,574.6355212948512,0.3667043281335448,-6.12137652399997,-78.05644462899994
010520,AMAZONAS,LUYA,SANTA CATALINA,1052004,SAN JUAN DE PROVIDENCIA,6554.93837166713,1793.2307840374895,0.2735694345790491,-6.067660234999948,-78.11510921799999
010521,AMAZONAS,LUYA,SANTO TOMAS,1052101,SAN MIGUEL DE LUVIN,2230.7313759218114,1482.9957216773212,0.6648024668880173,-6.540754094999954,-77.86901829499999
010521,AMAZONAS,LUYA,SANTO TOMAS,1052102,SAN FRANCISCO DE TINTIN,1377.3777620214478,797.0027400924264,0.5786377289282938,-6.57665082099993,-77.86698073999997
010521,AMAZONAS,LUYA,SANTO TOMAS,1052103,PIRCAPAMPA,2116.4445327989265,302.12219716411914,0.14274987720305277,-6.598637409999981,-77.91847067699996
010521,AMAZONAS,LUYA,SANTO TOMAS,1052104,MARAYPATA,1465.081328560898,56.595858909076625,0.038629841091940544,-6.565813218999949,-77.92516228399995
010521,AMAZONAS,LUYA,SANTO TOMAS,1052105,LAUMAN,778.1329135963965,460.0073139896696,0.5911680459108135,-6.5546294709999415,-77.89325325899995
010521,AMAZONAS,LUYA,SANTO TOMAS,1052106,SANTO TOMAS,1041.2645305173626,662.9616700767141,0.6366889975089376,-6.579873668999937,-77.88624790399996
010522,AMAZONAS,LUYA,TINGO,1052201,SAN MIGUEL DE VELAPATA,3552.124282081098,1214.5717872418486,0.34192829157719173,-6.351520217999962,-77.96057335999996
010522,AMAZONAS,LUYA,TINGO,1052202,TINGO,3072.550456703862,627.0063747657621,0.20406707183529715,-6.387002472999939,-77.94921202999996
010522,AMAZONAS,LUYA,TINGO,1052203,KUELAP,4292.837554214351,1697.4649582112133,0.3954179343555135,-6.419399839999926,-77.92041528899995
010523,AMAZONAS,LUYA,TRITA,1052301,TRITA,1075.6929028785346,973.1191547542676,0.9046440226111174,-6.148783058999925,-78.01317429099998
010523,AMAZONAS,LUYA,TRITA,1052302,SAN MIGUEL DE CRUZ PATA,322.8638328741855,252.84364093896704,0.7831277931879594,-6.158936425999968,-78.02908947499998
010601,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,1060101,CARAPUNGO,2069.159974060154,445.46222881833484,0.21528650969612487,-6.368453660999933,-77.47241080199996
010601,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,1060102,HUAMANPATA,3384.4927872101084,63.54275301783251,0.018774675265362827,-6.335460250999972,-77.40999888099998
010601,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,1060103,MITO,2175.0304779041085,221.99087025221996,0.1020633377359078,-6.393117090999965,-77.43541954399996
010601,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,1060104,NUEVA ESPERANZA,967.5624757442355,105.67361524219776,0.10921632234746918,-6.3869623609999735,-77.45785412799995
010601,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,1060105,SHIPARA,1119.0500298768918,92.96679638622263,0.08307653268768513,-6.424274664999928,-77.45278958499995
010601,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,1060106,NARANJO,509.4014423915162,84.27953451224539,0.1654481662175384,-6.410264523999956,-77.48274756399996
010602,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,1060201,CHIRIMOTO,8276.429575972967,1282.7775786336624,0.15499166238998183,-6.5598303909999345,-77.46064583699996
010602,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,1060202,ACHAMAL,1006.1411427848317,73.09213476969056,0.07264600527852749,-6.537506135999934,-77.41533398599995
010602,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,1060203,ZARUMILLA,1515.2241616980443,250.71597921693152,0.16546461279759772,-6.561684902999957,-77.39355849099996
010602,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,1060204,SAN ANTONIO,1799.6504947236876,389.7810134992569,0.21658706212236092,-6.534034879999979,-77.37438893399997
010602,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,1060205,LUZ DEL ORIENTE,414.25960884084986,33.783233493899715,0.08155087479667501,-6.555864830999951,-77.36049158599997
010602,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,1060206,PUMAMARCA,2377.567695155219,852.6851014373757,0.3586375703097313,-6.5022444639999435,-77.35628777799997
010603,AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,1060301,TINAS,9896.844346241813,691.5920138749306,0.06988005364937895,-6.404587771999957,-77.70435453999994
010603,AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,1060302,COCHAMAL,6515.592455621089,1418.5008546778952,0.217708652642038,-6.3595663839999474,-77.63136300399998
010603,AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,1060303,SAN MARCOS,1682.5625475205306,1229.2130970111712,0.7305601202300459,-6.401619663999952,-77.59084602599995
010604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,1060401,ESCOBAR,68.39916200781532,52.53530032775905,0.7680693561970298,-6.409687152999936,-77.50634415799993
010604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,1060402,NUEVO HORIZONTE,1383.7341553532196,1110.609462778057,0.802617654902474,-6.441535632999944,-77.48869193299998
010604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,1060403,HUAYRURO,1315.124326398056,1042.0608554685216,0.7923668010328594,-6.460683383999935,-77.51568621799998
010604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,1060404,SAN JUAN DE RUME RUME,982.0500106689342,761.2350932256336,0.7751490096793644,-6.441468701999952,-77.54621688899994
010604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,1060405,SAN MARTIN,1449.8214776787204,1105.5194010578487,0.7625210538526945,-6.428710785999954,-77.58018848699999
010604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,1060406,CHONTAPAMPA,1147.4293933146869,1036.4463083335854,0.9032767631474959,-6.4137964719999445,-77.54454798699999
010604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,1060407,SANTIAGO,169.1939496042048,148.2629142866928,0.8762896937716984,-6.415283332999934,-77.51018377699995
010604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,1060408,BUENOS AIRES,1070.499817792478,889.4372838333571,0.8308616863359234,-6.432065116999979,-77.51323900799997
010604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,1060409,MIRAFLORES,183.97091261744865,142.2789239523106,0.7733772797451254,-6.42229623399993,-77.53206059299998
010605,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,1060501,NUEVA LUZ,5058.14823309494,954.9523553838276,0.18879485364538612,-6.43741112999993,-77.61404377799994
010605,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,1060502,LIMABAMBA,6869.758431504318,1684.85369465521,0.24525661439979718,-6.495429049999927,-77.53997824599998
010605,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,1060503,PUMAMARCA,4103.191042854725,1538.626102506481,0.37498280885210944,-6.555013113999962,-77.52627840799994
010605,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,1060504,NUEVA ESPERANZA,29184.778294177486,4222.655556174521,0.14468691567949868,-6.608650797999928,-77.55266552499995
010605,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,1060505,RIO VERDE,12031.954510783497,1132.1842693975755,0.09409811750724861,-6.527399117999948,-77.68759223599994
010605,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,1060506,MONTE ALEGRE,2388.4172645251524,500.25303730332945,0.20944959858292855,-6.476005534999956,-77.66529085099995
010605,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,1060507,CHALLUAYACU,1887.8594452201903,1043.7947904352777,0.5528985714895395,-6.46483300999995,-77.63825934399995
010606,AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,1060601,LUCERO PATA,3463.0874468901343,229.89057301843818,0.06638312677460131,-6.327071873999955,-77.59173456499997
010606,AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,1060602,SHUCUSH,715.7545505209254,6.454790354600417,0.009018161812457395,-6.331086505999963,-77.55790772799998
010606,AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,1060603,ARANJUEZ,987.2210393819108,65.2804815764268,0.06612549669453788,-6.352890201999969,-77.54379181399997
010606,AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,1060604,AYÑA,1874.4549202275634,932.3702498768304,0.49740873456889445,-6.376189629999942,-77.55875433999995
010606,AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,1060605,MARIPAMPA,1189.6907828218423,741.7445278786795,0.6234767374757048,-6.391739060999953,-77.52641326899999
010607,AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,1060701,MICHINA,2234.9491504422767,1010.587450493238,0.4521746950230396,-6.332741429999942,-77.52655654699998
010607,AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,1060702,CALLEJON,6436.47926339812,1632.7248169062855,0.25366737778384346,-6.314642048999929,-77.49808025899995
010607,AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,1060703,EL ARENAL,11291.914510969007,578.340326716013,0.05121720733487763,-6.262046072999965,-77.47063761199996
010607,AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,1060704,PILANCON,305.59956465577733,228.19673563176474,0.74671813059944,-6.3908361049999485,-77.50618399999996
010608,AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUC,1060801,MILPUC,862.3973830509011,88.56538896153381,0.10269672740450145,-6.487755773999936,-77.44061605199994
010608,AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUC,1060802,AYACUCHO,1919.2539570185945,423.7734538815855,0.2208011359475758,-6.502737144999969,-77.42135526399994
010608,AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUC,1060803,CHONTAPAMPA,1516.6502006942324,212.22143266971685,0.13992773849406703,-6.495020050999926,-77.39328751599999
010609,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,1060901,LAGUNA - PLAN GRANDE,6060.168767586054,974.2720934796033,0.16076649526506256,-6.427533725999979,-77.38698043199997
010609,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,1060902,ALIZO,5993.538325899615,148.86650935277777,0.02483783389012254,-6.368016844999943,-77.35965493799995
010609,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,1060903,NUEVO CHIRIMOTO,3967.8528388565815,104.40014036896491,0.02631149506014693,-6.374985389999949,-77.30668371199994
010609,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,1060904,LA PRIMAVERA,858.5724336086646,1.4885098055364834,0.001733703234892052,-6.409586377999972,-77.29244345899997
010609,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,1060905,EL GUAMBO,695.2468251950191,0.0,0.0,-6.422960400999955,-77.31760891899995
010609,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,1060906,SAN ISIDRO,2212.6559212299126,162.756585043041,0.07355711454340004,-6.456488957999966,-77.32587973099999
010609,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,1060907,TOCUYA,1273.3105372237105,175.43889498285924,0.13778170356257408,-6.433910896999976,-77.34549631699997
010609,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,1060908,OMIA,1466.8302577239338,176.59191073051028,0.12039014725843346,-6.457665188999954,-77.41878369599993
010610,AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,1061001,TRANCAHUAYCO,380.18400429792223,319.85980673937496,0.8413289436783468,-6.444500762999951,-77.47395442799996
010610,AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,1061002,RAMOS,550.4425729199895,500.7382407658646,0.9097011484950134,-6.451479964999976,-77.46468538399995
010610,AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,1061003,SANTA ROSA,1093.3902177538853,111.35761209937225,0.1018461755841665,-6.4600277919999485,-77.44740297899995
010611,AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,1061101,TOTORA,915.1826763543876,106.7035996923808,0.1165926786523457,-6.482595174999972,-77.47701525799994
010611,AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,1061102,CALHUAICO,264.5758337566022,72.59749954514221,0.2743920278521304,-6.484227400999941,-77.45813294599998
010611,AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,1061103,LA PERLA,766.8537363109167,301.2012453445739,0.3927753508688044,-6.504940869999928,-77.46032225699997
010612,AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,1061201,VISTA ALEGRE,40982.0370542024,2054.4480475190717,0.05013045214911793,-6.13479856999993,-77.40662288299995
010612,AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,1061202,CONSUELO,3979.053229723792,208.24000485408564,0.05233405858924404,-6.175946371999942,-77.23271758699997
010612,AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,1061203,EL DORADO,4441.258438198482,1579.8338801601449,0.3557176197116277,-6.293874651999943,-77.16534149599994
010612,AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,1061204,NUEVO OMIA,6965.280557636833,1369.5378098468268,0.196623495423346,-6.341279278999934,-77.19706410199996
010612,AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,1061205,SALAS,29832.526530168205,3525.54460468771,0.11817787545156444,-6.266502000999935,-77.30518195999997
010701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,1070101,MORROPON,4769.20953932408,1689.433192235162,0.35423756878474216,-5.7778133789999515,-78.56577825699998
010701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,1070102,LA BOCANA,3949.187281460611,964.8090620536573,0.24430572502421857,-5.690064696999968,-78.53214097499995
010701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,1070103,LA VICTORIA,774.8331022124624,598.2573106782453,0.7721111926813378,-5.708691789999932,-78.48785906799998
010701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,1070104,MORERILLA,1574.6106643420176,929.2683786883648,0.5901575543289478,-5.742978233999963,-78.45736118999997
010701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,1070105,COLLCATE,6443.685946649905,3747.3993637654776,0.5815614533035651,-5.840688303999968,-78.45429231799994
010701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,1070106,SAN ANTONIO,4928.2134255691835,1929.1531999008293,0.3914508227041774,-5.815984567999976,-78.41941418099998
010701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,1070107,MIRAFLORES,3690.0461302195804,1848.2100922126804,0.500863682184564,-5.826775442999974,-78.38754688399996
010701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,1070108,LA ESPERANZA,2978.2431579929007,955.7242716897108,0.32090202881009655,-5.8179820029999405,-78.35090724099996
010701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,1070109,LA LAGUNA,3127.4663148459954,1948.7627841273597,0.6231123177495589,-5.859948660999976,-78.34773582499997
010701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,1070110,ÑUNYA JALCA,3887.036607220364,2873.6993706182225,0.7393033976783709,-5.890294112999925,-78.32715947599996
010701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,1070111,ÑUNYA TEMPLE,3438.033001457319,1671.5474967132823,0.4861929760432038,-5.865100317999975,-78.29812638199996
010701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,1070112,CHUCMAR,6392.386936772213,3549.8074955162756,0.5553179947690594,-5.955783935999932,-78.34569308999994
010701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,1070113,ALTO PERU,5708.662365950902,3799.071424149441,0.6654924009534803,-5.913423196999929,-78.40448981999998
010701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,1070114,BUENA VISTA,5980.01581105328,4027.9931364251293,0.6735756666361833,-5.871979092999936,-78.48170501299995
010701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,1070115,MAÑUMAL,6632.705352622275,3687.868428392722,0.5560127025595526,-5.82264678599995,-78.50513837099999
010701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,1070116,EL PINTOR,4687.874828151442,2351.087792819314,0.5015252921645121,-5.7966667489999395,-78.52656989899998
010701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,1070117,EL MARCAL,3869.5653775003298,1154.4730957295665,0.29834696745073097,-5.816054396999959,-78.55518407499994
010702,AMAZONAS,UTCUBAMBA,CAJARURO,1070201,SAN JOSE,5936.307891221921,3358.251030966573,0.5657137555032233,-5.677761850999957,-78.38353607999994
