ubigeo,dep,prov,dist,cod_se,sector,ha_se,ha_agricola,intensidad,lat,lon,region_nat,region_agraria,agencia_agraria,k,ha_dep,share,productores,ua_total,ua_micro_0_5,ua_pequeno_5_20,ua_mediano_20_100,ua_grande_100_mas,ua_objetivo_5_mas,est_productores,est_ua_micro_0_5,est_ua_pequeno_5_20,est_ua_mediano_20_100,est_ua_grande_100_mas,est_ua_objetivo_5_mas,gasto_ha,tam_usd,ha_comercial,sam_usd
10117,AMAZONAS,CHACHAPOYAS,QUINJALCA,01011702,CHONTAPAMPA,2072.902115573546,444.4823741689046,0.214425163074293,-6.147336265999968,-77.71702832999995,SIERRA,AMAZONAS,CHACHAPOYAS,AMAZONAS,520995.2885194088,0.000853140870874394,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,59.346185259764596,37.4494716679024,15.616743641355782,5.197334185366809,0.6270585400926796,21.44113636681527,450,200017.06837600705,356.0237622522513,160210.69301351308
10118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,01011801,PIPUS,4044.124037669093,1289.867324967954,0.3189485072548352,-6.232236738999973,-77.73357597799998,SIERRA,AMAZONAS,CHACHAPOYAS,AMAZONAS,520995.2885194088,0.0024757754117768803,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,172.21988919402335,108.67663747535794,45.319068912575794,15.082423808544755,1.819694927656007,62.22118764877656,450,580440.2962355793,1033.1645179406642,464924.03307329887
10119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,01011901,MAINO,4740.997835951538,1418.532240614653,0.2992054182893225,-6.336243249999939,-77.84080871899994,SIERRA,AMAZONAS,CHACHAPOYAS,AMAZONAS,520995.2885194088,0.0027227352566774853,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,189.39890992499923,119.5171868271149,49.839668873481365,16.58690318367924,2.001210413657952,68.42778247081856,450,638339.5082765938,1136.2231992304633,511300.4396537085
10119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,01011902,TOLPIN,5099.275284484996,818.0576222287109,0.1604262520828645,-6.376240115999963,-77.79495468599998,SIERRA,AMAZONAS,CHACHAPOYAS,AMAZONAS,520995.2885194088,0.0015701823802543573,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,109.2250267352536,68.92472576364527,28.742188470556012,9.565551060509545,1.1540840494869526,39.46182358055251,450,368125.9300029199,655.2519724760143,294863.38761420647
10119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,01011903,CALPILON,967.3181140075732,243.5356877613005,0.2517638036905343,-6.35557188699994,-77.87544971299997,SIERRA,AMAZONAS,CHACHAPOYAS,AMAZONAS,520995.2885194088,0.00046744316719906,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,32.51628159670101,20.51888526736994,8.556547175578793,2.8476637745766733,0.3435707278913091,11.747781678046776,450,109591.05949258522,195.0684590397724,87780.80656789758
10120,AMAZONAS,CHACHAPOYAS,SOLOCO,01012001,SOLOCO,1098.3206968739182,604.995593900061,0.5508369236981714,-6.278331014999935,-77.75446833099994,SIERRA,AMAZONAS,CHACHAPOYAS,AMAZONAS,520995.2885194088,0.001161230451084056,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,80.7775126383091,50.97337188078572,21.256323407093646,7.074215908004069,0.8535043815467812,29.184043696644498,450,272248.01725502743,484.59246081259676,218066.60736566855
10120,AMAZONAS,CHACHAPOYAS,SOLOCO,01012002,LOLTO,1179.8679742775394,698.5796246168445,0.5920828769376515,-6.27207348099995,-77.73125290299998,SIERRA,AMAZONAS,CHACHAPOYAS,AMAZONAS,520995.2885194088,0.0013408559348052917,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,93.2726205369257,58.85821211421309,24.544367886610864,8.168494354833838,0.9855291120818894,33.69839135352659,450,314360.83107758005,559.5518757158716,251798.3440721422
10120,AMAZONAS,CHACHAPOYAS,SOLOCO,01012003,OQUISH,1514.6335275286892,105.68191712634427,0.0697739190408503,-6.332284295999955,-77.72261532999994,SIERRA,AMAZONAS,CHACHAPOYAS,AMAZONAS,520995.2885194088,0.0002028462050524038,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,14.110387715855314,8.904137016980318,3.713099783484252,1.235739081179244,0.1490919607135168,5.097930825377013,450,47556.862706854925,84.64964174947015,38092.338787261564
10120,AMAZONAS,CHACHAPOYAS,SOLOCO,01012004,QUITACHI,1785.3113458660057,1.7570515940602836,0.0009841709672258,-6.337534483999946,-77.73862687599996,SIERRA,AMAZONAS,CHACHAPOYAS,AMAZONAS,520995.2885194088,3.3724903713689297e-06,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,0.23459717521316548,0.14803883734161052,0.06173343624790826,0.020545211342379518,0.0024787804229561635,0.08475742801324394,450,790.6732173271276,1.407372159938441,633.3174719722984
10120,AMAZONAS,CHACHAPOYAS,SOLOCO,01012005,MITO,1905.574801965844,129.20610518642707,0.0678042683253024,-6.307774783999946,-77.77636429699999,SIERRA,AMAZONAS,CHACHAPOYAS,AMAZONAS,520995.2885194088,0.0002479986058100672,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,17.251279017359895,10.88614680063871,4.53961447935328,1.5108075065949294,0.18227897527039938,6.232700961218608,450,58142.74733389218,103.49216605145199,46571.4747231534
10121,AMAZONAS,CHACHAPOYAS,SONCHE,01012101,CARRIZAL,2358.3597098708838,0.0,0.0,-6.149920061999978,-77.83824603899996,SIERRA,AMAZONAS,CHACHAPOYAS,AMAZONAS,520995.2885194088,0.0,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,0.0,0.0,0.0,0.0,0.0,0.0,450,0.0,0.0,0.0
10121,AMAZONAS,CHACHAPOYAS,SONCHE,01012102,OLMAL,2729.133159970874,260.40321197864955,0.0954160888145995,-6.150457722999931,-77.79173711099997,SIERRA,AMAZONAS,CHACHAPOYAS,AMAZONAS,520995.2885194088,0.0004998187463819045,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,34.76839163581804,21.94004369118008,9.149182152520762,3.044895802958562,0.36736677859069977,12.561444734070024,450,117181.4453903923,208.57909473813996,93860.59263216298
10121,AMAZONAS,CHACHAPOYAS,SONCHE,01012103,SONCHE,3707.092842390622,511.9534452873935,0.1381010584448287,-6.196994270999937,-77.75883468799998,SIERRA,AMAZONAS,CHACHAPOYAS,AMAZONAS,520995.2885194088,0.0009826450575825534,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,68.35475549555758,43.13418744764376,17.98731777904864,5.986273690792915,0.7222441173231767,24.695835587164733,450,230379.05037932706,410.0670854047358,184530.1884321311
10121,AMAZONAS,CHACHAPOYAS,SONCHE,01012104,PANA,3235.4054993782047,82.97632556498148,0.0256463449731195,-6.192399511999952,-77.81290204799996,SIERRA,AMAZONAS,CHACHAPOYAS,AMAZONAS,520995.2885194088,0.00015926502099623179,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,11.078793390539875,6.99109736165059,2.9153462093360227,0.970242507909044,0.11705979043223036,4.002648507677297,450,37339.346504241665,66.46280105200864,29908.26047340389
10201,AMAZONAS,BAGUA,BAGUA,01020101,ESPITAL,5328.455351239515,2451.733231883176,0.460120817435929,-5.5206172849999575,-78.52385627399997,SELVA BAJA,AMAZONAS,BAGUA,AMAZONAS,520995.2885194088,0.004705864498027684,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,327.34934621180173,206.56862800542322,86.14084963639675,28.66812652198465,3.4588104060503477,118.26778656443174,380,931658.6281156068,1963.801806283154,746244.6863875985
10201,AMAZONAS,BAGUA,BAGUA,01020102,CASUAL,4224.630485437639,1431.5290577126138,0.3388530813871448,-5.596890347999931,-78.53215139499997,SELVA BAJA,AMAZONAS,BAGUA,AMAZONAS,520995.2885194088,0.00274768138840719,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,191.13421274038097,120.61222222552202,50.296307814793614,16.738875018176604,2.019545820479285,69.0547286534495,380,543981.0419307933,1146.6334561707351,435720.71334487933
10201,AMAZONAS,BAGUA,BAGUA,01020103,TOMAQUE,3758.006432348837,1812.024474554944,0.4821770550888569,-5.64842828899998,-78.50435201399995,SELVA BAJA,AMAZONAS,BAGUA,AMAZONAS,520995.2885194088,0.0034780054915744983,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,241.93701800490524,152.6705290581542,63.66489052327119,21.188009454671842,2.5563340363072564,87.40923401425029,380,688569.3003308787,1451.4046185306352,551533.7550416414
10202,AMAZONAS,BAGUA,ARAMANGO,01020201,C.N. TUTUMBEROS,33673.73380649601,8495.611122226544,0.2522919249479739,-5.313165795999964,-78.51111403499993,SELVA ALTA,AMAZONAS,BAGUA,AMAZONAS,520995.2885194088,0.016306502783105407,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,1134.3129465983784,715.7902461671949,298.4905334447445,99.33921495467814,11.985279545582474,409.8150279450051,520,4417717.783557803,6804.857987952057,3538526.1537350696
10202,AMAZONAS,BAGUA,ARAMANGO,01020202,ARAMANGO,25200.273552951305,8712.072764484386,0.3457134203792831,-5.36953535899994,-78.40615452399999,SELVA ALTA,AMAZONAS,BAGUA,AMAZONAS,520995.2885194088,0.01672197994197376,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,1163.2143687235787,734.0280315328802,306.0958428378297,101.87030180650414,12.290655257350714,420.25679990168453,520,4530277.837531881,6978.240539743982,3628685.0806668703
10202,AMAZONAS,BAGUA,ARAMANGO,01020203,EL PORVENIR,23116.30099267938,10135.98733871782,0.4384779096762822,-5.49830690899995,-78.41505827499998,SELVA ALTA,AMAZONAS,BAGUA,AMAZONAS,520995.2885194088,0.019455046066774978,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,1353.331914497001,853.9987021471544,356.124618252316,118.52014063879317,14.299458859079609,488.9442177501887,520,5270713.416133266,8118.774908046645,4221762.952184255
10203,AMAZONAS,BAGUA,COPALLIN,01020301,CHONZA LAGUNA,2876.9173526477352,1816.3688940869415,0.6313594279707998,-5.62249197899996,-78.38602246499994,SELVA ALTA,AMAZONAS,BAGUA,AMAZONAS,520995.2885194088,0.0034863441841264864,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,242.51707413620665,153.03656430641624,63.817530290435336,21.238808769698554,2.5624629753329673,87.61880203546686,520,944511.8249252096,1454.8844338764652,756539.9056157619
10203,AMAZONAS,BAGUA,COPALLIN,01020302,LLUHUANA,3132.741813743825,707.0132400866817,0.2256851289132429,-5.6090972089999696,-78.35347197699997,SELVA ALTA,AMAZONAS,BAGUA,AMAZONAS,520995.2885194088,0.001357043442937667,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,94.39865597763,59.56877897119183,24.840680222973997,8.267108654376267,0.9974269305591853,34.105215807909445,520,367646.88484507444,566.3070761095304,294479.6795769558
10203,AMAZONAS,BAGUA,COPALLIN,01020303,COPALLIN,666.1089992480315,581.064186145348,0.8723259808849747,-5.681337638999935,-78.42906131199999,SELVA ALTA,AMAZONAS,BAGUA,AMAZONAS,520995.2885194088,0.0011152964315601511,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,77.58225037218723,48.957052159764395,20.415501179708567,6.79438586106444,0.819742877196711,28.029629917969718,520,302153.37679558096,465.4237595997385,242020.35499186403
10203,AMAZONAS,BAGUA,COPALLIN,01020304,ALENYA,3231.5054202926503,1174.975487923653,0.363600036238604,-5.697706838999977,-78.45312564499994,SELVA ALTA,AMAZONAS,BAGUA,AMAZONAS,520995.2885194088,0.0022552516573859215,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,156.87981579107947,98.99652675261241,41.28238158844929,13.738993096795033,1.6576099681786522,56.67898465342298,520,610987.2537202996,941.137867495711,489391.6910977697
10204,AMAZONAS,BAGUA,EL PARCO,01020401,SAN JOSE,804.3897634760975,525.4246732502878,0.6531966182410287,-5.610698781999929,-78.47618106699997,SELVA ALTA,AMAZONAS,BAGUA,AMAZONAS,520995.2885194088,0.0010085017750227007,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,70.15340047412911,44.26919391639647,18.460624991790535,6.143792813438293,0.7412488046416851,25.345666609870513,520,273220.83009014966,420.8573383826522,218845.81595897913
10204,AMAZONAS,BAGUA,EL PARCO,01020402,EL PARCO,1014.2194267101648,463.09592068834166,0.4566032837593056,-5.632107520999966,-78.47221561599997,SELVA ALTA,AMAZONAS,BAGUA,AMAZONAS,520995.2885194088,0.0008888677707708096,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,61.831419870359056,39.01773966575546,16.27072454395967,5.414982459535772,0.653317811516545,22.339024815011985,520,240809.87875793767,370.9329358119413,192885.1266222095
10205,AMAZONAS,BAGUA,IMAZA,01020501,KUN CHIN,178933.0451403232,8905.803324895121,0.0497717082828998,-4.831778896999936,-78.51057780299999,SELVA BAJA,AMAZONAS,BAGUA,AMAZONAS,520995.2885194088,0.01709382699065109,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,1189.080793123671,750.3506295816202,312.90250306386815,104.13559402704644,12.56396283812855,429.60205992904315,380,3384205.2634601463,7133.415833499177,2710698.0167296873
10205,AMAZONAS,BAGUA,IMAZA,01020502,MESONES MURO,84389.63856796618,12288.302687165404,0.1456138798043149,-4.83976759799998,-78.24579393399995,SELVA BAJA,AMAZONAS,BAGUA,AMAZONAS,520995.2885194088,0.023586206934974277,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,1640.7037268106806,1035.340139617631,431.74551794470415,143.6871726478633,17.335862097206093,592.7685526897735,380,4669555.021122853,9842.74744878093,3740244.0305367536
10205,AMAZONAS,BAGUA,IMAZA,01020503,VILLA RICA,36265.49089471979,3988.703779591119,0.1099862067542526,-5.10543064999996,-78.21429088499997,SELVA BAJA,AMAZONAS,BAGUA,AMAZONAS,520995.2885194088,0.007655930614893703,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,532.5618454332357,336.064730271374,140.14180990562923,46.63992930593244,5.627109001946872,192.40884821350855,380,1515707.4362446254,3194.8923256519793,1214059.083747752
10205,AMAZONAS,BAGUA,IMAZA,01020504,PUERTO PACUI,27427.539054021625,3649.712684616751,0.1330674501065601,-5.237204150999958,-78.17914615299998,SELVA BAJA,AMAZONAS,BAGUA,AMAZONAS,520995.2885194088,0.00700527003802413,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,487.3005943850345,307.5033335891072,128.2314680460317,42.676105071643,5.148873477947736,176.05644659562245,380,1386890.8201543654,2923.3655070048967,1110878.8926618607
10205,AMAZONAS,BAGUA,IMAZA,01020505,CHIRIACO,63306.73573205757,8162.151556992115,0.1289302230261562,-5.309673997999937,-78.29163016499996,SELVA BAJA,AMAZONAS,BAGUA,AMAZONAS,520995.2885194088,0.015666459441865083,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,1089.790251695019,687.6949036601097,286.77454008334036,95.44007091984209,11.514847689770836,393.7294586929533,380,3101617.591657004,6537.7618422483165,2484349.5000543604
10205,AMAZONAS,BAGUA,IMAZA,01020506,SAN RAMON,68754.31971781641,6455.563409897253,0.093893204621795,-5.141538210999954,-78.52711778199995,SELVA BAJA,AMAZONAS,BAGUA,AMAZONAS,520995.2885194088,0.012390828769762977,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,861.9308308822522,543.9078196775156,226.8141206305113,75.48492886539606,9.107259145775789,311.40630864168315,380,2453114.0957609564,5170.810151801922,1964907.8576847303
10206,AMAZONAS,BAGUA,LA PECA,01020601,SAN ISIDRO,1465.1006936027338,740.6826680351113,0.5055506909997747,-5.543315284999949,-78.49364488999998,SELVA ALTA,AMAZONAS,BAGUA,AMAZONAS,520995.2885194088,0.0014216686491350457,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,98.89411457113205,62.40556702243197,26.023644622417013,8.660805410530699,1.0449264571142587,35.729376490061966,520,385154.98737825785,593.2757864740181,308503.4089664894
10206,AMAZONAS,BAGUA,LA PECA,01020602,ARRAYAN,5713.778379981192,3230.6073881555235,0.5654064916963331,-5.581016859999977,-78.44363715799994,SELVA ALTA,AMAZONAS,BAGUA,AMAZONAS,520995.2885194088,0.006200838010140993,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,431.34269366142775,272.19198529314906,113.50633977563088,37.77550515777893,4.5576159374536305,155.83946087086343,520,1679915.8418408723,2587.668406068178,1345587.5711554524
10206,AMAZONAS,BAGUA,LA PECA,01020603,SAN FRANCISCO,5249.199687352178,2695.797168489705,0.513563462823707,-5.623499759999959,-78.42013388299995,SELVA ALTA,AMAZONAS,BAGUA,AMAZONAS,520995.2885194088,0.005174321587726369,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,359.9361582854217,227.13202041483672,94.71595666333118,31.521967112429042,3.8031263669788813,130.04105014273912,520,1401814.5276146466,2159.2933847810045,1122832.5600861222
10206,AMAZONAS,BAGUA,LA PECA,01020604,LIMONYACO ALTO,1393.5795138420133,588.5027834477468,0.4222958055872109,-5.566385922999928,-78.49600809299994,SELVA ALTA,AMAZONAS,BAGUA,AMAZONAS,520995.2885194088,0.0011295740986836643,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,78.57543345263305,49.58378463581813,20.676853876404476,6.881365409180883,0.8302369625324932,28.38845624811785,520,306021.4473928283,471.38196525959466,245118.62193498923
10301,AMAZONAS,BONGARA,JUMBILLA,01030101,CEBADA - LAS PALMAS,5966.525585907926,962.3576470987596,0.1612928048731928,-5.88973882199997,-77.84537896899997,SELVA ALTA,AMAZONAS,BONGARA,AMAZONAS,520995.2885194088,0.001847152303111295,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,128.4916085090279,81.08259749737341,33.81212290845226,11.25285183055401,1.357656942786802,46.42263168179307,520,500425.976491355,770.8341434077369,400833.7545720232
10301,AMAZONAS,BONGARA,JUMBILLA,01030102,JUMBILLA,889.8303540513333,765.632427321629,0.8604251628816211,-5.908665443999951,-77.80093414399994,SELVA ALTA,AMAZONAS,BONGARA,AMAZONAS,520995.2885194088,0.001469557295800971,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,102.22534461050715,64.50768705647943,26.900246299636773,8.952543046019516,1.0801246124137136,36.93291395807,520,398128.8622072471,613.2601720980442,318895.289490983
10301,AMAZONAS,BONGARA,JUMBILLA,01030103,JUMPAMPA,9029.606944219102,1940.2041636316512,0.2148713864974821,-5.980345874999955,-77.79285837099997,SELVA ALTA,AMAZONAS,BONGARA,AMAZONAS,520995.2885194088,0.0037240339910662593,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,259.0512524865511,163.47019607184453,68.16844220646787,22.68681507357565,2.7371649834337006,93.59242226347723,520,1008906.1650884587,1554.074640564111,808118.8130933377
10302,AMAZONAS,BONGARA,CHISQUILLA,01030201,CHILAC,7002.645298543606,634.1479905722973,0.0905583481008506,-5.863097111999934,-77.73783967299994,SIERRA,AMAZONAS,BONGARA,AMAZONAS,520995.2885194088,0.0012171856532032213,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,84.66986840812248,53.4295814330086,22.280583381884966,7.415094999314024,0.8946314551043677,30.59030983630336,450,285366.5957575338,507.9430963947753,228574.39337764887
10302,AMAZONAS,BONGARA,CHISQUILLA,01030202,CHISQUILLA,9198.121660009952,402.4796170898346,0.043756718161238,-5.919015085999945,-77.71663345799999,SIERRA,AMAZONAS,BONGARA,AMAZONAS,520995.2885194088,0.0007725206464603968,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,53.73808120907812,33.910566297025575,14.140990433457564,4.706195778236737,0.5678026751483917,19.414988886842693,450,181115.8276904256,322.3801793582864,145071.0807112289
10303,AMAZONAS,BONGARA,CHURUJA,01030301,CHURUJA,3186.114371350235,1050.179005037024,0.3296112074570541,-6.007796053999925,-77.93036500999995,SELVA ALTA,AMAZONAS,BONGARA,AMAZONAS,520995.2885194088,0.0020157168945260074,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,140.21729861701812,88.48190880211362,36.89769775429856,12.279747321452437,1.4815519174766154,50.65899699322762,520,546093.0826192524,841.1777432360647,437412.4264827536
10304,AMAZONAS,BONGARA,COROSHA,01030401,GOQUETE,2102.385118691166,396.8687307729737,0.1887707096309943,-5.799130128999934,-77.83102270599994,SIERRA,AMAZONAS,BONGARA,AMAZONAS,520995.2885194088,0.000761751093567114,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,52.988929570715584,33.437826003222035,13.943853767746022,4.640587662010859,0.5598870537718288,19.14432848352871,450,178590.92884783816,317.88594297864677,143048.67434039104
10304,AMAZONAS,BONGARA,COROSHA,01030402,BEIRUT,3078.992669126615,294.11248734087394,0.0955223084127386,-5.819960153999944,-77.79137936999996,SIERRA,AMAZONAS,BONGARA,AMAZONAS,520995.2885194088,0.0005645204358309994,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,39.269170557275984,24.78018905123755,10.333546577886445,3.4390584950824485,0.4149225203357846,14.187527593304678,450,132350.61930339326,235.5797222876493,106010.87502944219
10304,AMAZONAS,BONGARA,COROSHA,01030403,COROSHA,1245.791824723716,550.505010036897,0.4418916540562342,-5.842513526999937,-77.82428476099994,SIERRA,AMAZONAS,BONGARA,AMAZONAS,520995.2885194088,0.0010566410525541421,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,73.50206489777123,46.38231564291662,19.341814467003573,6.4370572921598335,0.7766311736272945,26.5555029327907,450,247727.25451660366,440.9463146396253,198425.84158783138
10305,AMAZONAS,BONGARA,CUISPES,01030501,FANRE,4360.216756356872,344.4508403610334,0.0789985589268812,-5.8894693179999535,-77.91826749699999,SELVA ALTA,AMAZONAS,BONGARA,AMAZONAS,520995.2885194088,0.0006611400293847407,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,45.99022272406133,29.021402729872577,12.102168237887678,4.027665059011841,0.48593792159778443,16.615771218497304,520,179114.43698773737,275.8999933925028,143467.99656410146
10305,AMAZONAS,BONGARA,CUISPES,01030502,CUISPES,3114.9959877183737,846.015438919594,0.2715943912143755,-5.920308836999936,-77.91765416899995,SELVA ALTA,AMAZONAS,BONGARA,AMAZONAS,520995.2885194088,0.0016238447017896153,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,112.95788514588922,71.28028702975695,29.72447726625891,9.892461923302337,1.1935258558153672,40.81046504537661,520,439928.0282381889,677.6457672834201,352375.7989873785
10305,AMAZONAS,BONGARA,CUISPES,01030503,CHINATA,2184.713962089704,497.1801329860611,0.2275721863884197,-5.944025791999934,-77.90744021599994,SELVA ALTA,AMAZONAS,BONGARA,AMAZONAS,520995.2885194088,0.0009542891153564425,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,66.38225944242485,41.8894750076864,17.46826225659968,5.813529290751448,0.7014024997869852,23.983194047138113,520,258533.66915275177,398.23388226303115,207081.6187767762
10306,AMAZONAS,BONGARA,FLORIDA,01030601,SAN JOSE,1976.415414819724,845.23710447632,0.4276616637061683,-5.785494098999948,-77.94452750499994,SIERRA,AMAZONAS,BONGARA,AMAZONAS,520995.2885194088,0.0016223507642043335,69562.0,69028.0,43896.0,18305.0,6092.0,735.0,25132.0,112.85396385958185,71.21470914551342,29.697130738760325,9.8833608555328,1.1924278116901852,40.77291940598331,450,380356.69701434404,677.0223329857091,304660.0498435691
