dep,prov,dist,sector,ha_agricola,ha_territorial,intensidad_agricola
ANCASH,HUARAZ,COCHABAMBA,COCHABAMBA,2153.985489,13849.064648,0.15553292180718256
ANCASH,HUARAZ,COLCABAMBA,COLCABAMBA,816.92353,5210.434003,0.1567860814530309
ANCASH,HUARAZ,HUANCHAY,HUANCHAY,2925.339949,20918.866849,0.13984218027277337
ANCASH,HUARAZ,HUARAZ,HUAMARIN,2827.265453,16347.332304,0.17294965321700848
ANCASH,HUARAZ,HUARAZ,MACASHCA,5059.651817,25963.637891,0.1948745333085188
ANCASH,HUARAZ,INDEPENDENCIA,ATIPAYAN,5350.986702,11101.737205,0.4819954393795255
ANCASH,HUARAZ,INDEPENDENCIA,PARIA,5012.350288,23487.635789,0.2134037811650435
ANCASH,HUARAZ,JANGAS,JAHUA,611.661627,2648.552068,0.2309418925118145
ANCASH,HUARAZ,JANGAS,JANGAS,1542.068823,3585.174995,0.4301237248253206
ANCASH,HUARAZ,LA LIBERTAD,ARCASH,321.392096,5492.593502,0.058513723231652326
ANCASH,HUARAZ,LA LIBERTAD,CAJAMARQUILLA,1470.222957,9365.943962,0.15697541678287483
ANCASH,HUARAZ,OLLEROS,HUARIPAMPA,1759.831031,21902.779592,0.08034738347286201
ANCASH,HUARAZ,OLLEROS,LLOCLLA,444.561883,1195.268616,0.37193470743650814
ANCASH,HUARAZ,PAMPAS GRANDE,PAMPAS,3167.672633,35227.346228,0.0899208419645933
ANCASH,HUARAZ,PARIACOTO,PARIACOTO,2308.239918,16838.379479,0.13708207021220326
ANCASH,HUARAZ,PIRA,JIRAC,1779.355827,15975.887172,0.11137759098089856
ANCASH,HUARAZ,PIRA,PIRA,1957.830285,10186.025907,0.19220747157677537
ANCASH,HUARAZ,TARICA,COLLON,1720.128404,9743.098589,0.17654839354104787
ANCASH,HUARAZ,TARICA,PASHPA,1384.567233,1984.130534,0.697820636935977
ANCASH,HUARI,ANRA,ANRA,2275.618052,8068.716539,0.2820297430205708
ANCASH,HUARI,CAJAY,CAJAY,2653.88367,16554.089097,0.16031589865497026
ANCASH,HUARI,CHAVIN DE HUANTAR,CHAVIN,3439.259102,14420.792802,0.23849306686682398
ANCASH,HUARI,CHAVIN DE HUANTAR,MACHAC,2376.528759,27544.821701,0.08627860382605856
ANCASH,HUARI,HUACACHI,HUACACHI,2836.175958,8888.172706,0.3190955049833164
ANCASH,HUARI,HUACCHIS,HUACCHIS,2340.687657,7679.76172,0.304786494990368
ANCASH,HUARI,HUACHIS,HUACHIS,3384.855308,15214.491226,0.2224757474778802
ANCASH,HUARI,HUANTAR,HUANTAR,3108.874122,16186.57001,0.19206503416593818
ANCASH,HUARI,HUARI,HUARI,5434.825928,39994.084262,0.13589074555118266
ANCASH,HUARI,MASIN,MASIN,1743.023301,7525.978601,0.23160088453724798
ANCASH,HUARI,PAUCAS,PAUCAS,2668.968705,13968.74649,0.19106715888291564
ANCASH,HUARI,PONTO,PONTO,4373.937487,11903.875715,0.3674381009781905
ANCASH,HUARI,RAHUAPAMPA,RAHUAPAMPA,289.809826,955.141679,0.30342077240668713
ANCASH,HUARI,RAPAYAN,RAPAYAN,1600.69464,14498.405111,0.11040487748445836
ANCASH,HUARI,SAN MARCOS,PICHUI QUINUARAGRA,1289.507208,26881.112772,0.04797075251078077
ANCASH,HUARI,SAN MARCOS,SAN MARCOS,4342.070724,29297.401981,0.14820668149400848
ANCASH,HUARI,SAN PEDRO DE CHANA,CHANA,2651.069512,14412.229282,0.18394583239881043
ANCASH,HUARI,UCO,UCO,2054.539907,5167.220797,0.39761024111701027
ANCASH,HUARMEY,COCHAPETI,EL PUEBLO,854.689165,6999.740082,0.12210298596627234
ANCASH,HUARMEY,COCHAPETI,HUICHAY,316.979631,2865.167357,0.11063215215878226
ANCASH,HUARMEY,CULEBRAS,ALTO CULEBRAS,463.42861,9134.753775,0.05073246870302205
ANCASH,HUARMEY,CULEBRAS,BAJO CULEBRAS,1770.80394,53932.090584,0.03283395694149752
ANCASH,HUARMEY,HUARMEY,BUENOS AIRES,2109.653187,225034.172161,0.009374812575090397
ANCASH,HUARMEY,HUARMEY,EL PUEBLO,2854.691514,66421.458114,0.04297845297374316
ANCASH,HUARMEY,HUAYAN,EL PUEBLO,1637.240727,7354.461806,0.22261870007459797
ANCASH,HUARMEY,HUAYAN,HUIÑA,257.311507,3909.006591,0.06582529371846742
ANCASH,HUARMEY,MALVAS,MALVAS,1167.263739,11400.944053,0.10238307753934209
ANCASH,HUARMEY,MALVAS,MOLIPAMPA,395.714102,5386.953385,0.07345786638916683
ANCASH,HUAYLAS,CARAZ,SAN MIGUEL,2654.107278,7053.085304,0.37630443466985747
ANCASH,HUAYLAS,CARAZ,YANAHUARA,4583.514836,17361.859111,0.2639990802077187
ANCASH,HUAYLAS,HUALLANCA,HUALLANCA,1213.460217,19538.750432,0.06210531329642401
ANCASH,HUAYLAS,HUATA,HUATA,1759.664898,6955.717952,0.2529810596322466
ANCASH,HUAYLAS,HUAYLAS,HUAYLAS,1829.063064,5409.483453,0.3381215748031608
ANCASH,HUAYLAS,MATO,MATO,2574.16943,10600.957319,0.2428242424282135
ANCASH,HUAYLAS,PAMPAROMAS,PAMPAROMAS,7474.440503,50100.937923,0.14918763625717843
ANCASH,HUAYLAS,PUEBLO LIBRE,PUEBLO LIBRE,4310.278538,12742.055292,0.33827184384501724
ANCASH,HUAYLAS,SANTA CRUZ,COLCAS,1745.107342,26371.870295,0.06617305949403464
ANCASH,HUAYLAS,SANTA CRUZ,HUARIPAMPA,2216.598618,9620.251587,0.23040963097008035
ANCASH,HUAYLAS,SANTO TORIBIO,SANTO TORIBIO,1788.677445,8454.396397,0.21156772890785003
ANCASH,HUAYLAS,YURACMARCA,YURACMARCA,909.900147,54818.417005,0.016598438931883196
ANCASH,MARISCAL LUZURIAGA,CASCA,CASCA,1815.432988,5807.612622,0.3125953995490163
ANCASH,MARISCAL LUZURIAGA,CASCA,VILCABAMBA,1614.200727,1797.314745,0.898118001585749
ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,MACHI,735.121514,3578.878573,0.2054055478567923
ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,PUMPA,1230.138672,6273.667912,0.19607966013742043
ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,PARCO,2348.304784,13852.533799,0.16952167871046966
ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,SISCO,1404.730427,7518.119361,0.18684598628308477
ANCASH,MARISCAL LUZURIAGA,LLAMA,LLAMA,948.634795,1667.248275,0.568982322083974
ANCASH,MARISCAL LUZURIAGA,LLAMA,PAMPAMARCA,1012.933283,3245.490961,0.3121047925173993
ANCASH,MARISCAL LUZURIAGA,LLUMPA,LLUMPA,1579.742107,4204.185896,0.37575458033457043
ANCASH,MARISCAL LUZURIAGA,LLUMPA,YURMA,3271.579242,9720.379389,0.3365690896491406
ANCASH,MARISCAL LUZURIAGA,LUCMA,LUCMA,1670.813336,3446.743129,0.48475133581676316
ANCASH,MARISCAL LUZURIAGA,LUCMA,SECCHA,793.69754,4088.131974,0.19414675089938768
ANCASH,MARISCAL LUZURIAGA,MUSGA,CANRASH,420.425455,2744.646447,0.15318018663552843
ANCASH,MARISCAL LUZURIAGA,MUSGA,MUSGA,732.289011,1145.626965,0.6392037140990305
ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,PISCOBAMBA,1003.646394,2922.760432,0.3433898936811664
ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,SOCOSBAMBA,1371.383147,1660.281573,0.8259943188564197
ANCASH,OCROS,ACAS,ACAS,810.221344,25506.867808,0.03176483095058349
ANCASH,OCROS,CAJAMARQUILLA,CAJAMARQUILLA,877.544524,7867.284077,0.11154351557807615
ANCASH,OCROS,CARHUAPAMPA,CARHUAPAMPA,262.252485,10663.97459,0.024592377146690107
ANCASH,OCROS,COCHAS,COCHAS - HUANCHAY,2167.785702,41152.480889,0.05267691412936046
ANCASH,OCROS,CONGAS,CONGAS,3237.849837,10909.418766,0.2967939820122219
ANCASH,OCROS,LLIPA,LLIPA,282.44801,3149.566767,0.08967836877102787
ANCASH,OCROS,OCROS,OCROS,2845.331969,22641.536366,0.12566867914814892
ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,RAJAN,928.621701,7065.653411,0.13142757604757355
ANCASH,OCROS,SAN PEDRO,SAN PEDRO,1050.818744,53492.551809,0.01964420668791505
ANCASH,OCROS,SANTIAGO DE CHILCAS,CHILCAS,930.913535,8878.217923,0.10485364777861175
ANCASH,PALLASCA,BOLOGNESI,BOLOGNESI,1230.052013,6713.503599,0.18322057847458675
ANCASH,PALLASCA,BOLOGNESI,FERRER,978.485092,1483.395859,0.6596250664064987
ANCASH,PALLASCA,CABANA,CABANA,1971.951545,13329.555357,0.14793828392515973
ANCASH,PALLASCA,CABANA,SAN MARTIN,696.806711,1164.342071,0.5984553237018607
ANCASH,PALLASCA,CONCHUCOS,CHALAN,551.942137,3839.529785,0.14375253427028695
ANCASH,PALLASCA,CONCHUCOS,CONCHUCOS,1877.484466,30117.456484,0.06233874586977224
ANCASH,PALLASCA,CONCHUCOS,MAYAS LLAMARA,1269.884162,12987.196478,0.09777969896360261
ANCASH,PALLASCA,CONCHUCOS,SANTA ANA,2566.474334,11086.901491,0.23148706932080018
ANCASH,PALLASCA,HUACASCHUQUE,HUACASCHUQUE,624.979611,1358.60057,0.4600171859194789
ANCASH,PALLASCA,HUANDOVAL,HUANDOVAL,1809.541196,4111.725933,0.4400928528521164
ANCASH,PALLASCA,HUANDOVAL,HUAROSACAPE,938.721314,7460.669652,0.12582266174301857
ANCASH,PALLASCA,LACABAMBA,LACABAMBA,1438.078273,6363.495973,0.2259887142384776
ANCASH,PALLASCA,LLAPO,LLAPO,944.445621,2928.150693,0.3225399646465531
ANCASH,PALLASCA,PALLASCA,LLAYMUCHA PACCHA,1654.571305,4728.758064,0.3498955291445843
ANCASH,PALLASCA,PALLASCA,PALLASCA,1056.902145,2596.41149,0.40706265130570657
ANCASH,PALLASCA,PALLASCA,TABLA CHACA,870.043591,3730.622711,0.2332167196738003
ANCASH,PALLASCA,PAMPAS,MONGON,1345.09739,17971.666027,0.07484544771637604
ANCASH,PALLASCA,PAMPAS,PAMPAS,1420.754544,8696.908953,0.16336316174839458
ANCASH,PALLASCA,PAMPAS,PUYALLI,530.461865,17392.400133,0.030499635527215824
ANCASH,PALLASCA,SANTA ROSA,ANCOS,438.049496,3465.104561,0.1264173961531431
ANCASH,PALLASCA,SANTA ROSA,SANTA ROSA,940.471307,25586.782648,0.036756137726972574
ANCASH,PALLASCA,TAUCA,HUALALAY,1699.708666,11456.410651,0.14836310584342025
ANCASH,PALLASCA,TAUCA,SAN JUAN,399.953755,3581.022131,0.11168703804919322
ANCASH,PALLASCA,TAUCA,TAUCA,1749.009773,4876.68553,0.35864723329822745
ANCASH,POMABAMBA,HUAYLLAN,ATAPACHCA,851.717623,5215.298662,0.16331138026779413
ANCASH,POMABAMBA,HUAYLLAN,HUAYCHO,1191.40652,2016.167091,0.5909264789204914
ANCASH,POMABAMBA,HUAYLLAN,HUAYLLAN,781.341193,1654.075758,0.4723732811033677
ANCASH,POMABAMBA,PAROBAMBA,CAJAS,2317.156752,8724.823483,0.2655820781377291
ANCASH,POMABAMBA,PAROBAMBA,HUANCHAYLLO,3939.754273,19758.636604,0.19939403471808495
ANCASH,POMABAMBA,PAROBAMBA,PAROBAMBA,2360.459565,5430.354061,0.4346787591535645
ANCASH,POMABAMBA,POMABAMBA,COMUNPAMPA,1760.420195,8248.558096,0.21342156708015259
ANCASH,POMABAMBA,POMABAMBA,CONOPA,1052.856577,4512.396652,0.2333253608220255
ANCASH,POMABAMBA,POMABAMBA,POMABAMBA,1600.530724,4749.272984,0.3370054173327342
ANCASH,POMABAMBA,POMABAMBA,SHIULLA,1867.011292,9598.516677,0.1945103972652086
ANCASH,POMABAMBA,POMABAMBA,VIÑAUYA,1837.947439,7335.384303,0.2505591204333115
ANCASH,POMABAMBA,QUINUABAMBA,PISCOS,2134.797975,7469.631411,0.2857969634025359
ANCASH,POMABAMBA,QUINUABAMBA,YAMYAN,1367.625107,7507.511358,0.18216757082127616
ANCASH,RECUAY,CATAC,CATAC,2705.725095,102535.524542,0.02638817236353725
ANCASH,RECUAY,COTAPARACO,COTAPARACO,880.887539,17522.939459,0.05027053486437546
ANCASH,RECUAY,HUAYLLAPAMPA,HUAYLLAPAMPA,1353.661982,11110.83946,0.12183255701545347
ANCASH,RECUAY,LLACLLIN,LLACLLIN,858.62481,9602.813281,0.08941388162767507
ANCASH,RECUAY,MARCA,MARCA,1856.311715,18272.423025,0.10159088985955654
ANCASH,RECUAY,PAMPAS CHICO,CAJAY,261.239741,728.301737,0.3586971274791838
ANCASH,RECUAY,PAMPAS CHICO,PAMPAS CHICO,865.439872,9753.428444,0.08873186254136015
ANCASH,RECUAY,PARARIN,PARARIN,860.567806,25930.974694,0.03318686690936925
ANCASH,RECUAY,RECUAY,RECUAY,4012.514971,14948.609712,0.2684206122378694
ANCASH,RECUAY,TAPACOCHA,TAPACOCHA,700.46214,7831.202421,0.08944503057686956
ANCASH,RECUAY,TICAPAMPA,TICAPAMPA,1709.991251,14624.364531,0.11692755930524336
ANCASH,SANTA,CACERES DEL PERU,JIMBE,4777.768842,45982.280123,0.10390456561135591
ANCASH,SANTA,CACERES DEL PERU,SALITRE,791.771044,6927.409921,0.11429539366506905
ANCASH,SANTA,CHIMBOTE,CASCAJAL,4167.415453,7497.449594,0.5558444109227578
ANCASH,SANTA,CHIMBOTE,LA CAMPIÑA,2185.424112,2243.112679,0.9742819130130735
ANCASH,SANTA,CHIMBOTE,LACRAMARCA BAJA,3321.035652,39424.992748,0.0842368107263247
ANCASH,SANTA,CHIMBOTE,RINCONADA,8897.211808,13179.468939,0.6750812076859813
ANCASH,SANTA,CHIMBOTE,TANGAY,2802.580466,8634.908846,0.3245639897285373
ANCASH,SANTA,CHIMBOTE,TANGAY BAJO,2588.850681,73760.351259,0.03509813384577824
ANCASH,SANTA,COISHCO,,0.187417,808.95593,0.00023167763910204604
ANCASH,SANTA,MACATE,MACATE,4637.937622,58788.998095,0.07889125129340241
ANCASH,SANTA,MORO,CUCHIPAMPA,315.784855,873.346839,0.36158012017491253
ANCASH,SANTA,MORO,LAREA,914.915202,5142.616995,0.1779084856775339
ANCASH,SANTA,MORO,MACASH,741.645421,3393.011905,0.21858025900442576
ANCASH,SANTA,MORO,MONTE COMUN,530.240888,2208.187871,0.24012489832211384
ANCASH,SANTA,MORO,MORO - 01,356.873972,4711.978019,0.07573761391945916
ANCASH,SANTA,MORO,MORO - 02,452.595939,12628.258921,0.03583993184106808
ANCASH,SANTA,MORO,POCOS,872.675139,6794.785715,0.12843306258702228
ANCASH,SANTA,NEPEÑA,NEPEÑA,10052.962676,45750.526725,0.2197343592660025
ANCASH,SANTA,NUEVO CHIMBOTE,NUEVO CHIMBOTE,7549.648014,40051.026194,0.1885007384687438
