h3,dep,prov,centro_lat,centro_lon,sam_usd,clientes,cluster,horas_al_territorio
868f538d7ffffff,LA LIBERTAD,ASCOPE,-7.768087266481169,-79.37120125560342,590597.590381897,153.98800516510497,2,0.0
868f5ed8fffffff,LA LIBERTAD,TRUJILLO,-8.277795563282412,-78.87585553638553,589014.3354847718,153.575199106891,12,0.0
868e6512fffffff,JUNIN,SATIPO,-11.226281695898004,-74.58613634520655,586476.6208915308,200.5852288769595,5,0.0
868e636cfffffff,ICA,PISCO,-13.679124914712434,-76.00487393156523,584814.0499226524,79.49788272426974,1,0.0
868e6588fffffff,JUNIN,SATIPO,-11.117821284472749,-74.59741375623756,584332.1306507981,199.85177582795663,5,0.0
868e45ab7ffffff,ICA,ICA,-14.193455782120292,-75.69362706503681,580620.3637924363,78.9278055036448,6,0.0
868f56247ffffff,LAMBAYEQUE,LAMBAYEQUE,-6.600016945111664,-79.92320427570407,578128.3062806679,129.85434627965122,4,0.0
868f43c07ffffff,SAN MARTIN,MARISCAL CACERES,-7.361053065945274,-76.62958268660424,567769.38776811,123.65393143229802,8,0.0
868f402d7ffffff,SAN MARTIN,PICOTA,-7.091468871467745,-76.08495672768929,567084.0499160207,123.50467238171174,8,0.0
868f50c97ffffff,LAMBAYEQUE,LAMBAYEQUE,-6.537393505257864,-79.83262989362957,566100.7243728171,127.15281139716666,4,0.0
868b61aafffffff,CUSCO,URUBAMBA,-13.349638752227367,-72.1324109632056,561368.8137887279,265.2329757707507,9,0.0
868e65aa7ffffff,JUNIN,SATIPO,-11.36539773068716,-74.34854374537073,555108.0123877096,189.85661789375297,5,0.0
86b330857ffffff,AREQUIPA,AREQUIPA,-16.497185495050648,-71.80656757948333,551454.1204040181,106.37604227719264,14,0.0
868f50627ffffff,LA LIBERTAD,CHEPEN,-7.173374652324637,-79.52030717299736,546503.2824451209,142.49118460759232,4,0.0
868f51747ffffff,LA LIBERTAD,OTUZCO,-7.852779431376063,-78.43361410011937,542072.4874777957,141.3359322167507,0,0.0
868f5b29fffffff,LIMA,HUAURA,-11.0324417083314,-77.58965059829868,539550.0291298967,110.47909006411318,10,0.0
868e65167ffffff,JUNIN,SATIPO,-11.27046284642129,-74.48591331664723,536044.7572722471,183.3366522987696,5,0.0
868e65c5fffffff,JUNIN,SATIPO,-11.195319978090527,-74.812620337486,533883.626030496,182.59750773730207,5,0.0
868f56347ffffff,LAMBAYEQUE,LAMBAYEQUE,-6.433151780621695,-79.90577461916982,530253.1117018613,119.10102036998032,4,0.0
868f46aafffffff,SAN MARTIN,MOYOBAMBA,-5.899606618812999,-76.86592921253437,526049.7057097064,114.56784328494956,8,0.0
868f726f7ffffff,PIURA,HUANCABAMBA,-5.012868613657514,-79.36080160041715,524939.5927991866,134.26616502575453,17,0.0
86b330207ffffff,AREQUIPA,ISLAY,-17.139883608815094,-71.79622625300699,524072.2073872198,101.09404432136756,11,0.0
868f53b87ffffff,LA LIBERTAD,ASCOPE,-7.861384521146201,-79.17026376042476,516026.31666977424,134.54484815167126,2,0.0
868e64a57ffffff,JUNIN,CHANCHAMAYO,-10.787188379954411,-75.10991226497278,512243.6394675649,175.19625506499366,5,0.0
868f5e1afffffff,LA LIBERTAD,VIRU,-8.584229922870906,-78.59099914509358,510603.7347826784,133.13100464598006,12,0.0
868e658dfffffff,JUNIN,SATIPO,-11.219599234022237,-74.52308420775611,510288.52616363554,174.52757222994236,5,0.0
868f53bb7ffffff,LA LIBERTAD,ASCOPE,-7.809308530086915,-79.20702966075049,503776.8238362991,131.35100686882524,2,0.0
868f53b9fffffff,LA LIBERTAD,ASCOPE,-7.918920050609073,-79.19719927949748,500819.6492056235,130.57997523964414,2,0.0
868e65d1fffffff,JUNIN,CHANCHAMAYO,-10.933801122762675,-74.93531599257435,490629.8617686599,167.80396628110296,5,0.0
868f4aa37ffffff,HUANUCO,PUERTO INCA,-9.469986361016511,-75.11700447687629,488758.7776483059,164.2269306920116,3,0.0
868e636a7ffffff,ICA,CHINCHA,-13.475574725349402,-76.15483293170176,487891.6585999285,66.32254109260278,1,0.0
868f5cd8fffffff,LA LIBERTAD,SANCHEZ CARRION,-7.796741125777339,-77.7989536643981,486170.636647692,126.76050110332774,0,0.0
868f538afffffff,LA LIBERTAD,ASCOPE,-7.658465377719295,-79.38097381745719,481336.85803481657,125.50017776620555,2,0.0
868e65a97ffffff,JUNIN,SATIPO,-11.4296963715262,-74.43741318919413,478853.874075425,163.77637318948229,5,0.0
868f5c337ffffff,LA LIBERTAD,PATAZ,-8.349192361609074,-77.2034592967519,478023.56086558313,124.63629340582486,0,0.0
86b330c77ffffff,AREQUIPA,CAYLLOMA,-16.497611331154598,-72.2224171130986,476519.8151576696,91.92114108422018,15,0.0
868e636afffffff,ICA,CHINCHA,-13.526492181362268,-76.11735142336568,475654.39296363154,64.65904359532352,1,0.0
868f538dfffffff,LA LIBERTAD,ASCOPE,-7.820188420583094,-79.33444947953352,474986.3786575447,123.84440119841445,2,0.0
868f5e817ffffff,LA LIBERTAD,JULCAN,-8.29072556424822,-78.39331037789262,474828.4827497695,123.80323259857929,0,0.0
868f5635fffffff,LAMBAYEQUE,LAMBAYEQUE,-6.490511683307218,-79.93277240322622,474509.6170321311,106.580382682735,4,0.0
868f50d9fffffff,LAMBAYEQUE,LAMBAYEQUE,-6.422671735024293,-79.77868549597493,474504.82280310703,106.5793058430974,4,0.0
868f50507ffffff,LAMBAYEQUE,CHICLAYO,-6.699017663244657,-79.78643171384579,474396.4727344978,106.55496915662876,4,0.0
868f51627ffffff,LA LIBERTAD,OTUZCO,-7.863887656532977,-78.56073338093923,472306.40164590784,123.14564400632456,0,0.0
868f5ecafffffff,LA LIBERTAD,VIRU,-8.387397795491697,-78.86591000540726,472162.40487253485,123.10809936299546,12,0.0
868e63417ffffff,LIMA,CAÑETE,-13.112032679952575,-76.3530071396106,471874.5808852619,96.6217616643621,13,0.0
86b335487ffffff,AREQUIPA,AREQUIPA,-16.41522971780886,-71.59258650574043,468864.8024375861,90.44448160047664,14,0.0
868f5130fffffff,LA LIBERTAD,SANCHEZ CARRION,-7.767366578534296,-78.08943576131773,468683.8844883551,122.20113593542774,0,0.0
868f4622fffffff,SAN MARTIN,MOYOBAMBA,-6.231518858309408,-76.89734868950067,465619.58996004,101.4068283546994,8,0.0
868f56277ffffff,LAMBAYEQUE,LAMBAYEQUE,-6.54788067047261,-79.95978128809334,464352.77707726,104.29903821598177,4,0.0
868f51377ffffff,LA LIBERTAD,SANCHEZ CARRION,-7.761761538244687,-78.0259944882434,457882.9663518878,119.38498520120156,0,0.0
868e636d7ffffff,ICA,PISCO,-13.634983383926818,-76.10641866038978,455530.5237078673,61.92346465657389,1,0.0
868f5462fffffff,LAMBAYEQUE,FERREÑAFE,-6.057748063439617,-79.36346520178834,450702.566239875,101.23304199055649,4,0.0
868f546c7ffffff,LAMBAYEQUE,FERREÑAFE,-6.229642680419456,-79.44400736944114,446082.3558446574,100.19528896233136,4,0.0
86b330d57ffffff,AREQUIPA,CAYLLOMA,-16.39152729850855,-72.23451778017369,443505.2254275366,85.55259424967338,15,0.0
868f48d9fffffff,UCAYALI,CORONEL PORTILLO,-8.67809707516227,-74.88068330585062,439784.8188609004,89.49754261418133,19,0.0
868f5120fffffff,LA LIBERTAD,SANCHEZ CARRION,-7.934265628066855,-78.10592389835654,437920.864426485,114.1802158210766,0,0.0
868f5475fffffff,LAMBAYEQUE,FERREÑAFE,-6.052484949866967,-79.30008318674471,437610.2564241326,98.2923568278609,4,0.0
868e648f7ffffff,PASCO,OXAPAMPA,-10.442038161041458,-75.49621982733544,432515.5705409889,167.56146508512512,16,0.0
868f42b1fffffff,SAN MARTIN,HUALLAGA,-6.890562676229523,-76.89740827513366,431832.4441853867,94.04835941128678,8,0.0
868f09a47ffffff,PIURA,AYABACA,-5.033453662895807,-79.61365181898829,428384.2231850461,109.56976306147314,17,0.0
86b3344d7ffffff,AREQUIPA,CASTILLA,-15.884332383372264,-72.48417381247795,426895.4002529029,82.34854263482802,25,0.0
868f5075fffffff,LA LIBERTAD,CHEPEN,-7.220121331539716,-79.42000158887696,426241.7623263369,111.13509395839093,4,0.0
868e65c77ffffff,JUNIN,CHANCHAMAYO,-11.086781156250511,-74.82383441332618,425716.2729130503,145.60238720019447,5,0.0
868e65bafffffff,JUNIN,SATIPO,-11.250302485038157,-74.29691710269857,419830.0186230853,143.5891856130864,5,0.0
868f56267ffffff,LAMBAYEQUE,LAMBAYEQUE,-6.542640658184856,-79.89619980114402,417693.0812542945,93.81872747375516,4,0.0
868e45d67ffffff,ICA,PISCO,-13.736709661990163,-76.03141401817895,411810.3680633736,55.98027672090019,1,0.0
868f43c2fffffff,SAN MARTIN,BELLAVISTA,-7.355307575117925,-76.56660476366783,409196.5905197783,89.11851930828028,8,0.0
868e65077ffffff,JUNIN,SATIPO,-11.443154460543353,-74.56356087331308,408554.3914749792,139.732724551099,5,0.0
868e65137ffffff,JUNIN,SATIPO,-11.1820412547553,-74.68638717434622,407417.3359125375,139.3438317255138,5,0.0
86b3362e7ffffff,AREQUIPA,CAMANA,-16.61952080860712,-72.75419234882187,403424.56423546886,77.82099527940633,34,0.0
868f50c9fffffff,LAMBAYEQUE,FERREÑAFE,-6.58951201848474,-79.79604499770781,400665.3222806372,89.99409462649535,4,0.0
868f5134fffffff,LA LIBERTAD,SANCHEZ CARRION,-7.865509667901251,-77.95236517066206,400308.7771614366,104.3735210726346,0,0.0
868f724e7ffffff,PIURA,AYABACA,-4.644303205837377,-79.55254603449443,397540.4442743494,101.68071074755152,17,0.0
868f56a4fffffff,LAMBAYEQUE,LAMBAYEQUE,-6.25065979025629,-79.69785251738018,396338.9720375741,89.02234600860804,4,0.0
868f54d17ffffff,PIURA,HUANCABAMBA,-5.137378984742362,-79.54077749527443,394986.5246786336,101.02748322460477,17,0.0
868e61ca7ffffff,JUNIN,HUANCAYO,-12.21874026385606,-75.1550412146312,393831.5360720524,134.6972513275813,18,0.0
868f50527ffffff,LAMBAYEQUE,FERREÑAFE,-6.641628765494901,-79.75945178231915,392973.1516585764,88.26634357755377,4,0.0
868f5cda7ffffff,LA LIBERTAD,SANCHEZ CARRION,-7.687422102609166,-77.80920122170545,392398.1167515565,102.31095455374935,0,0.0
868f50d87ffffff,LAMBAYEQUE,LAMBAYEQUE,-6.365324841333535,-79.75173001571079,391779.6600249248,87.99827146588862,4,0.0
868e64b97ffffff,PASCO,OXAPAMPA,-10.595616214809954,-75.38485031137304,389454.09004089975,150.87895640155466,16,0.0
868f5b087ffffff,LIMA,BARRANCA,-10.612984461029752,-77.822998590953,386293.6126104061,79.09807156826625,10,0.0
868f0d1b7ffffff,TUMBES,ZARUMILLA,-3.6585405532750648,-80.24247788384594,384993.7267033421,56.83241162379372,7,0.0
868e65d6fffffff,JUNIN,CHANCHAMAYO,-10.965029601972429,-74.7088770358374,384835.85802438256,131.62057260618175,5,0.0
868e65d57ffffff,JUNIN,CHANCHAMAYO,-10.978227734815304,-74.8350416308054,384356.47466201487,131.4566151387653,5,0.0
868f507afffffff,LA LIBERTAD,CHEPEN,-7.126597759761675,-79.62061029306896,379999.242643825,99.07816471302505,4,0.0
868f50197ffffff,LAMBAYEQUE,CHICLAYO,-6.73526803827697,-79.55910659907163,379452.2132376313,85.22938344142983,4,0.0
868f406b7ffffff,SAN MARTIN,BELLAVISTA,-6.976857866766124,-76.63510471270443,379327.58936064417,82.61337919179469,8,0.0
868f0d537ffffff,TUMBES,TUMBES,-3.6264851967414766,-80.53108095672904,378903.79020779225,55.9334209294738,7,0.0
868e650e7ffffff,JUNIN,SATIPO,-11.50744145999875,-74.65260082528293,378260.4104845672,129.37165491234884,5,0.0
868b61c57ffffff,CUSCO,QUISPICANCHI,-13.609325401875225,-71.59721976720611,377254.943189522,178.2436942498918,9,0.0
868e63687ffffff,ICA,CHINCHA,-13.5331768317135,-76.18140126553588,375857.8338860786,51.09299614676743,1,0.0
868f51707ffffff,LA LIBERTAD,OTUZCO,-7.754401140230146,-78.57075542240104,374516.6943621707,97.64868601744249,0,0.0
868f09567ffffff,PIURA,PIURA,-4.881450784683916,-80.45543285384528,374031.6696575442,95.66776553337576,17,0.0
868e6648fffffff,LIMA,HUARAL,-11.387384286515092,-77.26520854151788,373845.3946682368,76.54915540308977,24,0.0
868f53b97ffffff,LA LIBERTAD,ASCOPE,-7.866838931557187,-79.23397008996267,373824.2339195573,97.46813905289282,2,0.0
868f5cd1fffffff,LA LIBERTAD,SANCHEZ CARRION,-7.733615092607502,-77.70903346108196,370562.7062706908,96.6177526906406,0,0.0
868f5cc0fffffff,LA LIBERTAD,SANCHEZ CARRION,-7.894736188007571,-77.66192603784026,370330.49746199016,96.55720829998292,0,0.0
868f42aefffffff,SAN MARTIN,MARISCAL CACERES,-7.160205425521954,-76.83966693514813,370121.0844439239,80.60830362373994,8,0.0
868f48cafffffff,HUANUCO,PUERTO INCA,-8.780497439322039,-74.80688583633983,369949.3198971086,124.30598507228645,19,0.0
868f5072fffffff,LA LIBERTAD,CHEPEN,-7.058481142511131,-79.46640980962634,365866.3335760122,95.39325554648909,4,0.0
868f51047ffffff,CAJAMARCA,CAJABAMBA,-7.617228661377711,-78.26327637125613,364033.3299346732,198.69861341942985,0,0.0
86b330c67ffffff,AREQUIPA,AREQUIPA,-16.489442931903774,-72.1592946236805,363703.5385779657,70.158770357521,15,0.0
868f737afffffff,AMAZONAS,BAGUA,-5.484747039670345,-78.42760955684253,361828.27004650433,103.43704600750428,22,0.0
868f5139fffffff,LA LIBERTAD,OTUZCO,-7.841637778071848,-78.30655561394855,359737.2038187367,93.79519202558876,0,0.0
868e64acfffffff,JUNIN,CHANCHAMAYO,-10.902367687462895,-75.16198278807262,357507.06013321044,122.27364728186132,5,0.0
868f5071fffffff,LA LIBERTAD,CHEPEN,-7.121264684110348,-79.55697534939988,356866.0112462195,93.04657871614248,4,0.0
868f512cfffffff,LA LIBERTAD,SANTIAGO DE CHUCO,-8.1012076366853,-78.12242974194137,356383.9621853613,92.9208928439308,0,0.0
868f09577ffffff,PIURA,PIURA,-4.886495594936622,-80.5187811338546,356133.448408196,91.0898568351234,17,0.0
868f5b397ffffff,LIMA,BARRANCA,-10.813753843260503,-77.61046776938561,356092.1725668929,72.91397846384363,10,0.0
868f514d7ffffff,LA LIBERTAD,ASCOPE,-7.729930383887647,-78.92548818538786,356067.7164743735,92.8384372989538,0,0.0
868f50777ffffff,LA LIBERTAD,CHEPEN,-7.110575237951468,-79.42974293985522,355594.7926877964,92.71513068261112,4,0.0
86b320717ffffff,PUNO,CHUCUITO,-16.62132246492194,-69.22671125351921,355278.38397618773,211.61278157143263,20,0.0
868e45aa7ffffff,ICA,ICA,-14.186563980621012,-75.62960121393665,354740.7789956392,48.22240650654904,6,0.0
868e6a027ffffff,ICA,NASCA,-14.821574678689302,-74.94915339338871,353813.8182884756,48.096398224774966,21,0.0
868f5ecf7ffffff,LA LIBERTAD,VIRU,-8.439420097494759,-78.82906148915708,350265.51916640013,91.32561570337056,12,0.0
868f50db7ffffff,LAMBAYEQUE,LAMBAYEQUE,-6.31322706757588,-79.78829311905815,349725.44795445254,78.55240597653157,4,0.0
868f5452fffffff,PIURA,HUANCABAMBA,-5.527131233550479,-79.60195902298257,349649.30023804,89.43137704009933,17,0.0
868f5e99fffffff,LA LIBERTAD,JULCAN,-8.244378399941981,-78.4937873713093,349024.2346944845,91.00197246000904,0,0.0
868f09957ffffff,PIURA,AYABACA,-4.508865204935046,-79.91433968719757,348992.2845289556,89.26332917167692,17,0.0
868e4516fffffff,ICA,ICA,-14.14279058544244,-75.73118003459778,347799.45682849945,47.27882381446489,6,0.0
868f0dcf7ffffff,TUMBES,TUMBES,-3.5598039201303746,-80.37800014346799,347165.9169974781,51.24830595423101,7,0.0
868e64a6fffffff,JUNIN,CHANCHAMAYO,-10.774155552826668,-74.98362682296006,347159.0330818886,118.73444162459396,5,0.0
868f5461fffffff,LAMBAYEQUE,LAMBAYEQUE,-6.120295216217902,-79.45371215269202,345744.8998889336,77.65832855242469,4,0.0
868e64a1fffffff,PASCO,OXAPAMPA,-10.742586005020785,-75.21023411494741,343960.2211098921,133.25411269723332,5,0.0
868f40577ffffff,SAN MARTIN,LAMAS,-6.478467804662264,-76.58834457254966,343592.4120256372,74.83065038833777,8,0.0
868e61d9fffffff,JUNIN,HUANCAYO,-12.167843520326288,-75.192349087795,340433.3194006664,116.43413029068596,18,0.0
868f72457ffffff,PIURA,AYABACA,-4.639197403550794,-79.48940032794687,339345.4077094638,86.7959040187708,17,0.0
868e65157ffffff,JUNIN,SATIPO,-11.334726349917917,-74.57485205270649,339074.10949452943,115.96925680655649,5,0.0
868f50437ffffff,LAMBAYEQUE,CHICLAYO,-6.813821602187001,-79.84042506241308,338897.2132449447,76.12025843369332,4,0.0
868f7249fffffff,PIURA,AYABACA,-4.659592326563809,-79.74205615362777,337547.05093791266,86.33593020392343,17,0.0
868e458cfffffff,ICA,ICA,-14.03455285843834,-75.74223811671736,337434.33988841384,45.86982064322569,6,0.0
868f5e9afffffff,LA LIBERTAD,JULCAN,-8.18122467933327,-78.40339589493182,336420.2290219023,87.71569814697708,0,0.0
868f0d197ffffff,TUMBES,ZARUMILLA,-3.715355152461248,-80.26932805105581,336416.7994669806,49.66153134022154,7,0.0
868e6501fffffff,JUNIN,SATIPO,-11.456567687340057,-74.68980682457514,336276.3332292381,115.01236854787896,5,0.0
868f40457ffffff,SAN MARTIN,EL DORADO,-6.701783771469096,-76.63006081122722,335067.61933650204,72.97404424970708,8,0.0
868e636dfffffff,ICA,PISCO,-13.685856624544908,-76.06891907846133,333006.87202692893,45.26796382931303,1,0.0
868f5ece7ffffff,LA LIBERTAD,VIRU,-8.433849585837491,-78.76532549417242,332529.9712625091,86.7013813910288,12,0.0
868f5626fffffff,LAMBAYEQUE,LAMBAYEQUE,-6.594768079912737,-79.85961880091979,332344.2147898239,74.64837871198296,4,0.0
868f48527ffffff,HUANUCO,PUERTO INCA,-8.895331803621147,-74.85844550043018,331295.17704322794,111.31787819885608,19,0.0
868f505b7ffffff,LAMBAYEQUE,LAMBAYEQUE,-6.71479592770062,-79.97724655379909,330980.9145717892,74.34216561590621,4,0.0
868f51a6fffffff,LA LIBERTAD,SANCHEZ CARRION,-7.572496136649663,-77.75610278588816,330629.0691468527,86.2057543692274,0,0.0
868f516dfffffff,LA LIBERTAD,JULCAN,-8.146010460667531,-78.63110044458526,330141.3820789369,86.07859848515986,0,0.0
868f5c1afffffff,LA LIBERTAD,PATAZ,-8.1019398520413,-77.51454490599595,330033.91815204377,86.05057914339658,0,0.0
868f5dbafffffff,HUANUCO,LEONCIO PRADO,-8.742753800074198,-76.11255484811281,329788.5155164621,110.81162765268068,31,0.0
868f5456fffffff,PIURA,HUANCABAMBA,-5.625947054595205,-79.46564347386182,329404.7498317643,84.25333716083072,17,0.0
868f0dcdfffffff,TUMBES,TUMBES,-3.668455552521007,-80.3686538553404,329042.0136002983,48.57287239088862,7,0.0
868e65d37ffffff,JUNIN,CHANCHAMAYO,-10.825197364418475,-74.9464871251163,328760.5805515695,112.44185010378294,5,0.0
868f5b2afffffff,LIMA,HUAURA,-10.968677435507878,-77.49894707927137,327807.8020526068,67.12242745143092,10,0.0
868f5175fffffff,LA LIBERTAD,OTUZCO,-7.910297285408035,-78.46036062706946,325494.7148640832,84.86706117661998,0,0.0
868f50c87ffffff,LAMBAYEQUE,FERREÑAFE,-6.5321392348372616,-79.76907171885289,325167.2792483612,73.03635545883438,4,0.0
868f46327ffffff,SAN MARTIN,MOYOBAMBA,-6.013887125120257,-76.91826497232636,325165.9655934319,70.81757290871957,8,0.0
868f5cc4fffffff,LA LIBERTAD,PATAZ,-7.992649116394415,-77.52488596091905,324535.253738109,84.61689844783761,0,0.0
868f40647ffffff,SAN MARTIN,BELLAVISTA,-7.057191247710194,-76.31011591031114,324503.41910931136,70.67327756754204,8,0.0
868f5c597ffffff,LA LIBERTAD,SANTIAGO DE CHUCO,-8.15310178132024,-78.08558341078157,324298.3988227593,84.5551426660291,0,0.0
868e6a017ffffff,ICA,NASCA,-14.886184354168156,-75.03940221819033,324187.3563524924,44.06906509754703,21,0.0
868e6358fffffff,LIMA,CAÑETE,-13.060976538663825,-76.39044231805829,322939.2012428118,66.1255252953529,13,0.0
868e45d07ffffff,ICA,PISCO,-13.699276221813877,-76.19707358605754,322846.59717722033,43.88680628264447,1,0.0
868f5b01fffffff,LIMA,BARRANCA,-10.6010215178455,-77.69515473535348,322752.441750859,66.08728413583512,10,0.0
868f091afffffff,PIURA,PIURA,-4.8662851959206685,-80.26544934138771,321879.3523795703,82.32853234507509,17,0.0
868f50587ffffff,LAMBAYEQUE,LAMBAYEQUE,-6.766944747232548,-79.94065229553765,321510.9926370658,72.21511093134309,4,0.0
868f54697ffffff,LAMBAYEQUE,LAMBAYEQUE,-6.136034056843291,-79.64401966846317,321014.5208817935,72.10359759679984,4,0.0
868f56ac7ffffff,LAMBAYEQUE,LAMBAYEQUE,-6.266352093795184,-79.88836330018104,320495.44155940943,71.98700633955956,4,0.0
868f09187ffffff,PIURA,PIURA,-4.871345564123585,-80.32876680534531,320438.0145243201,81.95987486717569,17,0.0
868f09437ffffff,PIURA,SULLANA,-4.953669175448033,-80.67255036445177,319217.826378683,81.64778184700363,17,0.0
868f0dc1fffffff,TUMBES,ZARUMILLA,-3.503024472148923,-80.35113770053236,319201.02758296224,47.12015529622229,7,0.0
868f736efffffff,AMAZONAS,UTCUBAMBA,-5.749301831064954,-78.30792360265336,318897.20008419466,91.16419884088552,22,0.0
868f5ecefffffff,LA LIBERTAD,VIRU,-8.485854261904313,-78.72846698229093,318334.1967774912,83.00008116508631,12,0.0
868f5e19fffffff,LA LIBERTAD,VIRU,-8.647440768570481,-78.68159154005927,318106.5705629417,82.94073160580501,12,0.0
868f5468fffffff,LAMBAYEQUE,LAMBAYEQUE,-6.182851248827638,-79.54401481589208,317814.1252943842,71.3847514992736,4,0.0
868f09a37ffffff,PIURA,AYABACA,-4.882684138327662,-79.78613488665025,316126.91761162656,80.85720618403224,17,0.0
868f509b7ffffff,LAMBAYEQUE,FERREÑAFE,-6.276407871927383,-79.3439979384004,315754.4152900396,70.92211665985445,4,0.0
86b334007ffffff,AREQUIPA,CAYLLOMA,-15.656562887807905,-71.96685672890723,314968.9047886431,60.75781156055287,37,0.0
868f09a87ffffff,PIURA,AYABACA,-5.001962245260835,-79.90310652927428,314261.58987204725,80.38010290292142,17,0.0
868f51657ffffff,LA LIBERTAD,JULCAN,-8.025354856413959,-78.51388868205339,312933.6580698383,81.59198503338578,0,0.0
868e45d2fffffff,ICA,PISCO,-13.692573739671204,-76.1329856797935,312812.0573762997,42.52274078457528,1,0.0
868e4599fffffff,ICA,PISCO,-13.780779028704378,-75.92986177389179,312672.8730029622,42.503820474794594,1,0.0
868f40787ffffff,SAN MARTIN,BELLAVISTA,-6.86227267716761,-76.58277731263266,312214.0940741712,67.9967976656966,8,0.0
868e6505fffffff,JUNIN,SATIPO,-11.55156524248737,-74.55226280159746,311395.9565383149,106.5028459593957,5,0.0
868f50647ffffff,LA LIBERTAD,PACASMAYO,-7.329684199769393,-79.41025400656696,311150.105968321,81.1269549779074,4,0.0
868f546d7ffffff,LAMBAYEQUE,LAMBAYEQUE,-6.234906964129295,-79.50745006787473,311102.2294632398,69.87718157754199,4,0.0
868f50677ffffff,LA LIBERTAD,PACASMAYO,-7.277584560307858,-79.44694647419537,310441.90861122246,80.94230488779735,4,0.0
868e635afffffff,LIMA,CAÑETE,-13.003342707759566,-76.36385079594237,309199.31524723914,63.312125201901935,13,0.0
868f59a37ffffff,HUANUCO,HUANUCO,-9.960251676343296,-76.18365295810558,308427.5630107871,103.63417360562698,23,0.0
868f56b4fffffff,LAMBAYEQUE,LAMBAYEQUE,-6.083967203765819,-79.68056462563547,308074.71347872395,69.19716625092757,4,0.0
868e60ae7ffffff,JUNIN,HUANCAYO,-11.957426277231006,-75.27806863747801,307773.7779600043,105.2639977371781,18,0.0
868e60acfffffff,JUNIN,CHUPACA,-12.065995758969049,-75.26695079409852,307082.8738449752,105.02769648473524,18,0.0
868e65117ffffff,JUNIN,SATIPO,-11.23961366733078,-74.71231393315419,307045.18646494934,105.01480674373111,5,0.0
868f5ccd7ffffff,LA LIBERTAD,SANTIAGO DE CHUCO,-8.015412581603439,-77.77843919795582,306240.6889954968,79.8469102596754,0,0.0
868f5622fffffff,LAMBAYEQUE,LAMBAYEQUE,-6.495742905687496,-79.99634985068516,305170.6453552881,68.5448787506901,4,0.0
868e75b27ffffff,LIMA,HUARAL,-11.4450777987724,-77.29192714648609,304605.8411693315,62.37155841668886,24,0.0
868f50417ffffff,LAMBAYEQUE,CHICLAYO,-6.87123634021929,-79.86743846931572,303585.17436097265,68.18876351247127,4,0.0
868f5cca7ffffff,LA LIBERTAD,SANCHEZ CARRION,-7.854229996458421,-77.8255267259269,303347.5093023469,79.09256419259398,0,0.0
868f0b867ffffff,PIURA,PAITA,-5.082990392958552,-80.9169608251288,302787.02444241394,77.44520159864253,17,0.0
868f517afffffff,LA LIBERTAD,OTUZCO,-7.817442219722721,-78.66110955737949,301687.8602317341,78.65983968809249,0,0.0
868f54c0fffffff,PIURA,HUANCABAMBA,-5.350423357259221,-79.45819638204657,301474.64946437883,77.10952953695457,17,0.0
868f461b7ffffff,SAN MARTIN,RIOJA,-5.725732213740744,-77.38933830586538,301276.5207022935,65.61471441693526,8,0.0
868f55c37ffffff,AMAZONAS,UTCUBAMBA,-5.936935879033349,-78.57714223450647,299560.53902441944,85.63636349674722,22,0.0
868f50097ffffff,LAMBAYEQUE,CHICLAYO,-6.90218075282484,-79.57636186061937,297610.41881442553,66.8467638780494,4,0.0
868f5b297ffffff,LIMA,HUAURA,-10.980800419775363,-77.6268362415967,297257.8646348146,60.86697549107023,10,0.0
868f5460fffffff,LAMBAYEQUE,FERREÑAFE,-6.115035907290596,-79.39030133962275,296795.3199697765,66.66368319081211,4,0.0
86b320737ffffff,PUNO,CHUCUITO,-16.56453018846764,-69.20232064602575,295311.26603365265,175.8948510612203,20,0.0
868f4618fffffff,SAN MARTIN,RIOJA,-5.829132859851572,-77.31613623923954,295255.16406731645,64.30332913179734,8,0.0
868f5058fffffff,LAMBAYEQUE,CHICLAYO,-6.819091601516638,-79.9040495917224,294922.6327331839,66.24305584174071,4,0.0
868f5634fffffff,LAMBAYEQUE,LAMBAYEQUE,-6.485273375933319,-79.86920644309889,294347.2094253438,66.11380906959359,4,0.0
868f50ca7ffffff,LAMBAYEQUE,FERREÑAFE,-6.474775598484286,-79.74210959796459,293499.04647328064,65.92330179900631,4,0.0
868e60ac7ffffff,JUNIN,HUANCAYO,-12.015045013922782,-75.3042445657783,293357.0816216399,100.33323625126496,18,0.0
868f5e967ffffff,LA LIBERTAD,SANTIAGO DE CHUCO,-8.158743707858555,-78.1491144000349,293107.30691285414,76.42261029483886,0,0.0
868e64047ffffff,JUNIN,JUNIN,-10.826029178519809,-75.48932212347523,292941.65535941493,100.19115322711436,5,0.0
868e45d27ffffff,ICA,PISCO,-13.641684806022765,-76.17048678803079,291657.98427643767,39.6471189990592,1,0.0
86b33548fffffff,AREQUIPA,AREQUIPA,-16.46396996646944,-71.5550417146119,290956.3174052046,56.12575983372199,14,0.0
868f54657ffffff,LAMBAYEQUE,FERREÑAFE,-6.167065777328833,-79.35373467018222,290390.5556545756,65.22509858218737,4,0.0
86b33459fffffff,AREQUIPA,CASTILLA,-15.67929249115876,-72.57129966618866,289124.29746335826,55.772361384828855,25,0.0
868f09027ffffff,PIURA,PIURA,-4.913230917838192,-80.16577002315037,288154.5107215007,73.70257763020179,17,0.0
