ruc,razon_social,fob,tn,semanas,lineas,rubro,pct,pct_acum,distrito,provincia,dep,fob_anual
20601072930,LONG FORTUNE IMPORTACIONES E.I.R.L.,800.0,1.0379280000000002,1,1,Proteccion de cultivos,1.4482726578742804e-05,99.99939220478964,LIMA,LIMA,LIMA,169.10569105691056
20100706602,EMPRESA IMPORTADORA CONTINENTAL S.A.C.,720.0,2.0,1,1,Fertilizantes,1.3034453920868525e-05,99.99940523924354,BREÑA,LIMA,LIMA,152.1951219512195
20614292238,CARLESSI ASOCIADOS S.A.C.,700.824,0.05,1,1,Semillas,1.2687302964776058e-05,99.99941792654651,LIMA,LIMA,LIMA,148.14165853658537
20608838202,N.L. LEATHER E.I.R.L.,700.8,0.24,1,1,Proteccion de cultivos,1.2686868482978696e-05,99.999430613415,CERRO COLORADO,AREQUIPA,AREQUIPA,148.13658536585365
20451627458,AVIBIOL S.A.C.,694.0899999999999,0.1,1,2,Fertilizantes,1.2565394613799488e-05,99.9994431788096,SANTIAGO DE SURCO,LIMA,LIMA,146.71821138211382
20606164506,INVERSIONES TOOLMAX  S.A.C.,684.0,0.372588,1,1,Proteccion de cultivos,1.2382731224825098e-05,99.99945556154084,LIMA,LIMA,LIMA,144.58536585365852
20549758054,A & O TECH E.I.R.L.,683.961,0.003338,5,7,Proteccion de cultivos,1.2382025191904384e-05,99.99946794356605,LOS OLIVOS,LIMA,LIMA,144.5771219512195
20254570134,M T REPRESENTACIONES S A,681.2,0.1311999999999999,1,1,Proteccion de cultivos,1.2332041681799498e-05,99.99948027560772,SAN MIGUEL,LIMA,LIMA,143.99349593495936
20100011884,CERTIFICACIONES DEL PERU S A CERPER,644.465,0.003433,1,1,Proteccion de cultivos,1.1667012980711853e-05,99.9994919426207,LA PERLA,CALLAO,CALLAO,136.22837398373986
20606294124,ROMEV S.A.C.,614.717,0.03074,1,2,Proteccion de cultivos,1.11284727928813e-05,99.99950307109349,CHICLAYO,CHICLAYO,LAMBAYEQUE,129.9401788617886
20509152552,CORPORACION LITEC SOCIEDAD ANONIMA CERRA,613.87,0.792,1,1,Fertilizantes,1.1113139206116056e-05,99.9995141842327,SANTIAGO DE SURCO,LIMA,LIMA,129.76113821138213
20215232086,CASA DE CONVIVENCIAS JUAN PABLO II,602.594,5.1492,3,6,Proteccion de cultivos,1.0909005174988678e-05,99.99952509323786,SANTA ROSA,LIMA,LIMA,127.37759349593497
20483894814,ECO - ACUICOLA SOCIEDAD ANONIMA CERRADA,600.869,0.15893,1,1,Proteccion de cultivos,1.0877776795803262e-05,99.99953597101468,CASTILLA,PIURA,PIURA,127.01295934959349
20518086732,CULTIVOS ORGANICOS S.A.C.,590.0,0.00145,2,2,Proteccion de cultivos,1.0681010851822818e-05,99.99954665202551,LIMA,LIMA,LIMA,124.71544715447155
20565468392,LABORATORY SUPPLY S.A.C.,571.5,0.002766,2,3,Proteccion de cultivos,1.034609779968939e-05,99.99955699812332,SAN BORJA,LIMA,LIMA,120.8048780487805
20509965651,TECHNICAL CARGO S.A.C.,570.0,1.0,1,1,Fertilizantes,1.0318942687354249e-05,99.999567317066,SAN MARTIN DE PORRES,LIMA,LIMA,120.48780487804878
20507195963,AUXILIARES TEXTILES SOCIEDAD ANONIMA CER,569.397,0.5,1,1,Proteccion de cultivos,1.0308026332195522e-05,99.99957762509231,LURIGANCHO,LIMA,LIMA,120.36034146341464
20419387658,CEMENTOS PACASMAYO S.A.A.,562.617,0.000669,5,6,Proteccion de cultivos,1.0185285224440674e-05,99.99958781037756,SANTIAGO DE SURCO,LIMA,LIMA,118.9271707317073
20608448391,TEC NIPONA S.A.C.,550.781,0.020267,1,4,Proteccion de cultivos,9.971013284708174e-06,99.99959778139085,SANTIAGO DE SURCO,LIMA,LIMA,116.42525203252032
20601862159,ALLINPRO S.A.C,536.0,0.23773,1,1,Semillas,9.703426807757678e-06,99.99960748481764,SAN JUAN DE MIRAFLORES,LIMA,LIMA,113.30081300813008
20156198481,MISION CRISTIANA CAMINO DE VIDA,525.0,0.977583,3,4,Proteccion de cultivos,9.504289317299965e-06,99.99961698910695,SANTIAGO DE SURCO,LIMA,LIMA,110.97560975609757
20601818974,CORPORACION RANDA IMPORT SOCIEDAD ANONIM,518.05,1.112,1,1,Proteccion de cultivos,9.378470630147135e-06,99.9996263675776,JOSE LUIS BUSTAMANTE Y RIVERO,AREQUIPA,AREQUIPA,109.50650406504063
20271470381,DROGUERIA PERU S.A.C,514.62,0.0291419999999999,2,2,Proteccion de cultivos,9.316375939940775e-06,99.99963568395354,CHORRILLOS,LIMA,LIMA,108.78146341463415
20563306743,IMPORTACIONES QUISPERU S.A.C.,468.0,0.082747,1,1,Fertilizantes,8.472395048564541e-06,99.9996441563486,SANTA ANITA,LIMA,LIMA,98.92682926829268
20556248878,A. Y B. MEDICAL PERUANA S.A.C,468.0,0.1,1,1,Fertilizantes,8.472395048564541e-06,99.99965262874365,LIMA,LIMA,LIMA,98.92682926829268
20553853355,SIMED PERU S.A.C.,464.52,0.001355,2,2,Proteccion de cultivos,8.40939518794701e-06,99.99966103813884,MAGDALENA DEL MAR,LIMA,LIMA,98.19121951219512
20603105029,COMERCIAL AQUAMUNDO PERU S.A.C.,457.302,0.062777,1,1,Proteccion de cultivos,8.278724787390303e-06,99.99966931686365,SANTIAGO DE SURCO,LIMA,LIMA,96.66546341463415
20606703806,HENERGY INVESTMENTS E.I.R.L.,455.0,2.0588800000000003,1,1,Fertilizantes,8.23705074165997e-06,99.99967755391437,SAN ISIDRO,LIMA,LIMA,96.1788617886179
20507514732,ALBAUGH PERU S.A.,453.041,0.0879,11,13,Proteccion de cultivos,8.201586164950272e-06,99.99968575550054,MIRAFLORES,LIMA,LIMA,95.76476422764227
20609175789,PORCELANATO LATINO SOCIEDAD ANONIMA CERR,440.0,0.098982,1,1,Fertilizantes,7.965499618308541e-06,99.99969372100016,CHILCA,CAÑETE,LIMA,93.0081300813008
20100421195,QUIMICA SERVICE SRL,433.341,0.00332,5,5,Fertilizantes,7.844949022948732e-06,99.99970156594918,LA PERLA,CALLAO,CALLAO,91.60053658536586
20523915399,CORPORACION Q.F. S.A.C.,417.767,0.0071369999999999,1,1,Proteccion de cultivos,7.563006543277056e-06,99.99970912895571,LOS OLIVOS,LIMA,LIMA,88.30847154471545
20609144921,MAINCODE E.I.R.L.,392.588,0.089604,1,1,Proteccion de cultivos,7.10718082761935e-06,99.99971623613656,LOS OLIVOS,LIMA,LIMA,82.98608130081301
20610219595,DISTRIBUIDORA ONAILS S.A.C.S.,387.158,0.005272,3,3,Proteccion de cultivos,7.008879320966134e-06,99.99972324501589,MIRAFLORES,LIMA,LIMA,81.83827642276424
20547545070,FMC LATINOAMERICA S.A. SUCURSAL,380.064,0.0033729999999999,2,3,Proteccion de cultivos,6.880453743029131e-06,99.9997301254696,SANTIAGO DE SURCO,LIMA,LIMA,80.33873170731708
20100102090,PHILIPS PERUANA S A,376.268,0.004439,4,4,Proteccion de cultivos,6.811733205412998e-06,99.9997369372028,SANTIAGO DE SURCO,LIMA,LIMA,79.53632520325203
20601523338,S & S TECHNICAL SOLUTIONS GLOBAL S.A.C.,375.954,0.021533,2,2,Proteccion de cultivos,6.80604873523084e-06,99.99974374325154,INDEPENDENCIA,LIMA,LIMA,79.4699512195122
20555783206,SGC SWISS GRAFIC CONSULTING S.A.C.,374.948,0.04,1,1,Proteccion de cultivos,6.787836706558071e-06,99.99975053108824,SANTIAGO DE SURCO,LIMA,LIMA,79.25730081300813
20608728652,SUMINISTROS VETERINARIOS H & S SOCIEDAD,368.621,0.035466,1,6,Proteccion de cultivos,6.673296442728439e-06,99.9997572043847,LA MOLINA,LIMA,LIMA,77.91988617886179
20608896881,CHINA DEPOT PERU S.A.C.,368.54,0.259408,2,3,Proteccion de cultivos,6.6718300666623415e-06,99.99976387621476,CALLAO,CALLAO,CALLAO,77.90276422764228
20602265758,FACTORY FISH IMPORTER S.A.C.,366.552,0.007591,1,6,Fertilizantes,6.635840491114166e-06,99.99977051205524,CHORRILLOS,LIMA,LIMA,77.48253658536585
20254305066,SIKA PERU S.A.C.,363.0,0.02,1,1,Proteccion de cultivos,6.571537185104547e-06,99.99977708359243,LURIN,LIMA,LIMA,76.73170731707317
20601055661,DYES ANDINA PERU S.A.C.,356.55600000000004,0.12,1,2,Proteccion de cultivos,6.454878822512775e-06,99.99978353847126,RIMAC,LIMA,LIMA,75.36956097560977
20101331734,A & R REPRESENTACIONES EIRL,354.54,0.002016,1,3,Fertilizantes,6.418382351534342e-06,99.99978995685362,SAN BORJA,LIMA,LIMA,74.94341463414635
20612024481,FIXGROM PERU S.A.C.,349.452,0.04,1,2,Fertilizantes,6.326272210493537e-06,99.99979628312585,SANTIAGO DE SURCO,LIMA,LIMA,73.86790243902439
20609059631,TENGDA (PERU) CERAMICA SOCIEDAD ANÓNIMA,349.32,3.0,1,1,Fertilizantes,6.323882560608045e-06,99.9998026070084,SAN BORJA,LIMA,LIMA,73.84
20100080002,IMPORTACIONES CATUSITA S A,335.4,0.196961,1,1,Fertilizantes,6.071883118137921e-06,99.99980867889153,SANTIAGO DE SURCO,LIMA,LIMA,70.89756097560975
20504107494,DEL ANDE ALIMENTOS S.A.C.,329.0,0.047,1,2,Proteccion de cultivos,5.956021305507978e-06,99.99981463491282,SAN MIGUEL,LIMA,LIMA,69.54471544715447
20609558751,FINNTECH S.A.C.,328.379,0.260004,1,4,Fertilizantes,5.944779089001229e-06,99.99982057969191,SANTIAGO DE SURCO,LIMA,LIMA,69.41344715447156
20608435914,BIOLAB SCIENTIFIC E.I.R.L.,324.593,0.003757,3,5,Proteccion de cultivos,5.876239585467329e-06,99.9998264559315,MIRAFLORES,LIMA,LIMA,68.61315447154472
20160056062,BELOMED S.R.L.,317.788,0.002913,9,9,Fertilizantes,5.753045892506898e-06,99.9998322089774,SAN MIGUEL,LIMA,LIMA,67.17469918699187
20501511740,"SYNGENTA CROP PROTECTION SA, SUCURSAL DE",302.34000000000003,0.010246,10,14,Proteccion de cultivos,5.473384442271375e-06,99.99983768236184,SANTIAGO DE SURCO,LIMA,LIMA,63.90926829268294
20117753221,MONHA SERVICE S.A.C.,300.06,0.06804,1,1,Semillas,5.432108671521957e-06,99.99984311447052,ATE,LIMA,LIMA,63.42731707317073
20602685021,IMPORTACIONES PARA VETERINARIAS E.I.R.L.,293.903,0.018136,3,4,Proteccion de cultivos,5.3206459870903085e-06,99.99984843511648,MAGDALENA DEL MAR,LIMA,LIMA,62.12583739837399
20602872760,LOS OLIVOS DE VILLACURI S.A.C.,285.0,0.003,1,3,Proteccion de cultivos,5.159471343677124e-06,99.99985359458783,SAN ISIDRO,LIMA,LIMA,60.24390243902439
20167251294,HOSPITAL III REGIONAL HONORIO DELGADO ES,278.15,0.0013499999999999,1,6,Proteccion de cultivos,5.035462997346638e-06,99.99985863005082,AREQUIPA,AREQUIPA,AREQUIPA,58.79593495934959
20522761525,SEVEN PHARMA SAC,265.0,2e-05,1,1,Fertilizantes,4.797403179208554e-06,99.999863427454,ATE,LIMA,LIMA,56.016260162601625
20508691301,CENTEX INSTRUMENTACION Y EQUIPOS S.A.C.,259.384,0.000215,1,1,Proteccion de cultivos,4.69573443862578e-06,99.99986812318843,SANTIAGO DE SURCO,LIMA,LIMA,54.82913821138212
20493008162,LIMA PET SUPPLY SOCIEDAD ANONIMA CERRADA,237.31,0.1279799999999999,2,3,Proteccion de cultivos,4.296119805501819e-06,99.99987241930825,CHORRILLOS,LIMA,LIMA,50.16308943089431
20337096175,ZERMAT PERU S.A.,226.792,0.020301,1,1,Proteccion de cultivos,4.105708157807798e-06,99.9998765250164,BELLAVISTA,CALLAO,CALLAO,47.93977235772358
20544428234,PALTO GRANDE SOCIEDAD ANONIMA CERRADA -,225.0,0.225,1,3,Fertilizantes,4.073266850271413e-06,99.99988059828326,SAN ISIDRO,LIMA,LIMA,47.5609756097561
20604551065,PLEEZ S.A.C.,208.0,0.013245,1,1,Proteccion de cultivos,3.765508910473129e-06,99.99988436379216,SANTIAGO DE SURCO,LIMA,LIMA,43.96747967479675
20509851132,KGR INVERSIONES SAC,200.512,0.005139,1,1,Proteccion de cultivos,3.629950589696097e-06,99.99988799374276,ATE,LIMA,LIMA,42.384650406504065
20106919233,PAODISA S.A.,200.21,0.0453999999999999,1,1,Semillas,3.624483360412621e-06,99.9998916182261,LA MOLINA,LIMA,LIMA,42.32081300813008
20600370899,AGRICOLA KAMUK S.A.C.,200.21,0.0453999999999999,1,1,Semillas,3.624483360412621e-06,99.99989524270946,AREQUIPA,AREQUIPA,AREQUIPA,42.32081300813008
20565298454,INVERSIONES JUE & TANG S.A.C.,192.5,5.0,1,1,Fertilizantes,3.484906083009988e-06,99.99989872761554,SANTIAGO DE SURCO,LIMA,LIMA,40.6910569105691
20113087758,ARENAS S.R.L.,189.643,0.068,1,1,Proteccion de cultivos,3.433184645715652e-06,99.9999021608002,LOS OLIVOS,LIMA,LIMA,40.08713821138212
20100147514,"SOUTHERN PERU COPPER CORPORATION, SUCURS",189.48,0.001166,1,1,Proteccion de cultivos,3.430233790175233e-06,99.99990559103398,SANTIAGO DE SURCO,LIMA,LIMA,40.05268292682926
20602367615,COMERCIAL PICHARA PERU S.A.C.,184.659,0.0057009999999999,1,1,Proteccion de cultivos,3.342957259130084e-06,99.99990893399124,SAN ISIDRO,LIMA,LIMA,39.03360975609756
20514330922,MARKETING ARM PERU S.A.C.,180.44,0.00284,2,2,Proteccion de cultivos,3.2665789798354395e-06,99.99991220057022,MIRAFLORES,LIMA,LIMA,38.14178861788618
20293718220,AGRICOLA DON RICARDO S.A.C.,177.609,0.140623,1,5,Fertilizantes,3.2153282311549134e-06,99.99991541589846,SAN JOSE DE LOS MOLINOS,ICA,ICA,37.543365853658536
20611746483,ENGIPETROL PERU S.A.C.,176.0,0.105092,1,1,Fertilizantes,3.1861998473234167e-06,99.9999186020983,SAN ISIDRO,LIMA,LIMA,37.203252032520325
20600651901,ANALYTICAL LABORATORY E.I.R.L.,175.631,0.026313,3,6,Fertilizantes,3.1795196896889715e-06,99.999921781618,BELLAVISTA,CALLAO,CALLAO,37.12525203252032
20609592584,GN PRODUCTOS S.A.C.,175.0,0.0228,1,2,Fertilizantes,3.1680964390999885e-06,99.99992494971444,MIRAFLORES,LIMA,LIMA,36.99186991869919
20541295489,MISIONES DEL AGUA PERU,161.94,0.0019119999999999,1,1,Proteccion de cultivos,2.931665927702012e-06,99.99992788138036,IQUITOS,MAYNAS,LORETO,34.231219512195125
20227729709,ASOC. PAST. DE SERV. MEDICO ASIST. CLINI,156.064,0.0012369999999999,1,5,Proteccion de cultivos,2.825290300981146e-06,99.99993070667068,IQUITOS,MAYNAS,LORETO,32.98913821138211
20466355071,ASOCIACION OPERACION SONRISA-PERU,148.45,0.0013189999999999,4,8,Proteccion de cultivos,2.687450950767961e-06,99.9999333941216,MIRAFLORES,LIMA,LIMA,31.379674796747963
20100117364,MITSUI & CO. (PERÚ) S.A.,143.6,0.375,1,2,Fertilizantes,2.599649420884333e-06,99.99993599377105,SAN ISIDRO,LIMA,LIMA,30.354471544715448
20100284937,EUROFARMA PERU S.A.C.,143.333,0.011,3,3,Proteccion de cultivos,2.594815810888678e-06,99.99993858858684,BREÑA,LIMA,LIMA,30.2980325203252
20521048825,KV CONSULTING S.A.C.,142.38,0.002,1,1,Proteccion de cultivos,2.5775632628517505e-06,99.99994116615012,MIRAFLORES,LIMA,LIMA,30.096585365853656
20552869495,GRUPO DELTA MOTORS SAC,138.138,0.051425,1,1,Fertilizantes,2.500768605167967e-06,99.99994366691872,SAN MARTIN DE PORRES,LIMA,LIMA,29.19990243902439
20372209730,BLUPOOLS E.I.R.L,135.6,0.047937,1,1,Proteccion de cultivos,2.454822155096905e-06,99.99994612174086,ATE,LIMA,LIMA,28.66341463414634
20615506428,NOVATEK PERU S.A.C.,133.813,0.013119,1,1,Proteccion de cultivos,2.4224713646016386e-06,99.99994854421224,INDEPENDENCIA,LIMA,LIMA,28.285674796747966
20136740351,ACUACULTURA Y PESCA S.A.C,127.5,0.015,2,2,Fertilizantes,2.308184548487134e-06,99.99995085239678,LA MOLINA,LIMA,LIMA,26.951219512195124
20512218424,GLOBAL MEGA SOCIEDAD ANONIMA CERRADA,118.781,0.001584,1,1,Proteccion de cultivos,2.150340932187061e-06,99.99995300273773,BREÑA,LIMA,LIMA,25.10817886178862
20607006513,ZOOTERRA S.A.C.,112.938,0.0127029999999999,1,2,Proteccion de cultivos,2.0445627179375685e-06,99.99995504730045,SANTIAGO DE SURCO,LIMA,LIMA,23.873073170731708
20606759984,ASTRO BRANDS E.I.R.L.,108.89,0.025674,1,2,Proteccion de cultivos,1.9712801214491298e-06,99.99995701858056,SAN ISIDRO,LIMA,LIMA,23.01739837398374
20600300211,INVERSIONES GENERALES BRIVET S.R.L.,101.28,0.013,1,1,Proteccion de cultivos,1.833513184868839e-06,99.99995885209374,TRUJILLO,TRUJILLO,LA LIBERTAD,21.408780487804876
20216789611,VIÑA TACAMA S.A.,97.307,0.012,1,1,Fertilizantes,1.7615883439971576e-06,99.99996061368208,LA TINGUIÑA,ICA,ICA,20.568959349593495
20608743945,CONFEDERACION NACIONAL DE EMPRENDEDORES,92.0,0.02,1,1,Fertilizantes,1.6655135565554224e-06,99.99996227919564,LIMA,LIMA,LIMA,19.447154471544714
20331688291,COMUNIDAD MISIONERA DE VILLAREGIA,88.0,0.45904,1,1,Proteccion de cultivos,1.5930999236617084e-06,99.99996387229557,VILLA MARIA DEL TRIUNFO,LIMA,LIMA,18.601626016260163
20101615929,BOLSAS POLIPROPILENO S R L,84.0,0.010391,1,2,Proteccion de cultivos,1.5206862907679943e-06,99.99996539298186,ATE,LIMA,LIMA,17.75609756097561
20110353538,CRAMER PERU SOCIEDAD ANONIMA CERRADA,78.6,0.03,1,2,Fertilizantes,1.4229278863614803e-06,99.99996681590974,SAN ISIDRO,LIMA,LIMA,16.614634146341462
20611378981,PERUVIAN AQUATICS FISH COMPANY S.A.C.,76.261,0.0015819999999999,2,2,Fertilizantes,1.3805840145268812e-06,99.99996819649375,BARRANCO,LIMA,LIMA,16.12021138211382
20563568438,REPRESENTACIONES DIF S.A.C. - REDIF S.A.,73.967,0.00752,2,2,Proteccion de cultivos,1.3390547960623365e-06,99.99996953554854,MIRAFLORES,LIMA,LIMA,15.63530081300813
20452827671,LABPERU E.I.R.L.,67.292,0.001316,1,2,Fertilizantes,1.2182145461709508e-06,99.9999707537631,VISTA ALEGRE,NAZCA,ICA,14.224325203252032
20602202411,IMPORTACIONES LEVANO E.I.R.L.,66.6,0.023,1,3,Fertilizantes,1.2056869876803382e-06,99.99997195945008,SAN MARTIN DE PORRES,LIMA,LIMA,14.078048780487803
20536733419,EMUSA PERU S.A.C.,65.673,0.001042,2,2,Proteccion de cultivos,1.1889051282572203e-06,99.9999731483552,CHORRILLOS,LIMA,LIMA,13.88209756097561
20523720971,STOCKTON PERU S.A.C.,65.0,0.013,1,1,Proteccion de cultivos,1.1767215345228528e-06,99.99997432507676,BELLAVISTA,CALLAO,CALLAO,13.739837398373984
20604180512,ADVANGROW AGROSCIENCE PERU S.A.C.,63.8,0.013,1,4,Proteccion de cultivos,1.1549974446547389e-06,99.9999754800742,SAN ISIDRO,LIMA,LIMA,13.486178861788618
20522061035,EXPORTADORA ROMEX S.A.,61.827,0.000257,1,1,Proteccion de cultivos,1.119279420229914e-06,99.99997659935362,SANTIAGO DE SURCO,LIMA,LIMA,13.069121951219513
20502538722,IMPLEMENTOS Y REACTIVOS E.I.R.L.,54.922,0.000131,1,1,Proteccion de cultivos,9.942753864471402e-07,99.999977593629,ATE,LIMA,LIMA,11.609528455284552
20600756011,SIEMENS HEALTHCARE S.A.C,54.778,0.000214,1,1,Fertilizantes,9.91668495662967e-07,99.9999785852975,SURQUILLO,LIMA,LIMA,11.579089430894308
20600341660,QUIMIREPARTOS E.I.R.L.,51.36,0.008472,1,1,Fertilizantes,9.29791046355288e-07,99.99997951508854,LA MOLINA,LIMA,LIMA,10.856585365853658
20602119557,SUNIX TECH S.A.C.,50.58,3e-05,1,1,Proteccion de cultivos,9.156703879410138e-07,99.99998043075892,EL AGUSTINO,LIMA,LIMA,10.69170731707317
20516233631,AGRILAB PERU S.R.L,50.352,0.01367,4,5,Proteccion de cultivos,9.115428108660722e-07,99.99998134230174,MAGDALENA DEL MAR,LIMA,LIMA,10.64351219512195
20501649261,DISEñOS TATOO PERU S.R.L.,50.3,0.001086,1,1,Proteccion de cultivos,9.106014336384538e-07,99.99998225290317,SAN ISIDRO,LIMA,LIMA,10.632520325203252
20515992171,ELEMENT TRADING S.A.C.,50.0,0.0002,1,1,Proteccion de cultivos,9.051704111714252e-07,99.99998315807358,SAN ISIDRO,LIMA,LIMA,10.56910569105691
20612314374,ACB IMPORTS & LOGISTICS S.A.C.,47.64,0.002787,1,1,Proteccion de cultivos,8.62446367764134e-07,99.99998402051996,ATE,LIMA,LIMA,10.070243902439024
20601566843,REPRESENTACIONES DOUBLE WINS S.A.C.,45.121,0.009068,1,1,Proteccion de cultivos,8.168438824493176e-07,99.99998483736384,MIRAFLORES,LIMA,LIMA,9.537772357723577
20348687191,WURTH PERU S.A.C.,44.951,0.0042439999999999,1,1,Proteccion de cultivos,8.137663030513347e-07,99.99998565113012,SANTIAGO DE SURCO,LIMA,LIMA,9.501837398373985
20609064863,DIMMED S.A.C.,44.785,0.002008,1,7,Fertilizantes,8.107611372862456e-07,99.99998646189128,LIMA,LIMA,LIMA,9.466747967479675
20502381211,WILDLIFE CONSERVATION SOCIETY (WCS),42.12,6.500000000000001e-05,1,1,Proteccion de cultivos,7.625155543708086e-07,99.99998722440682,MIRAFLORES,LIMA,LIMA,8.90341463414634
20600947193,PRODUCTOS Y SERVICIOS PARA LA INDUSTRIA,42.0,4.4e-05,1,2,Fertilizantes,7.603431453839972e-07,99.99998798474996,VENTANILLA,CALLAO,CALLAO,8.878048780487806
20601908761,NATGEN S.A.C.,40.906,0.001249,1,1,Proteccion de cultivos,7.405380167875664e-07,99.99998872528798,SAN JUAN DE LURIGANCHO,LIMA,LIMA,8.64679674796748
20544040180,NANOTECHNOLOGY INSTRUMENTS ADVISING S.A.,37.307,0.000645,1,1,Fertilizantes,6.753838505914473e-07,99.99998940067182,LOS OLIVOS,LIMA,LIMA,7.8860325203252035
20516809524,MEDIO AMBIENTE SALUD Y EDUCACION REPRESE,36.513,0.000289,1,2,Proteccion de cultivos,6.610097444620449e-07,99.99999006168156,LIMA,LIMA,LIMA,7.7181951219512195
20609320762,WENG E.I.R.L.,35.45,0.004699,1,1,Proteccion de cultivos,6.417658215205405e-07,99.9999907034474,CAMANA,CAMANA,AREQUIPA,7.493495934959349
20507199870,LAPIVET VETERINARIA SOCIEDAD COMERCIAL D,35.011,0.00886,1,1,Proteccion de cultivos,6.338184253104555e-07,99.99999133726584,SAN ISIDRO,LIMA,LIMA,7.40069918699187
20517540341,CORPORACION PRODUCTIVA SOCIEDAD ANONIMA,30.0,0.15,1,5,Semillas,5.431022467028552e-07,99.99999188036809,LA VICTORIA,LIMA,LIMA,6.341463414634147
20613431161,BIOVET SYSTEM EIRL,29.829,0.0011719999999999,1,1,Proteccion de cultivos,5.400065638966489e-07,99.99999242037464,BELLAVISTA,CALLAO,CALLAO,6.305317073170731
20131373741,MUNICIPALIDAD DE SAN BORJA,29.38,0.000414,1,1,Proteccion de cultivos,5.318781336043294e-07,99.99999295225275,SAN BORJA,LIMA,LIMA,6.21040650406504
20432018246,CERTINTEX S.A.C.,28.619,1.5e-05,1,1,Fertilizantes,5.181014399463004e-07,99.9999934703542,ATE,LIMA,LIMA,6.049544715447155
20607843601,CLABEREP DE PERU S.A.C.,24.6,0.00151,3,4,Proteccion de cultivos,4.453438422963412e-07,99.99999391569806,LA MOLINA,LIMA,LIMA,5.2
20543520935,GEQUIM REPRESENTACIONES S.A.C.,24.069,0.0075,1,4,Proteccion de cultivos,4.357309325297008e-07,99.999994351429,INDEPENDENCIA,LIMA,LIMA,5.087756097560975
20605575596,PROQUIMUR S.A.C.,23.0,0.0044729999999999,1,2,Proteccion de cultivos,4.163783891388556e-07,99.99999476780738,SAN ISIDRO,LIMA,LIMA,4.861788617886178
20600717015,TEC AGRO PERU S.A.C.,21.339,0.036502,1,1,Fertilizantes,3.863086280797408e-07,99.999995154116,PIURA,PIURA,PIURA,4.510682926829268
20613811053,RICO MULTIMODAL CARGO E.I.R.L.,21.153,0.007627,1,2,Proteccion de cultivos,3.829413941501831e-07,99.9999955370574,CALLAO,CALLAO,CALLAO,4.471365853658536
20563300117,PRECISAGRO S.A.C.,21.0,0.011996,3,3,Proteccion de cultivos,3.801715726919986e-07,99.99999591722896,MIRAFLORES,LIMA,LIMA,4.439024390243903
20600788753,FSR CONSULTORES E.I.R.L.,21.0,0.004,2,2,Proteccion de cultivos,3.801715726919986e-07,99.99999629740054,JESUS MARIA,LIMA,LIMA,4.439024390243903
20602155464,BHDC DE PERU S.A.C.,20.36,0.002113,1,1,Fertilizantes,3.6858539142900446e-07,99.99999666598592,MIRAFLORES,LIMA,LIMA,4.303739837398374
20522471101,YOKOGAWA AMERICA DO SUL LTDA SUCURSAL PE,20.06,0.0006,1,1,Fertilizantes,3.631543689619758e-07,99.9999970291403,SANTIAGO DE SURCO,LIMA,LIMA,4.240325203252032
20605047689,YC AGRO PERU S.A.C.,20.0,0.02128,1,10,Proteccion de cultivos,3.620681644685701e-07,99.99999739120848,SAN ISIDRO,LIMA,LIMA,4.227642276422764
20506303746,CENTRO TOXICOLOGICO S.A.C.,20.0,0.00215,1,1,Fertilizantes,3.620681644685701e-07,99.99999775327665,SURQUILLO,LIMA,LIMA,4.227642276422764
20551696082,AGROLAC ANDINA S.A.C.,20.0,0.009,2,5,Proteccion de cultivos,3.620681644685701e-07,99.9999981153448,LIMA,LIMA,LIMA,4.227642276422764
20177429229,MUNICIPALIDAD DISTRITAL DE YANATILE CALC,19.982,3.9e-05,1,1,Proteccion de cultivos,3.6174230312054846e-07,99.9999984770871,YANATILE,CALCA,CUSCO,4.223837398373984
20562842145,BTS CONSULTORES S.A.C.,15.459,0.000315,2,2,Fertilizantes,2.798605877259812e-07,99.99999875694768,LIMA,LIMA,LIMA,3.2677560975609756
20600639537,LIMAGRAIN PERU S.A.C.,15.0,0.005,1,1,Proteccion de cultivos,2.715511233514276e-07,99.99999902849882,MIRAFLORES,LIMA,LIMA,3.1707317073170733
20608738615,CORPORACION ONLIDERM S.A.C.,12.92,0.000106,1,2,Proteccion de cultivos,2.338960342466963e-07,99.99999926239484,COMAS,LIMA,LIMA,2.7310569105691056
20509078727,BEST GENERAL SERVICES S.R.L.,11.876,0.002717,1,6,Proteccion de cultivos,2.1499607606143693e-07,99.99999947739092,RIMAC,LIMA,LIMA,2.510373983739837
