ruc,razon_social,fob,tn,semanas,destinos,distrito,provincia,dep,fob_anual
20600459946,ASEPTIC PERUVIAN FRUIT S.A.,3140095.966,1048.0993,10,15,MAGDALENA DEL MAR,LIMA,LIMA,16328499.0232
20103272964,EMPRESA AGRICOLA SAN JUAN S.A,3096484.052,2225.232,11,9,CALLAO,CALLAO,CALLAO,16101717.070400001
20331633390,AGRICOLA EL TUNAL S.A. Y/O AGROTUNA S.A.,3058500.79,99.822,4,1,CHORRILLOS,LIMA,LIMA,15904204.108000001
20605465995,IMPORTADORA Y EXPORTADORA WORLD COMMERCE,3058065.05,2346.719,8,1,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,15901938.26
20607852465,FARMERS CONNECTION S.A.C.,3035182.25,1219.2548000000002,2,7,MAGDALENA DEL MAR,LIMA,LIMA,15782947.7
20404057805,COOPERATIVA AGRARIA ACOPAGRO LTDA,2986778.24,524.608,6,2,JUANJUI,MARISCAL CACERES,SAN MARTIN,15531246.848000001
20565944429,EXPORTADORA Y COMERCIALIZADORA GREENVIC,2930267.164,779.7108499999999,6,1,SAN ISIDRO,LIMA,LIMA,15237389.252799999
20568075278,GREENBOX SOCIEDAD ANÓNIMA CERRADA - GREE,2928958.26,238.73468,9,6,ACOBAMBA,TARMA,JUNIN,15230582.952
20600390911,COOPERATIVA AGRARIA DE CACAO AROMATICO C,2912267.58,563.237,6,2,,,,15143791.416000001
20601435421,FRUTAS DE PIURA SOCIEDAD ANÓNIMA CERRADA,2883513.25,2586.855200000001,8,5,CASTILLA,PIURA,PIURA,14994268.9
20606218371,CURIMAPU PERU SOCIEDAD ANONIMA CERRADA,2866094.57,4.276609999999999,6,3,SANTIAGO DE SURCO,LIMA,LIMA,14903691.764
20452675804,PEAK QUALITY DEL PERU S.A.,2864066.24,603.91652,11,4,PUEBLO NUEVO,ICA,ICA,14893144.448
20539701178,GREEN FRUITS PERU S.A.C.,2856065.039,2576.784,10,3,TRUJILLO,TRUJILLO,LA LIBERTAD,14851538.2028
20540715409,CENTRAL SAN LUIS S.A.C.,2834620.531,2389.986682,8,10,MIRAFLORES,LIMA,LIMA,14740026.761200001
20603153473,THE SUPERFOOD COMPANY SOCIEDAD ANONIMA C,2824119.75,675.743,5,5,MIRAFLORES,LIMA,LIMA,14685422.7
20606458445,,2802483.56,553.396,6,3,RIO NEGRO,SATIPO,JUNIN,14572914.512000002
20602781713,M & V RIVAS E.I.R.L.,2765608.089,498.11,8,4,PERENE,CHANCHAMAYO,JUNIN,14381162.0628
20256119006,SOCIEDAD AGRICOLA ARONA S.A.,2753814.62,2283.028,11,6,MAGDALENA DEL MAR,LIMA,LIMA,14319836.024
20566558590,PACHAMAMA FARMS S.A.C.,2752964.01,1181.1852,7,5,MIRAFLORES,LIMA,LIMA,14315412.851999998
20130120599,COUNTRY HOME SA,2744022.737,1082.69,10,2,SAN ISIDRO,LIMA,LIMA,14268918.2324
20604296481,VALLE SAN MIGUEL S.A.C.,2724200.44,1647.8575,4,3,TAMBO GRANDE,PIURA,PIURA,14165842.287999999
20608451634,CORPORACION TIERRA BRAVA S.A.C.,2718067.2,1235.934,10,4,,,,14133949.440000001
20608345770,AQU ANQA S.A.C.,2716963.667,294.5545,7,8,VICTOR LARCO HERRERA,TRUJILLO,LA LIBERTAD,14128211.068400001
20602526322,CAPITAL EXCHANGE & AGRICULTURE LATAM S.R,2714725.8,651.44,7,4,LA VICTORIA,LIMA,LIMA,14116574.159999998
20602872760,LOS OLIVOS DE VILLACURI S.A.C.,2713510.59,1031.128,7,13,SAN ISIDRO,LIMA,LIMA,14110255.068
20611889705,ADSA CORPORATION S.A.C.,2711734.231,606.2003400000001,8,3,SAN ISIDRO,LIMA,LIMA,14101018.001200002
20548411085,PEPAS TROPICALES DEL PERU S.A.C.,2706682.96,641.87,11,9,LA MOLINA,LIMA,LIMA,14074751.391999999
20542289024,CUENCAS DEL HUALLAGA ASOCIACION DE PRODU,2685520.299,576.217,8,3,JUANJUI,MARISCAL CACERES,SAN MARTIN,13964705.554800002
20601197261,AGROEXPORTACIONES MACABI S.A.C.,2664491.0,608.405,11,1,RAZURI,ASCOPE,LA LIBERTAD,13855353.2
20605481729,IREN PERU SOCIEDAD ANONIMA CERRADA - IRE,2584916.2,2838.820800000001,7,2,SALITRAL,SULLANA,PIURA,13441564.240000002
20601338522,FRUTICAL S.A.C.,2569110.55,1340.702,10,9,MIRAFLORES,LIMA,LIMA,13359374.86
20479813877,PROMOTORA Y SERVICIOS LAMBAYEQUE S.A.C.,2562712.65,1589.675,4,4,JAYANCA,LAMBAYEQUE,LAMBAYEQUE,13326105.78
20542232006,CAYNARACHI S.A.,2562192.892,915.74667,11,8,TARAPOTO,SAN MARTIN,SAN MARTIN,13323403.0384
20607068781,ASOCIACION DE PRODUCTORES AGROPECUARIOS,2476762.09,336.965,7,3,CHIRINOS,SAN IGNACIO,CAJAMARCA,12879162.867999999
20605913131,,2461863.68,1200.0,2,2,BARRANCO,LIMA,LIMA,12801691.136
20100055237,ALICORP SAA,2458243.013,551.3290139999999,11,4,CARMEN DE LA LEGUA REYNOSO,CALLAO,CALLAO,12782863.6676
20546090435,NOBEX AGROINDUSTRIAL S.A.,2443078.13,1295.765,10,4,CHORRILLOS,LIMA,LIMA,12704006.276
20606818069,CONSORCIO Y ASOCIADOS LOS FRUTALES S.A.C,2429992.85,1632.704,11,9,CHANCAY,HUARAL,LIMA,12635962.82
20600724089,"""COOPERATIVA AGROINDUSTRIAL DE JOVENES L",2427153.64,438.834,6,3,PANGOA,SATIPO,JUNIN,12621198.928
20538953441,AMAZON'S CUP S.A.C.,2411475.67,420.505,6,6,JAEN,JAEN,CAJAMARCA,12539673.484
20522308880,PROCESADORA TORRE BLANCA S.A.C,2398273.32,1854.332,11,6,CALLAO,CALLAO,CALLAO,12471021.264
20614245108,CHAKAY S.A.C.,2371699.6500000004,550.528,6,1,MIRAFLORES,LIMA,LIMA,12332838.180000002
20602842739,LARAMA BERRIES S.A.C.,2366588.31,341.19731999999993,11,8,SAN ISIDRO,LIMA,LIMA,12306259.212000001
20481787743,AGRO EXPORTACIONES PERU FOODS SAC,2345000.501,450.3091000000001,11,4,VICTOR LARCO HERRERA,TRUJILLO,LA LIBERTAD,12194002.605200002
20484002216,LIMONES PIURANOS SOCIEDAD ANONIMA CERRAD,2327033.66,1695.81889,11,10,PIURA,PIURA,PIURA,12100575.032
20389426891,AGRICOLA LOS MEDANOS S.A.,2324733.63,576.85084,11,4,SAN MARTIN DE PORRES,LIMA,LIMA,12088614.875999998
20505580291,CULTIVARES SAC,2323016.85,1416.4725999999998,9,6,SAN ISIDRO,LIMA,LIMA,12079687.62
20607450677,COOPERATIVA AGRARIA AROMAS DEL VALLE,2272795.34,332.55,9,6,JAEN,JAEN,CAJAMARCA,11818535.768
20603219211,CAFE SELVA NORTE S.A.C.,2236454.26,334.455,5,4,JAEN,JAEN,CAJAMARCA,11629562.151999999
20437547263,COOPERATIVA AGRARIA APROCASSI,2229349.004,340.63,9,7,SAN IGNACIO,SAN IGNACIO,CAJAMARCA,11592614.8208
20563207923,SELVACACAO SOCIEDAD ANONIMA CERRADA,2224406.005,346.38,6,3,JAEN,JAEN,CAJAMARCA,11566911.226
20603000961,TULIPAN NARANJA S.A.C.,2200698.231,2781.9504,10,3,SULLANA,SULLANA,PIURA,11443630.8012
20610249851,G & L FOODS S.A.C.,2193274.1,473.486,10,3,MAGDALENA VIEJA,LIMA,LIMA,11405025.32
20605873660,,2178226.5,360.524881,4,2,PICHANAQUI,CHANCHAMAYO,JUNIN,11326777.799999999
20486267934,COOPERATIVA AGRARIA CAFETALERA SOSTENIBL,2134060.9,341.55,7,4,PICHANAQUI,CHANCHAMAYO,JUNIN,11097116.68
20604024219,KULKAO S.A.,2118562.5,218.27157,9,7,RUPA-RUPA,LEONCIO PRADO,HUANUCO,11016525.0
20439837846,SAN EFISIO S.A.C.,2088358.1,364.56304,11,9,TRUJILLO,TRUJILLO,LA LIBERTAD,10859462.12
20518581237,CYNARA PERU S.A.C.,2071640.52,990.127355,9,3,IMPERIAL,CAÑETE,LIMA,10772530.704
20546512364,AGRICOLA GUILI SOCIEDAD ANONIMA CERRADA,2068240.32,1441.92,6,1,ICA,ICA,ICA,10754849.664
20613206419,,2059955.0,437.0,6,1,JAEN,JAEN,CAJAMARCA,10711766.0
20612337129,FAEX TRADING S.A.C.,2059856.0,628.55,6,1,SAN ISIDRO,LIMA,LIMA,10711251.200000001
20110804483,COMERCIO ALTERNATIVO DE PRODUCTOS NO TRA,2047164.0,186.2,7,6,VILLA EL SALVADOR,LIMA,LIMA,10645252.799999999
20611744391,PROSEMBRA SOCIEDAD ANONIMA CERRADA,2007603.04,294.81182,7,6,SAN ISIDRO,LIMA,LIMA,10439535.808
20542209951,ASOCIACION  VALLE  GRANDE,2003853.925,375.705,4,4,SORITOR,MOYOBAMBA,SAN MARTIN,10420040.41
20612426661,,1989799.0,368.886,5,2,PAUCARPATA,AREQUIPA,AREQUIPA,10346954.799999999
20454726121,AGRICOLA MIRANDA S.A.C.,1988944.96,4476.3715,10,7,MAGDALENA VIEJA,LIMA,LIMA,10342513.792
No Disponib,No Disponible - Ley  29733,1981693.55,3087.3685360000004,11,10,,,,10304806.46
20456174834,PROCESADORA AGROINDUSTRIAL LA JOYA S.A.C,1976791.84,80.546,7,2,YANAHUARA,AREQUIPA,AREQUIPA,10279317.568
20523273265,MIRANDA - LANGA AGRO EXPORT S.A.C - MIRA,1960615.28,698.78296,10,3,LURIN,LIMA,LIMA,10195199.456
20525353959,AGROFRUTOS TRADING S.A.,1959213.68,549.243449,8,4,TAMBO GRANDE,PIURA,PIURA,10187911.136
20571593751,GRUPO COMERCIAL CAMPO VERDE S.A.C.,1956575.6,1595.318,9,6,SAN MARTIN DE PORRES,LIMA,LIMA,10174193.12
20542026449,HUARAL FRUIT EXPORT S.A.C.,1946347.43,1240.528,11,9,HUARAL,HUARAL,LIMA,10121006.636
20605016848,FRESH VEGGIES S.A.C.,1935380.38,796.2535700000001,10,1,SAN ISIDRO,LIMA,LIMA,10063977.976
20494397685,CORPORACION AGROEXPORTICA S.A.C.,1924153.72,404.5032,11,7,LOS AQUIJES,ICA,ICA,10005599.344
20480325088,FRUTOS TONGORRAPE SOCIEDAD ANONIMA,1907491.67,707.023,5,9,MOTUPE,LAMBAYEQUE,LAMBAYEQUE,9918956.683999998
20602187307,AGROALTO S.A.C.,1907408.5,1744.024,9,6,MAGDALENA DEL MAR,LIMA,LIMA,9918524.200000001
20601909317,MARAND COMPANY S.A.C.,1907145.13,1165.056,2,5,MIRAFLORES,LIMA,LIMA,9917154.675999999
20608488422,EMPRESA DE MULTISERVICIOS CHIRINOS SOCIE,1896086.404,294.285,6,7,CHIRINOS,SAN IGNACIO,CAJAMARCA,9859649.3008
20566127181,QORI FOODS S.A.C.,1876853.939,562.230746,11,9,SAN ISIDRO,LIMA,LIMA,9759640.4828
20613348078,,1875347.19,965.714,7,2,SANTA MARIA,HUAURA,LIMA,9751805.387999998
20556859591,AGROFINO FOODS S.A.C.,1832150.59,213.16343000000003,7,13,SAN ISIDRO,LIMA,LIMA,9527183.068
20546597416,AGRILOR S.A.C.,1795500.0,5103.0,6,1,MIRAFLORES,LIMA,LIMA,9336600.0
20530336281,COOPERATIVA AGRARIA AGROEXPORTADORA DEL,1784220.0,2119.0018420000006,10,4,SULLANA,SULLANA,PIURA,9277944.0
20542215501,COOPERATIVA AGRARIA CAFETALERA ALTO MAYO,1744716.859,252.7805,5,3,MOYOBAMBA,MOYOBAMBA,SAN MARTIN,9072527.6668
20609310252,PURA BERRIES S.A.C.,1744188.062,234.444744,7,6,MAGDALENA DEL MAR,LIMA,LIMA,9069777.9224
20207845044,FRUTOS Y ESPECIAS S.A.C.,1737719.5,876.7,6,3,LA VICTORIA,LIMA,LIMA,9036141.4
20607892955,FRUTOS TROPICALES PERU EXPORT SOCIEDAD A,1730586.14,789.34281,11,7,PIURA,PIURA,PIURA,8999047.928
20601578566,DOMEL PRODUCE S.A.C.,1723316.33,676.626,10,5,CHICLAYO,CHICLAYO,LAMBAYEQUE,8961244.916
20612457167,AGRONEGOCIOSL&VEIRL,1713641.63,1170.05,10,2,SULLANA,SULLANA,PIURA,8910936.476
20554251677,AGROINPER FOODS S.A.C.,1708599.0,382.978165,10,2,SAN ISIDRO,LIMA,LIMA,8884714.799999999
20186370571,IMPORTADORA Y EXPORTADORA DOÑA ISABEL S.,1678585.931,393.84574,11,6,PUENTE PIEDRA,LIMA,LIMA,8728646.8412
20613991515,AGROINCA HERITAGE S.A.C.,1670657.24,300.60475,7,1,SAN ISIDRO,LIMA,LIMA,8687417.648
20606967731,INKAPACKING S.A.C.,1667741.8,905.86,8,1,CASTILLA,PIURA,PIURA,8672257.36
20614037092,,1658316.35,354.84,10,3,SUBTANJALLA,ICA,ICA,8623245.02
20601199557,MEBOL GF S.A.C.,1649051.31,615.8196899999999,9,7,CHANCAY,HUARAL,LIMA,8575066.811999999
20601228514,PULPAS Y PROCESADOS DEL AGRO SOCIEDAD AN,1640614.17,593.7885640000001,8,5,SULLANA,SULLANA,PIURA,8531193.683999998
20513328495,AGRONEGOCIOS LA GRAMA S.A.C.,1625628.724,616.9429999999999,11,5,LINCE,LIMA,LIMA,8453269.364799999
20600529481,HFE BERRIES PERU S.A.C.,1615568.42,210.22585,5,3,CHICLAYO,CHICLAYO,LAMBAYEQUE,8400955.784
20530866590,AGROPECUARIA PAMAJOSA S.A.,1611191.28,1189.485,9,6,MIRAFLORES,LIMA,LIMA,8378194.6559999995
20610818499,,1609325.6,244.468,6,3,ATE,LIMA,LIMA,8368493.12
20532520950,FUNDO LA NORIA SOCIEDAD ANONIMA CERRADA,1607916.891,770.339,9,4,TACNA,TACNA,TACNA,8361167.833200001
20293583626,MEBOL SAC,1607469.63,629.5217260000001,9,6,SANTIAGO DE SURCO,LIMA,LIMA,8358842.075999999
20606787091,,1601702.76,1030.392,10,3,CHACLACAYO,LIMA,LIMA,8328854.352000001
20606396628,BERRYCO S.A.C.,1598491.8,314.38458999999995,10,7,SAN ISIDRO,LIMA,LIMA,8312157.359999999
20511375666,UNION DE NEGOCIOS CORPORATIVOS SOCIEDAD,1581422.43,533.3297299999999,8,7,LA MOLINA,LIMA,LIMA,8223396.635999999
20543733769,AGROINDUSTRIAS JAS EMPRESA INDIVIDUAL DE,1564331.84,678.50047,9,1,LOS OLIVOS,LIMA,LIMA,8134525.568
20554348671,AGROINDUSTRIAS CHECCOBAMBA S.A.C. - CHEC,1559941.77,758.028,10,2,LIMA,LIMA,LIMA,8111697.204
20608552236,GAP BERRIES S.A.C.,1558804.56,196.527,5,5,TRUJILLO,TRUJILLO,LA LIBERTAD,8105783.712
20611474106,GRUPO TAVARI S.A.C.,1546948.99,518.0105,10,7,VICTOR LARCO HERRERA,TRUJILLO,LA LIBERTAD,8044134.748000001
20613031058,CULTIVEMOS S.A.C.,1540318.381,993.7816,10,7,LIMA,LIMA,LIMA,8009655.5812
20526765096,LA NUEZ S.R.L.,1534227.06,157.52488,7,7,MAGDALENA DEL MAR,LIMA,LIMA,7977980.712
20498655468,FUNDO AMERICA SAC.,1530026.22,564.5136,7,3,AREQUIPA,AREQUIPA,AREQUIPA,7956136.3440000005
20546128424,DSM MARINE LIPIDS PERU S.A.C.,1520649.1,340.512,5,1,LURIN,LIMA,LIMA,7907375.32
20600185081,PROFRUTOS PERU E.I.R.L.,1517817.11,674.301,9,2,LA MOLINA,LIMA,LIMA,7892648.972000001
20611604280,,1516986.66,231.8,4,3,PERENE,CHANCHAMAYO,JUNIN,7888330.632
20609199335,LA ALTEÑA PERU S.A.C.,1476636.91,946.656,8,1,SANTIAGO DE SURCO,LIMA,LIMA,7678511.932
20610316108,ASOCIACION DE PRODUCTORES TSINANI DE LA,1471252.39,1171.184,11,3,PICHANAQUI,CHANCHAMAYO,JUNIN,7650512.428
20170142773,COOPERATIVA AGRARIA CAFETALERA BAGUA GRA,1470362.53,307.7,6,3,BAGUA GRANDE,UTCUBAMBA,AMAZONAS,7645885.1559999995
20602371931,AGRICOLA LOS BUENOS MUCHACHOS DE PISCO S,1464764.304,428.376,3,4,SAN ISIDRO,LIMA,LIMA,7616774.3808
20603734255,COOPERATIVA AGROINDUSTRIAL  MISHAGRO,1441939.72,256.725,6,3,PICHANAQUI,CHANCHAMAYO,JUNIN,7498086.544000001
20615819337,,1438650.7,317.832,4,4,MIRAFLORES,AREQUIPA,AREQUIPA,7480983.640000001
20610089136,ARA FOODS INDUSTRY S.A.C.,1435218.52,483.86801,11,6,JESUS MARIA,LIMA,LIMA,7463136.3040000005
20479548600,COOPERATIVA AGRARIA Y DE SERVICIOS UNION,1435046.56,219.755,4,5,SAN IGNACIO,SAN IGNACIO,CAJAMARCA,7462242.112000001
20444479753,COOPERATIVA AGRARIA CAFETALERA ACPC PICH,1419712.746,239.654974,5,4,PICHANAQUI,CHANCHAMAYO,JUNIN,7382506.279200001
20613418181,,1402518.7,942.29157,11,6,SANTA ANITA,LIMA,LIMA,7293097.24
20602384323,COMERCIALIZADORA VERDE DE ALIMENTOS SOCI,1392116.15,304.9,10,13,TACNA,TACNA,TACNA,7239003.9799999995
20525955096,'JUMAR PERU S.A.C.',1391462.601,1686.288,3,5,PIURA,PIURA,PIURA,7235605.525200001
20611375043,FRUTAS MITPAL S.A.C.,1358295.23,768.16,8,5,CARABAYLLO,LIMA,LIMA,7063135.1959999995
20440256474,EXPORT IMPORT CANDRES S.A.C.,1357920.0,957.0,4,1,CASTILLA,PIURA,PIURA,7061184.0
20604580294,AMARA FOODS S.A.C.,1344207.58,534.3051,9,5,CHORRILLOS,LIMA,LIMA,6989879.416
20538955907,COMPAÑIA ADMINISTRADORA Y INVERSORA PACI,1341209.12,213.85,5,2,JAEN,JAEN,CAJAMARCA,6974287.424000001
20525545866,COOPERATIVA AGRARIA APBOSMAM,1337813.4,1671.7482000000002,11,3,MARCAVELICA,SULLANA,PIURA,6956629.68
20325346435,SOCIEDAD AGRICOLA DON LUIS S.A.,1295896.21,536.0028000000001,6,6,MAGDALENA DEL MAR,LIMA,LIMA,6738660.292
20602360939,JBF CARGO S.A.C.,1293822.64,264.08,4,1,LINCE,LIMA,LIMA,6727877.728
20565586247,GIDDINGS BERRIES PERU S.A.C.,1286342.47,625.94296,10,2,SAN ISIDRO,LIMA,LIMA,6688980.8440000005
20610491104,,1283944.75,1299.9808,11,2,SAN MARTIN DE PORRES,LIMA,LIMA,6676512.7
20600546806,WAMBRA CORP S.A.C.,1283191.2,963.462,11,7,MIRAFLORES,LIMA,LIMA,6672594.24
20614146525,WE FRUIT S.A.C.,1268226.04,915.266,10,4,PIURA,PIURA,PIURA,6594775.408000001
20607057088,AGRONEGOCIOS SAN MIGUEL ARCANGEL SOCIEDA,1256508.0,1403.2335999999996,11,2,CHULUCANAS,MORROPON,PIURA,6533841.600000001
20613718096,FRU-VEG FARMS S.A.C.,1254307.2,302.7968,3,1,VICTOR LARCO HERRERA,TRUJILLO,LA LIBERTAD,6522397.44
20614030616,AGROEXPORTACIONES BRIVIASHAN E.I.R.L.,1247641.25,251.27,9,2,PAIJAN,ASCOPE,LA LIBERTAD,6487734.5
20600224540,ASOCIACION DE PRODUCTORES CAFETALEROS DE,1243786.51,189.75,6,2,LONYA GRANDE,UTCUBAMBA,AMAZONAS,6467689.852
20488018206,COFFEE GREEN S.R.L.,1239122.65,186.18,3,3,JAEN,JAEN,CAJAMARCA,6443437.779999999
20601116431,ELISUR ORGANIC S.A.C.,1232139.67,634.508,10,7,LIMA,LIMA,LIMA,6407126.283999999
20614056208,GREEN LAND PERU EXPORTS S.A.C.,1216295.49,129.9,9,4,LOS OLIVOS,LIMA,LIMA,6324736.548
20604598339,AMAD & CIA S.A.C.,1208617.17,165.3955,7,5,LA BANDA DE SHILCAYO,SAN MARTIN,SAN MARTIN,6284809.283999999
20612693804,ALLPA FARMS PERU S.A.C.,1186595.33,165.5155,11,7,MIRAFLORES,LIMA,LIMA,6170295.716000001
20607519391,ARENUVA S.A.C,1167176.42,235.2966,9,5,SAN ISIDRO,LIMA,LIMA,6069317.384
20601416761,AGROINDUSTRIAS RICOFRESH E.I.R.L.,1162790.74,874.388,10,5,MAGDALENA VIEJA,LIMA,LIMA,6046511.847999999
20480385579,COOPERATIVA DE SERVICIOS MULTIPLES SOL&C,1149414.42,192.51,4,4,JAEN,JAEN,CAJAMARCA,5976954.984
20519791413,EXPORTACIONES MIRSA EMPRESA INDIVIDUAL D,1138686.3,374.31180000000006,8,8,SAN MIGUEL,LIMA,LIMA,5921168.76
20555331640,AGROPIURA S.A.C.,1130182.65,1434.696,10,6,BARRANCO,LIMA,LIMA,5876949.779999999
20615023770,,1129435.0,299.15,6,1,JAEN,JAEN,CAJAMARCA,5873062.0
20608014765,QAARAY TRADE GROUP S.A.C.,1129271.691,406.678831,11,2,SANTIAGO DE SURCO,LIMA,LIMA,5872212.793200001
20606258535,AGROEXPORTACIONES ANDINA E.I.R.L.,1127413.46,2483.894,11,2,MONSEFU,CHICLAYO,LAMBAYEQUE,5862549.992
20606590734,GAIA FRUITS S.A.C.,1125882.02,739.926,8,4,LA PERLA,CALLAO,CALLAO,5854586.504000001
20608711288,SUMAQ FRUITS PERU S.A.C.,1123290.6,711.092,9,8,MAGDALENA VIEJA,LIMA,LIMA,5841111.120000001
20604409811,COOPERATIVA AGRARIA DE USUARIOS RIO Y VA,1120176.0,1384.4448,8,4,SULLANA,SULLANA,PIURA,5824915.2
20129529530,COOP AGRARIA CAFETALERA SATIPO LTDA,1117041.85,205.87,7,3,SATIPO,SATIPO,JUNIN,5808617.620000001
20610390341,REITER PERUVIAN BERRY S.A.,1113795.1,179.88335999999998,6,3,SAN BORJA,LIMA,LIMA,5791734.5200000005
20605822976,NEGOCIOS LDL & EL TREBOL E.I.R.L.,1106098.0,1799.314,9,1,ZARUMILLA,ZARUMILLA,TUMBES,5751709.600000001
20610822356,FRUTICOLA SELVA S.A.C.,1104976.617,779.7508,11,4,JESUS MARIA,LIMA,LIMA,5745878.408400001
20602763642,GLM FOODS S.A.C.,1101600.0,648.0,10,2,LURIN,LIMA,LIMA,5728320.0
20603264372,"COOPERATIVA AGRARIA ""QORIQAO"" LTDA. - CO",1100713.09,250.8217,2,1,SAPOSOA,HUALLAGA,SAN MARTIN,5723708.068
20602932631,EXPORTADORA VILLA ECOLOGICA S.A.C.,1093527.97,151.8,5,2,PANGOA,SATIPO,JUNIN,5686345.443999999
20609759381,COOPERATIVA AGRARIA CAFETALERA VALLE VER,1089580.001,424.75,4,4,MOYOBAMBA,MOYOBAMBA,SAN MARTIN,5665816.0052
20608569236,NATURAL SOURCE PERU S.A.C.,1088642.89,602.2862560000001,10,4,SAN BORJA,LIMA,LIMA,5660943.027999999
20556581372,AGROEXPORTADORA VIRGEN DEL CARMEN S.A.C.,1086751.39,2792.436,6,3,SAN ISIDRO,LIMA,LIMA,5651107.228
20324737171,CAMPOS DEL SUR S.A.,1083904.883,430.2545,6,2,ICA,ICA,ICA,5636305.3916
20602655599,ORGANIC AROMA COCOA PERU S.A.C. - AROMAC,1080664.03,300.576,3,2,PUENTE PIEDRA,LIMA,LIMA,5619452.956
20613692305,BLUEPACIFICOILSINTERNATIONALISAC,1077068.7,516.216,8,4,MIRAFLORES,LIMA,LIMA,5600757.24
20555282339,CONSORCIO DEL VALLE S.A.C,1060401.109,222.51492,6,6,SAN BORJA,LIMA,LIMA,5514085.7668
20603817002,RAINFOREST PERU BRANDS S.A.C.,1059727.816,158.55,6,2,SAN BORJA,LIMA,LIMA,5510584.643200001
20610666010,HEALTHY FOOD AND J & M E.I.R.L.,1058400.0,504.0,4,1,NUEVO CHIMBOTE,SANTA,ANCASH,5503680.0
20614540631,ALGAS WORLD TRADE E.I.R.L.,1051090.5,1321.49,6,1,MIRAFLORES,LIMA,LIMA,5465670.600000001
20603859503,,1049787.28,200.995,6,3,PICHANAQUI,CHANCHAMAYO,JUNIN,5458893.856000001
20504107494,DEL ANDE ALIMENTOS S.A.C.,1043009.64,488.413889,8,8,SAN MIGUEL,LIMA,LIMA,5423650.1280000005
20605299203,ASOCIACION DE PRODUCTORES AGROPECUARIOS,1042297.087,157.19,4,3,JAEN,JAEN,CAJAMARCA,5419944.8524
20479735892,ALPES CHICLAYO SAC,1038315.65,669.2934,5,7,SAN MARTIN DE PORRES,LIMA,LIMA,5399241.38
20612798851,BRANCHOUT FOOD - SUCURSAL PERU,1036386.0,63.5685,8,1,PISCO,PISCO,ICA,5389207.2
20611376406,MISKIYAKUAGROINDUSTRIALSAC,1035138.45,756.496,10,4,PICHANAQUI,CHANCHAMAYO,JUNIN,5382719.94
20603417021,,1028282.0,1312.6103999999998,8,1,OLMOS,LAMBAYEQUE,LAMBAYEQUE,5347066.399999999
20135240681,COOPERATIVA AGRARIA CAFETALERA PANGOA LT,1020337.35,164.625,4,3,PANGOA,SATIPO,JUNIN,5305754.22
20502072006,AGROINDUSTRIA CAMPO VERDE S.A.C.,1008676.93,389.9408,6,6,MAGDALENA DEL MAR,LIMA,LIMA,5245120.036
20100021847,EXPORTADORA EL SOL S.A.C.,1004494.8,114.808,5,3,LIMA,LIMA,LIMA,5223372.960000001
20615097625,,1002855.0,280.44,6,2,AREQUIPA,AREQUIPA,AREQUIPA,5214846.0
20605808078,TOTAL FRUIT PERU S.A.C.,993055.429,620.4428,6,4,SAN ISIDRO,LIMA,LIMA,5163888.2308
20604790949,MOCHE GROWERS S.A.C.,988323.789,147.87062,11,5,SAN BORJA,LIMA,LIMA,5139283.7028
20601057353,ASOCIACION DE PRODUCTORES AGROPECUARIOS,986274.78,139.05,3,3,JAEN,JAEN,CAJAMARCA,5128628.856000001
20612839221,,980191.5,554.268,9,2,LA MOLINA,LIMA,LIMA,5096995.8
20604806446,ASOCIACION DE CAFICULTORES PALMAS DEL PA,976868.203,187.908,4,3,JUANJUI,MARISCAL CACERES,SAN MARTIN,5079714.655599999
20607258504,PADÚ S.A.C.,971751.81,325.241,11,4,SANTIAGO DE SURCO,LIMA,LIMA,5053109.4120000005
20601827591,ASOCIACIÓN DE PRODUCTORES AGROPECUARIOS,964838.54,191.13,7,4,JAEN,JAEN,CAJAMARCA,5017160.408000001
20492699781,AGROPECUARIA SAN IGNACIO DE LOYOLA S.A.C,963821.93,879.914,9,4,SAN ISIDRO,LIMA,LIMA,5011874.036
20571356202,AGRO INDUSTRIAL G & P S.A.C.,945831.62,799.68,6,2,SANTIAGO DE SURCO,LIMA,LIMA,4918324.424
20603055366,GAPEC EMPRESA INDIVIDUAL DE RESPONSABILI,944191.847,223.41,9,5,CORONEL GREGORIO ALBARRACIN LANCHIPA,TACNA,TACNA,4909797.6044
20612199974,,941215.69,803.6,9,2,BELLAVISTA,CALLAO,CALLAO,4894321.5879999995
20508257954,ALPA SWEET EIRL,938659.24,2419.5,6,3,SANTIAGO DE SURCO,LIMA,LIMA,4881028.048
20117753221,MONHA SERVICE S.A.C.,931172.81,428.003,7,4,ATE,LIMA,LIMA,4842098.612
20393047594,FRUTO DE ORO S.A.C.,925382.9,670.04,8,2,INDEPENDENCIA,LIMA,LIMA,4811991.08
20132515680,ICH CORP S.A.,921741.542,277.498,9,5,VILLA EL SALVADOR,LIMA,LIMA,4793056.0184
20607105929,COOPERATIVA AGRARIA DE SERVICIOS MULTIPL,915758.0,1139.9832,9,2,CHEPEN,CHEPEN,LA LIBERTAD,4761941.600000001
20525241727,PROCESADORA MEJIA SOCIEDAD ANONIMA CERRA,908163.18,675.954206,4,2,SULLANA,SULLANA,PIURA,4722448.536
20614228505,,908014.24,399.804,6,2,CASTILLA,PIURA,PIURA,4721674.048
