cod_se,ubigeo,dep,prov,dist,sector,region_nat,lat,lon,alt_m,piso,ha_agricola,s_sam_usd,s_clientes_sam
8040603,080406,CUSCO,CALCA,SAN SALVADOR,COSCO AYLLU,SIERRA,-13.507439114999954,-71.78852267399998,3924.335622969462,suni,1433.2137918325036,107827.31958910212,50.94575997370018
8040701,080407,CUSCO,CALCA,TARAY,KCALLARAYAN,SIERRA,-13.449443981999934,-71.90166269599996,3808.8124414138465,suni,334.5801916850445,25172.01931951724,11.893160835234928
8040702,080407,CUSCO,CALCA,TARAY,TARAY,SIERRA,-13.42705751099993,-71.87100328199995,3052.9019696950777,quechua,187.7487465042888,14125.20881890675,6.673814213398539
8040703,080407,CUSCO,CALCA,TARAY,HUANCALLE,SIERRA,-13.471397138999976,-71.87222623699995,4121.687053163404,puna,445.4743218884391,33515.098967605336,15.835061040235638
8040801,080408,CUSCO,CALCA,YANATILE,QUEBRADA COLCA - CHANCMAYO,SELVA ALTA,-12.841053368999953,-72.23732619999998,2710.154337786924,ceja de selva,607.045255412512,45670.829525524656,21.5783451510587
8040802,080408,CUSCO,CALCA,YANATILE,YACCO YAVERO,SELVA ALTA,-12.770673789999933,-72.03226199999995,3268.8424055019555,ceja de selva,487.5462056716868,36680.36187831976,17.3305700180848
8050101,080501,CUSCO,CANAS,YANAOCA,YANAOCA,SIERRA,-14.224679905999947,-71.46894456099994,4150.916126914502,puna,2267.630938931046,170604.39088408466,80.60638418501816
8050102,080501,CUSCO,CANAS,YANAOCA,CHICNAYHUA,SIERRA,-14.26503157199994,-71.41857686999998,4022.5826951049635,puna,2451.790182397947,184459.5447444192,87.15260406377539
8050103,080501,CUSCO,CANAS,YANAOCA,HAMPATURA,SIERRA,-14.316695610999943,-71.47573089799994,3941.5967920995977,suni,1254.961610331687,94416.58139241762,44.60951557996054
8050201,080502,CUSCO,CANAS,CHECCA,CCOLLANA,SIERRA,-14.488524369999936,-71.41526450999999,3957.617531403125,suni,1098.767630461772,82665.3839916495,39.05736344945716
8050202,080502,CUSCO,CANAS,CHECCA,CHIMPATOCTO,SIERRA,-14.494368504999954,-71.53408607599994,4055.52880511004,puna,632.1766442704649,47561.58044736701,22.47167851964564
8050301,080503,CUSCO,CANAS,KUNTURKANKI,KANA HANANSAYA,SIERRA,-14.525156977999927,-71.26510429399997,4289.72077524867,puna,856.9753199324116,64474.22724294044,30.46248870996346
8050302,080503,CUSCO,CANAS,KUNTURKANKI,CEBADUYO,SIERRA,-14.586919488999968,-71.33640774799994,4012.022412659114,puna,343.3841279939163,25834.38027322048,12.206110116473733
8050401,080504,CUSCO,CANAS,LANGUI,CHANCARANI,SIERRA,-14.364066590999926,-71.35004637599997,4030.7199316526007,puna,3054.66823330336,229816.856150916,108.58281960445088
8050402,080504,CUSCO,CANAS,LANGUI,ÑAHUICHAPI,SIERRA,-14.398899160999974,-71.27681017699996,4501.684759668309,puna,1311.615053420173,98678.8826265653,46.62334821938785
8050501,080505,CUSCO,CANAS,LAYO,HANOCCA,SIERRA,-14.48671457599994,-71.10329234899996,4328.566842200203,puna,3299.2400641705963,248217.12910370048,117.27649661390768
8050502,080505,CUSCO,CANAS,LAYO,URINSAYA,SIERRA,-14.566421772999943,-71.09779057099996,4162.709651840234,puna,4566.051276603201,343525.21101057075,162.3072242892705
8050601,080506,CUSCO,CANAS,PAMPAMARCA,CHOSECANI,SIERRA,-14.11807221199996,-71.43915789899995,3674.478672455083,suni,355.8403066721468,26771.51635637191,12.648883897152515
8050602,080506,CUSCO,CANAS,PAMPAMARCA,PAMPAMARCA,SIERRA,-14.153456080999945,-71.45019291299997,3955.8296284587163,suni,430.41404015802925,32382.044136217974,15.299720463312536
8050701,080507,CUSCO,CANAS,QUEHUE,HUINCHIRI,SIERRA,-14.36468586899997,-71.52466317799997,3935.5631860578687,suni,548.8171849250203,41290.061770363885,19.50853999031257
8050702,080507,CUSCO,CANAS,QUEHUE,COLLANA,SIERRA,-14.367232895999962,-71.43534020799996,4081.205864938591,puna,1081.4003883040934,81358.76582959361,38.4400184619805
8050801,080508,CUSCO,CANAS,TUPAC AMARU,TUPAC AMARU I,SIERRA,-14.142672944999958,-71.54948871999994,3837.002611154312,suni,1467.8008446144026,110429.46395528948,52.17520927098287
8050802,080508,CUSCO,CANAS,TUPAC AMARU,TUNGASUCA,SIERRA,-14.163414813999964,-71.48747855399995,3979.6231876998427,suni,1362.4735725140615,102505.20485665872,48.43119148822928
8060101,080601,CUSCO,CANCHIS,SICUANI,QUEHUAR,SIERRA,-14.21038815199995,-71.27607812299993,3607.363100780429,suni,2021.068532020492,152054.35766495863,71.84194912823433
8060102,080601,CUSCO,CANCHIS,SICUANI,PAMPA ANZA,SIERRA,-14.20034203299997,-71.19514743799994,4281.4229135873475,puna,1135.526009453387,85430.88729736247,40.36399583312597
8060103,080601,CUSCO,CANCHIS,SICUANI,CONDORSENCA,SIERRA,-14.240769047999947,-70.98226997799998,4445.759683237916,puna,0.5023575065725845,37.794684727341085,0.0178570601934483
8060104,080601,CUSCO,CANCHIS,SICUANI,PATACALASAYA,SIERRA,-14.27186455499998,-71.12162374799993,4243.108354462305,puna,342.36051592448587,25757.369190592945,12.169724271533804
8060105,080601,CUSCO,CANCHIS,SICUANI,TRAPICHE,SIERRA,-14.291106781999927,-71.18347584499998,3820.923791650762,suni,932.818951956107,70180.29537849812,33.15846574746631
8060106,080601,CUSCO,CANCHIS,SICUANI,HERCCA,SIERRA,-14.280911083999968,-71.27206134699998,3638.49178921986,suni,1827.9730184698128,137526.88676738285,64.97807596331509
8060201,080602,CUSCO,CANCHIS,CHECACUPE,CANGALLI,SIERRA,-13.968761585999973,-71.46329055199993,4218.033654457121,puna,638.3709369717677,48027.60581115996,22.69186405718776
8060202,080602,CUSCO,CANCHIS,CHECACUPE,CHECACUPE,SIERRA,-14.031656899999971,-71.43610718799994,3896.176809159099,suni,1156.0228228903588,86972.95761905587,41.09258618268613
8060203,080602,CUSCO,CANCHIS,CHECACUPE,PALCOYO,SIERRA,-14.054483210999932,-71.24208726399996,4492.311443637941,puna,24.759692901672217,1862.7865114408855,0.8801208715541987
8060204,080602,CUSCO,CANCHIS,CHECACUPE,LLUTUYO,SIERRA,-14.03046134999994,-70.96541371899997,4615.420599401766,puna,15.015574502946826,1129.6912993511298,0.5337513906534768
8060301,080603,CUSCO,CANCHIS,COMBAPATA,CHIARA,SIERRA,-14.06111948299997,-71.39081168299998,4284.450476609128,puna,861.2896968745089,64798.8178267141,30.615849787969218
8060302,080603,CUSCO,CANCHIS,COMBAPATA,CULLCUIRI,SIERRA,-14.099600017999933,-71.30396882699995,4263.124054635655,puna,242.5694049063559,18249.62116219483,8.622497738820767
8060303,080603,CUSCO,CANCHIS,COMBAPATA,TUCSA,SIERRA,-14.106152208999958,-71.24286762599996,4209.517901765816,puna,0.0,0.0,0.0
8060304,080603,CUSCO,CANCHIS,COMBAPATA,COMBAPATA,SIERRA,-14.099816869999929,-71.38342141499999,3906.427911976467,suni,615.3293767000937,46294.08238471521,21.8728168182414
8060401,080604,CUSCO,CANCHIS,MARANGANI,HUISCACHANI,SIERRA,-14.345215450999945,-71.11717453099999,4358.89597829232,puna,695.8857394425107,52354.711105888855,24.73631502347576
8060402,080604,CUSCO,CANCHIS,MARANGANI,TAÑIHUA,SIERRA,-14.362214792999964,-71.01696982499993,5079.527834314181,puna,380.13717676109934,28599.482561432374,13.512553029223367
8060403,080604,CUSCO,CANCHIS,MARANGANI,QUISINI,SIERRA,-14.421714522999936,-71.09451629699998,4126.484097400967,puna,1118.8121282471386,84173.42450941644,39.76987555252657
8060404,080604,CUSCO,CANCHIS,MARANGANI,CHECTUYOC,SIERRA,-14.384670850999951,-71.20121707699997,4156.995346777217,puna,1604.2686594710894,120696.57048889592,57.026164920059294
8060501,080605,CUSCO,CANCHIS,PITUMARCA,ILAVE,SIERRA,-13.936098087999936,-71.33014864699999,4700.390717274888,puna,298.31493533846725,22443.61591707489,10.604057244586985
8060502,080605,CUSCO,CANCHIS,PITUMARCA,CHILLCA,SIERRA,-13.89188973299997,-71.20040845699998,4918.4972271906045,puna,116.52777675854314,8766.925002504724,4.142156724168235
8060503,080605,CUSCO,CANCHIS,PITUMARCA,PHINAYA,SIERRA,-13.840769867999938,-71.04093369899994,4868.872149001785,puna,0.0,0.0,0.0
8060504,080605,CUSCO,CANCHIS,PITUMARCA,PITUMARCA,SIERRA,-13.99115162499993,-71.33089750299996,4600.746884028988,puna,475.2599746787784,35756.01174760829,16.89383728587614
8060601,080606,CUSCO,CANCHIS,SAN PABLO,SONGOÑA,SIERRA,-14.211308148999931,-71.31917481699998,3486.0298895275178,quechua,1429.7697944981803,107568.2116993034,50.823337860164585
8060602,080606,CUSCO,CANCHIS,SAN PABLO,SANTA BARBARA,SIERRA,-14.151555196999936,-71.21907856199994,4537.427698061841,puna,14.239369905602574,1071.2938281145773,0.5061600198948815
8060603,080606,CUSCO,CANCHIS,SAN PABLO,QUELLHUACCOTO,SIERRA,-14.145451624999964,-71.02840743099995,4490.913167381306,puna,311.5175176139371,23436.90740403323,11.073363074235129
8060604,080606,CUSCO,CANCHIS,SAN PABLO,CHARA,SIERRA,-14.25345282099994,-71.31802752799996,3879.5937310180143,suni,351.6489662315485,26456.18237914492,12.499896338372633
8060605,080606,CUSCO,CANCHIS,SAN PABLO,HUAYLLANI PACPACA,SIERRA,-14.25500655199994,-71.34957616499997,3948.632594274655,suni,375.521566400471,28252.22879071761,13.348484152057429
8060701,080607,CUSCO,CANCHIS,SAN PEDRO,RAQCHI,SIERRA,-14.191851583999949,-71.35804283399995,3478.0874407852743,quechua,595.8152045102502,44825.94072069965,21.179155943545176
8060702,080607,CUSCO,CANCHIS,SAN PEDRO,SAN PEDRO,SIERRA,-14.157907855999952,-71.32486159199993,3725.3486997273044,suni,1018.0263824932092,76590.84549757211,36.18729321818762
8060801,080608,CUSCO,CANCHIS,TINTA,TINTA,SIERRA,-14.16227649299998,-71.41580636099997,3822.708802956427,suni,1045.893105259284,78687.38827348035,37.17785818301321
8060802,080608,CUSCO,CANCHIS,TINTA,MACHACMARCA,SIERRA,-14.137042763999943,-71.37907430599995,3732.3901396407527,suni,926.7552157004982,69724.09238152475,32.94292103698241
8060803,080608,CUSCO,CANCHIS,TINTA,QUEROMARCA,SIERRA,-14.19558518499997,-71.38338554999996,3558.007674447211,suni,710.5706578621541,53459.52561479069,25.25831274168356
8070101,080701,CUSCO,CHUMBIVILCAS,SANTO TOMAS,SANTO TOMAS,SIERRA,-14.46362088199993,-72.07427601999996,3737.9203310367375,suni,131.6637082521742,9905.671316378632,4.680186386767947
8070102,080701,CUSCO,CHUMBIVILCAS,SANTO TOMAS,ALHUACCHUYO,SIERRA,-14.67639414699994,-72.14925204199994,4336.189903081019,puna,311.71168644458214,23451.515625552947,11.080265100085557
8070103,080701,CUSCO,CHUMBIVILCAS,SANTO TOMAS,HUAMANRIPAC CHAUCHO,SIERRA,-14.797696679999945,-72.07698010599995,4483.43314023293,puna,114.40664263843072,8607.342246628314,4.066757791803019
8070104,080701,CUSCO,CHUMBIVILCAS,SANTO TOMAS,MELLOTOTORA,SIERRA,-14.408324858999949,-72.07131827499995,3556.1716636903566,suni,935.3732735479977,70372.46883663237,33.24926298613209
8070105,080701,CUSCO,CHUMBIVILCAS,SANTO TOMAS,CCOYO,SIERRA,-14.469565725999928,-72.13309538399994,3931.5594218617607,suni,622.9432757889834,46866.91131997628,22.14346441991609
8070106,080701,CUSCO,CHUMBIVILCAS,SANTO TOMAS,MOSCJO,SIERRA,-14.522336278999944,-72.16221240199997,3926.6631990548567,suni,0.0,0.0,0.0
8070107,080701,CUSCO,CHUMBIVILCAS,SANTO TOMAS,YAVINA,SIERRA,-14.66278835299994,-72.33806906799998,4677.199287433058,puna,166.6725815407878,12539.55119533174,5.9246299343219695
8070108,080701,CUSCO,CHUMBIVILCAS,SANTO TOMAS,ORCCOMA,SIERRA,-14.52722793399994,-72.06414211399994,4044.9902608929406,puna,34.66250047908187,2607.820646308828,1.2321312002152085
8070109,080701,CUSCO,CHUMBIVILCAS,SANTO TOMAS,CONGUNYA,SIERRA,-14.583398474999967,-72.00717859199995,4189.174289682884,puna,149.30902704756443,11233.210473373078,5.30741603047656
8070110,080701,CUSCO,CHUMBIVILCAS,SANTO TOMAS,ANCHAYAQUE,SIERRA,-14.627596541999935,-72.06255590899997,4060.4668546309704,puna,728.3924165979055,54800.33916667725,25.89181421092346
8070111,080701,CUSCO,CHUMBIVILCAS,SANTO TOMAS,CRUCE CALVARIO,SIERRA,-14.687151364999975,-72.06771040399997,4220.548753573086,puna,773.4421657995717,58189.64070163252,27.49317593572865
8070112,080701,CUSCO,CHUMBIVILCAS,SANTO TOMAS,ANTUYO CONDES,SIERRA,-14.69903709999994,-71.92284244799998,4554.644290135185,puna,232.03403237249708,17456.996232353653,8.248001928494228
8070201,080702,CUSCO,CHUMBIVILCAS,CAPACMARCA,CCAPACMARCA,SIERRA,-14.017220502999976,-72.00353008499997,3748.798565771766,suni,1831.2345574881413,137772.2674719824,65.09401231902108
8070202,080702,CUSCO,CHUMBIVILCAS,CAPACMARCA,CANCAHUANI,SIERRA,-14.082882551999944,-72.04361288999996,3354.471756084662,quechua,546.0766287430225,41083.87702041787,19.41112276042115
8070203,080702,CUSCO,CHUMBIVILCAS,CAPACMARCA,TAHUAY,SIERRA,-13.967402970999956,-72.01693796199999,3651.509628317736,suni,496.242628390494,37334.63408608564,17.639697565549795
8070204,080702,CUSCO,CHUMBIVILCAS,CAPACMARCA,PUMAPUGIO,SIERRA,-14.071303480999973,-71.96334275499999,4164.550585923932,puna,353.12570885495927,26567.28457458345,12.552389396745331
8070301,080703,CUSCO,CHUMBIVILCAS,CHAMACA,INGATA,SIERRA,-14.260742075999929,-71.90665704299994,3868.879093451588,suni,40.457789457831566,3043.827109813384,1.43813354471687
8070302,080703,CUSCO,CHUMBIVILCAS,CHAMACA,CCACHO,SIERRA,-14.241777801999945,-71.80202644499997,4116.403852613293,puna,115.43093427892592,8684.404456538326,4.103167793128093
8070303,080703,CUSCO,CHUMBIVILCAS,CHAMACA,SIHUINCHA,SIERRA,-14.318634301999964,-71.81498854299997,4023.311578614667,puna,186.60727700626265,14039.330775403205,6.633238947241362
8070304,080703,CUSCO,CHUMBIVILCAS,CHAMACA,UCHUCCARCCO,SIERRA,-14.402901996999958,-71.80250157699999,4366.4032162653375,puna,91.8142242015242,6907.609843151875,3.2636759812097877
8070305,080703,CUSCO,CHUMBIVILCAS,CHAMACA,CCONCHACCOLLO,SIERRA,-14.351673068999958,-71.86485548099995,3899.3036814874868,suni,126.50740536645206,9517.738739727887,4.496897772979337
8070306,080703,CUSCO,CHUMBIVILCAS,CHAMACA,TINCURCA,SIERRA,-14.404657518999954,-71.96924439999998,3928.395024376602,suni,48.59816376576002,3656.265217148105,1.727495507287396
8070401,080704,CUSCO,CHUMBIVILCAS,COLQUEMARCA,CHARAMURAY,SIERRA,-14.24441982899998,-72.00286486599998,3997.2099112994006,suni,122.33668912601652,9203.95641671668,4.348643332703567
8070402,080704,CUSCO,CHUMBIVILCAS,COLQUEMARCA,HUACCOTO,SIERRA,-14.288819607999926,-72.06191153299994,4040.6891586871734,puna,1027.3303341887763,77290.82492746357,36.518016305413305
8070403,080704,CUSCO,CHUMBIVILCAS,COLQUEMARCA,HUAYLLANI,SIERRA,-14.352103966999948,-72.05673605799996,3662.3009708752434,suni,1295.03292386739,97431.33212646186,46.03391125132133
8070404,080704,CUSCO,CHUMBIVILCAS,COLQUEMARCA,YANQUE,SIERRA,-14.166747561999957,-71.99350745999993,4177.69687920433,puna,258.3694064873401,19438.328548133944,9.184132780791517
8070405,080704,CUSCO,CHUMBIVILCAS,COLQUEMARCA,AHUICHANTA,SIERRA,-14.318131407999942,-71.99545151399997,3720.957604741915,suni,232.21832206845232,17470.861200759613,8.254552785504721
8070406,080704,CUSCO,CHUMBIVILCAS,COLQUEMARCA,URUBAMBA,SIERRA,-14.24091795399994,-72.09489091199998,3614.9307985785517,suni,0.0,0.0,0.0
8070501,080705,CUSCO,CHUMBIVILCAS,LIVITACA,PATAQUEÑA,SIERRA,-14.173462342999926,-71.63169616499994,3976.086349062538,suni,374.8740453686722,28203.51278084224,13.325467033988977
8070502,080705,CUSCO,CHUMBIVILCAS,LIVITACA,CCOLLANA LIVITACA,SIERRA,-14.309904460999974,-71.72868976799998,3957.517489842945,suni,538.4006469519146,40506.37731558203,19.138268334849183
8070503,080705,CUSCO,CHUMBIVILCAS,LIVITACA,HUAYLLA HUYLLA,SIERRA,-14.531333314999928,-71.72013784599994,4511.007407354327,puna,13.401009329379452,1008.220074360274,0.4763592205088623
8070504,080705,CUSCO,CHUMBIVILCAS,LIVITACA,KAYNO,SIERRA,-14.225864803999968,-71.55919976699994,4093.828939745188,puna,585.4857245814501,44048.80604629226,20.811978898428308
8070505,080705,CUSCO,CHUMBIVILCAS,LIVITACA,ILLATUYO,SIERRA,-14.307209065999928,-71.58422614899996,4031.914588049096,puna,19.302594369476367,1452.2236834709258,0.686140019877764
8070506,080705,CUSCO,CHUMBIVILCAS,LIVITACA,TUNSUMA,SIERRA,-14.425745338999944,-71.63808861699994,4209.769084337372,puna,856.4570998649724,64435.239144202,30.44406779096326
8070507,080705,CUSCO,CHUMBIVILCAS,LIVITACA,HUANCANE,SIERRA,-14.39821918499996,-71.72484747699997,4545.876300751267,puna,471.03493854641926,35438.1426872381,16.74365196257963
8070508,080705,CUSCO,CHUMBIVILCAS,LIVITACA,PARCCO,SIERRA,-14.25727083299995,-71.64961137299997,3957.460711142988,suni,164.39496718804037,12368.195705931646,5.843668674537159
8070601,080706,CUSCO,CHUMBIVILCAS,LLUSCO,LLUSCO,SIERRA,-14.363710521999964,-72.11379506199995,3890.350815184342,suni,1229.154553398739,92474.9968281181,43.69216456392507
8070602,080706,CUSCO,CHUMBIVILCAS,LLUSCO,PFUISA,SIERRA,-14.426974580999968,-72.14586452599997,3899.7607255001985,suni,466.58332248965,35103.22696846909,16.585412511901957
8070603,080706,CUSCO,CHUMBIVILCAS,LLUSCO,CCOLLPA,SIERRA,-14.501716211999964,-72.29005617299998,4474.0273182283245,puna,0.0,0.0,0.0
8070604,080706,CUSCO,CHUMBIVILCAS,LLUSCO,ANTUYO,SIERRA,-14.397588845999962,-72.16929603099999,3794.6617471727113,suni,217.32000215831576,16349.991508152916,7.7249693873553404
8070701,080707,CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA,SIERRA,-14.309783399999958,-72.15322024899996,3773.32536308025,suni,650.4056739646923,48933.03488203687,23.11965705337726
8070702,080707,CUSCO,CHUMBIVILCAS,QUIÑOTA,YAHUARMAYO,SIERRA,-14.40124342699994,-72.23560835299998,4139.027722446271,puna,25.877499896447382,1946.884315098249,0.919855018111584
8070703,080707,CUSCO,CHUMBIVILCAS,QUIÑOTA,PALLPA PALLPA,SIERRA,-14.277540458999963,-72.12148756099998,3523.09586654754,suni,263.3649339120918,19814.165241315703,9.361706386748816
8070704,080707,CUSCO,CHUMBIVILCAS,QUIÑOTA,OTUTA,SIERRA,-14.42456412599995,-72.21318720899995,3878.4453209724356,suni,0.0,0.0,0.0
8070801,080708,CUSCO,CHUMBIVILCAS,VELILLE,HATUN CCOLLANA,SIERRA,-14.55921437799998,-71.81783142499995,4149.51351661225,puna,0.1299154177818834,9.774139317210809,0.0046180407479446
8070802,080708,CUSCO,CHUMBIVILCAS,VELILLE,CULLAHUATA,SIERRA,-14.62127933399995,-71.87605672399997,4426.364829300423,puna,106.83232827885888,8037.491454114222,3.797517289424994
8070803,080708,CUSCO,CHUMBIVILCAS,VELILLE,TUNTUMA,SIERRA,-14.497152350999954,-71.94737362499995,3880.701930843633,suni,119.18621290988352,8966.931481741356,4.236654872904597
8070804,080708,CUSCO,CHUMBIVILCAS,VELILLE,AYACCASI,SIERRA,-14.43789600599996,-71.88939047899999,3950.5813258733942,suni,0.0,0.0,0.0
8070805,080708,CUSCO,CHUMBIVILCAS,VELILLE,CASA BLANCA,SIERRA,-14.457818203999976,-71.83450846899996,4078.6236400245166,puna,469.94869801604943,35356.41977507643,16.705039893920166
8070806,080708,CUSCO,CHUMBIVILCAS,VELILLE,ANCCOCCALA,SIERRA,-14.559900699999956,-71.95621435999993,4438.058392689445,puna,199.83938172964568,15034.843373018111,7.103594197118221
8080101,080801,CUSCO,ESPINAR,ESPINAR,SUERO Y CAMA,SIERRA,-14.81639182899994,-71.44138922099995,3918.5828033329444,suni,7625.066475526045,573669.1095425788,271.04456338573726
8080102,080801,CUSCO,ESPINAR,ESPINAR,HUANOHUANO,SIERRA,-14.894001352999965,-71.32329676299997,4036.02270872055,puna,4313.294157328461,324509.120854467,153.32258877739025
8080103,080801,CUSCO,ESPINAR,ESPINAR,ALTO HUARCA,SIERRA,-15.017348751999975,-71.34416051399995,4139.063430740387,puna,612.9599869898685,46115.82220959583,21.78859326405208
8080201,080802,CUSCO,ESPINAR,CONDOROMA,CONDOROMA,SIERRA,-15.30077030299998,-71.07403147899998,4754.866070192254,puna,12.910146096246434,971.2901571244792,0.4589107417141287
8080301,080803,CUSCO,ESPINAR,COPORAQUE,HUAYHUAHUASI,SIERRA,-14.640566184999956,-71.55203283799995,4026.318775895775,puna,4142.921600129029,311691.2033329877,147.2664375913974
8080302,080803,CUSCO,ESPINAR,COPORAQUE,ALTO AYRACOLLANA,SIERRA,-14.926994879999938,-71.50631164399994,4165.437941540433,puna,2817.9157768803266,212004.87099719315,100.16709413010284
8080303,080803,CUSCO,ESPINAR,COPORAQUE,APACHACCO,SIERRA,-14.817781089999926,-71.68837622999996,4288.476613573768,puna,5331.338089060704,401101.2866626701,189.5105058099206
8080304,080803,CUSCO,ESPINAR,COPORAQUE,URINSAYA,SIERRA,-14.713411348999957,-71.72345986599998,4558.0222379551105,puna,5239.35822314288,394181.21482509526,186.24094184244643
8080401,080804,CUSCO,ESPINAR,OCORURO,OCORURO,SIERRA,-15.034539020999944,-71.16761284699999,4136.818336992568,puna,2608.358899826082,196238.93538940704,92.71807680966984
8080402,080804,CUSCO,ESPINAR,OCORURO,MARQUIRI BAJO,SIERRA,-15.159062257999947,-71.10082779099997,4456.9390186174915,puna,370.2695214467866,27857.093094323584,13.161792241118324
8080501,080805,CUSCO,ESPINAR,PALLPATA,JAPO PALLPATA,SIERRA,-14.81569243699994,-71.09389490599995,4135.381558050358,puna,1497.2689245753238,112646.48425870197,53.22269690829856
8080502,080805,CUSCO,ESPINAR,PALLPATA,JARUMA ALCCASANA,SIERRA,-15.059224653999934,-71.03806223899994,4230.871611207265,puna,491.24453844946623,36958.604602921645,17.462032871061336
8080503,080805,CUSCO,ESPINAR,PALLPATA,ANTACAMA,SIERRA,-14.931454970999935,-71.14832449699998,4026.933096082197,puna,1159.9467736512393,87268.17463075122,41.23206896937968
